"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","college entrance qualification","4.02","5","2805","2","3","5","5","5","3.98","4.06","1","5","4","5"
"2003","Full Time","lower secondary degree","4.16","5","2335","2","4","5","5","5","4.11","4.21","1","5","5","5"
"2003","Full Time","no degree/no degree yet","4.29","5","68","2","4","5","5","5","4.02","4.56","1","5","5","5"
"2003","Full Time","Other degree","4.29","5","426","2","4","5","5","5","4.18","4.4","1","5","5","5"
"2003","Full Time","secondary school degree","4.18","5","3160","2","4","5","5","5","4.14","4.22","1","5","5","5"
"2003","Not Working","college entrance qualification","4.15","5","1244","2","4","5","5","5","4.08","4.22","1","5","5","5"
"2003","Not Working","lower secondary degree","4.46","5","4067","3","4","5","5","5","4.43","4.49","1","5","5","5"
"2003","Not Working","no degree/no degree yet","4.15","5","658","2","4","5","5","5","4.06","4.24","1","5","5","5"
"2003","Not Working","Other degree","4.53","5","507","3","4","5","5","5","4.44","4.62","1","5","5","5"
"2003","Not Working","secondary school degree","4.25","5","1563","2","4","5","5","5","4.19","4.31","1","5","5","5"
"2003","Part Time","college entrance qualification","3.86","4","1376","2","3","5","5","5","3.79","3.93","1","5","4","4"
"2003","Part Time","lower secondary degree","4.17","5","1482","2","3","5","5","5","4.11","4.23","1","5","5","5"
"2003","Part Time","no degree/no degree yet","4.1","5","159","2","3","5","5","5","3.9","4.3","1","5","4","5"
"2003","Part Time","Other degree","4.17","5","309","2","4","5","5","5","4.03","4.31","1","5","5","5"
"2003","Part Time","secondary school degree","3.99","5","1715","2","3","5","5","5","3.93","4.05","1","5","5","5"
"2004","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2004","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2004","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Full Time","Other degree","","","","","","","","","","","","","",""
"2004","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2004","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2004","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2004","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Not Working","Other degree","","","","","","","","","","","","","",""
"2004","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2004","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2004","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2004","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Part Time","Other degree","","","","","","","","","","","","","",""
"2004","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Full Time","Other degree","","","","","","","","","","","","","",""
"2005","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2005","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2005","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Not Working","Other degree","","","","","","","","","","","","","",""
"2005","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2005","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Part Time","Other degree","","","","","","","","","","","","","",""
"2005","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","4.01","5","2471","2","3","5","5","5","3.96","4.06","1","5","4","5"
"2008","Full Time","lower secondary degree","4.08","5","1763","2","3","5","5","5","4.02","4.14","1","5","5","5"
"2008","Full Time","no degree/no degree yet","4.35","5","39","3","4","5","5","5","3.87","4.83","1","5","4","5"
"2008","Full Time","Other degree","4.08","5","295","2","4","5","5","5","3.95","4.21","1","5","5","5"
"2008","Full Time","secondary school degree","4.08","5","2713","2","3","5","5","5","4.03","4.13","1","5","5","5"
"2008","Not Working","college entrance qualification","4.21","5","1343","2","4","5","5","5","4.15","4.27","1","5","5","5"
"2008","Not Working","lower secondary degree","4.37","5","3545","2","4","5","5","5","4.33","4.41","1","5","5","5"
"2008","Not Working","no degree/no degree yet","4.14","5","404","2","4","5","5","5","4.02","4.26","1","5","5","5"
"2008","Not Working","Other degree","4.39","5","413","3","4","5","5","5","4.29","4.49","1","5","5","5"
"2008","Not Working","secondary school degree","4.3","5","1552","2","4","5","5","5","4.24","4.36","1","5","5","5"
"2008","Part Time","college entrance qualification","3.92","4","1312","2","3","5","5","5","3.85","3.99","1","5","4","5"
"2008","Part Time","lower secondary degree","4.06","5","1149","2","3","5","5","5","3.99","4.13","1","5","5","5"
"2008","Part Time","no degree/no degree yet","4.03","4","101","2","3","5","5","5","3.81","4.25","1","5","4","5"
"2008","Part Time","Other degree","4.16","5","231","2","3","5","5","5","4.01","4.31","1","5","5","5"
"2008","Part Time","secondary school degree","3.96","4","1472","2","3","5","5","5","3.9","4.02","1","5","4","5"
"2009","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Full Time","Other degree","","","","","","","","","","","","","",""
"2009","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2009","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2009","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Not Working","Other degree","","","","","","","","","","","","","",""
"2009","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2009","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Part Time","Other degree","","","","","","","","","","","","","",""
"2009","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2010","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2010","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Full Time","Other degree","","","","","","","","","","","","","",""
"2010","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2010","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2010","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Not Working","Other degree","","","","","","","","","","","","","",""
"2010","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2010","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2010","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2010","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Part Time","Other degree","","","","","","","","","","","","","",""
"2010","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2011","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Full Time","Other degree","","","","","","","","","","","","","",""
"2011","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2011","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2011","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2011","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Not Working","Other degree","","","","","","","","","","","","","",""
"2011","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2011","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Part Time","Other degree","","","","","","","","","","","","","",""
"2011","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2012","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2012","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2012","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Full Time","Other degree","","","","","","","","","","","","","",""
"2012","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2012","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2012","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2012","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Not Working","Other degree","","","","","","","","","","","","","",""
"2012","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2012","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2012","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2012","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Part Time","Other degree","","","","","","","","","","","","","",""
"2012","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2013","Full Time","college entrance qualification","3.95","4","3464","2","3","5","5","5","3.91","3.99","1","5","4","4"
"2013","Full Time","lower secondary degree","4.12","5","1925","2","4","5","5","5","4.06","4.18","1","5","4","5"
"2013","Full Time","no degree/no degree yet","4.19","5","81","2","4","5","5","5","3.87","4.51","1","5","4","5"
"2013","Full Time","Other degree","4.23","5","533","2","4","5","5","5","4.12","4.34","1","5","5","5"
"2013","Full Time","secondary school degree","4.02","5","3334","2","3","5","5","5","3.98","4.06","1","5","4","5"
"2013","Not Working","college entrance qualification","4.1","5","1670","2","4","5","5","5","4.04","4.16","1","5","5","5"
"2013","Not Working","lower secondary degree","4.31","5","3655","2","4","5","5","5","4.27","4.35","1","5","5","5"
"2013","Not Working","no degree/no degree yet","4.11","5","535","2","4","5","5","5","4","4.22","1","5","5","5"
"2013","Not Working","Other degree","4.41","5","617","3","4","5","5","5","4.32","4.5","1","5","5","5"
"2013","Not Working","secondary school degree","4.27","5","2061","2","4","5","5","5","4.22","4.32","1","5","5","5"
"2013","Part Time","college entrance qualification","3.89","4","2244","2","3","5","5","5","3.83","3.95","1","5","4","4"
"2013","Part Time","lower secondary degree","3.99","5","1515","2","3","5","5","5","3.92","4.06","1","5","4","5"
"2013","Part Time","no degree/no degree yet","3.97","5","188","1","3","5","5","5","3.78","4.16","1","5","4","5"
"2013","Part Time","Other degree","4.01","5","448","2","3","5","5","5","3.89","4.13","1","5","4","5"
"2013","Part Time","secondary school degree","3.99","5","2466","2","3","5","5","5","3.94","4.04","1","5","4","5"
"2014","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2014","Full Time","lower secondary degree","","","","","","","","","","","","","",""
