"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","direct migration background","4.37","5","734","2","4","5","5","5","4.28","4.46","1","5","5","5"
"2003","(Married) couple without C.","indirect migration background","4.19","5","122","2","4","5","5","5","3.99","4.39","1","5","5","5"
"2003","(Married) couple without C.","no migration background","4.34","5","6423","3","4","5","5","5","4.31","4.37","1","5","5","5"
"2003","1-pers.-HH","direct migration background","4.26","5","235","2","4","5","5","5","4.11","4.41","1","5","5","5"
"2003","1-pers.-HH","indirect migration background","3.97","5","84","1","3","5","5","5","3.7","4.24","1","5","4","5"
"2003","1-pers.-HH","no migration background","4.32","5","2662","2","4","5","5","5","4.28","4.36","1","5","5","5"
"2003","Couple + C. GT 16 ","direct migration background","4.28","5","429","2","4","5","5","5","4.17","4.39","1","5","5","5"
"2003","Couple + C. GT 16 ","indirect migration background","4.29","5","183","3","4","5","5","5","4.13","4.45","1","5","5","5"
"2003","Couple + C. GT 16 ","no migration background","4.11","5","3327","2","3","5","5","5","4.07","4.15","1","5","5","5"
"2003","Couple + C. LE 16","direct migration background","4.14","5","665","2","4","5","5","5","4.05","4.23","1","5","5","5"
"2003","Couple + C. LE 16","indirect migration background","4.29","5","174","2","4","5","5","5","4.11","4.47","1","5","5","5"
"2003","Couple + C. LE 16","no migration background","3.96","4","3527","2","3","5","5","5","3.92","4","1","5","4","4"
"2003","Couple + C. LE and GT 16","direct migration background","4.13","5","293","2","4","5","5","5","4","4.26","1","5","5","5"
"2003","Couple + C. LE and GT 16","indirect migration background","3.97","5","128","2","3","5","5","5","3.73","4.21","1","5","5","5"
"2003","Couple + C. LE and GT 16","no migration background","3.97","4","1412","2","3","5","5","5","3.9","4.04","1","5","4","5"
"2003","Single parent","direct migration background","4.3","5","143","2","4","5","5","5","4.1","4.5","1","5","5","5"
"2003","Single parent","indirect migration background","3.8","4","64","2","3","5","5","5","3.47","4.13","1","5","4","5"
"2003","Single parent","no migration background","4.05","5","905","2","3","5","5","5","3.97","4.13","1","5","5","5"
"2004","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2004","Single parent","direct migration background","","","","","","","","","","","","","",""
"2004","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2004","Single parent","no migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2005","Single parent","direct migration background","","","","","","","","","","","","","",""
"2005","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2005","Single parent","no migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","4.27","5","600","2","4","5","5","5","4.18","4.36","1","5","5","5"
"2008","(Married) couple without C.","indirect migration background","4.09","5","136","2","3","5","5","5","3.87","4.31","1","5","5","5"
"2008","(Married) couple without C.","no migration background","4.22","5","6303","2","4","5","5","5","4.19","4.25","1","5","5","5"
"2008","1-pers.-HH","direct migration background","4.31","5","201","2","4","5","5","5","4.14","4.48","1","5","5","5"
"2008","1-pers.-HH","indirect migration background","3.93","5","88","2","3","5","5","5","3.64","4.22","1","5","4","5"
"2008","1-pers.-HH","no migration background","4.28","5","2745","2","4","5","5","5","4.24","4.32","1","5","5","5"
"2008","Couple + C. GT 16 ","direct migration background","4.15","5","324","2","4","5","5","5","4.01","4.29","1","5","5","5"
"2008","Couple + C. GT 16 ","indirect migration background","4.39","5","171","3","4","5","5","5","4.21","4.57","1","5","5","5"
"2008","Couple + C. GT 16 ","no migration background","4.09","5","2851","2","4","5","5","5","4.04","4.14","1","5","5","5"
"2008","Couple + C. LE 16","direct migration background","4.17","5","435","2","4","5","5","5","4.06","4.28","1","5","5","5"
"2008","Couple + C. LE 16","indirect migration background","3.86","5","185","1","2","5","5","5","3.67","4.05","1","5","5","5"
"2008","Couple + C. LE 16","no migration background","3.92","4","2583","2","3","5","5","5","3.87","3.97","1","5","4","4"
"2008","Couple + C. LE and GT 16","direct migration background","4.25","5","163","2","4","5","5","5","4.08","4.42","1","5","5","5"
"2008","Couple + C. LE and GT 16","indirect migration background","3.84","4","86","2","3","5","5","5","3.61","4.07","1","5","4","5"
"2008","Couple + C. LE and GT 16","no migration background","3.88","4","959","2","3","5","5","5","3.8","3.96","1","5","4","4"
"2008","Single parent","direct migration background","4.31","5","111","2","4","5","5","5","4.08","4.54","1","5","5","5"
"2008","Single parent","indirect migration background","4.22","5","85","2","4","5","5","5","3.92","4.52","1","5","4","5"
"2008","Single parent","no migration background","4.05","5","886","2","3","5","5","5","3.97","4.13","1","5","5","5"
"2009","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2009","Single parent","direct migration background","","","","","","","","","","","","","",""
"2009","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2009","Single parent","no migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2010","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2010","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2010","Single parent","direct migration background","","","","","","","","","","","","","",""
"2010","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2010","Single parent","no migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2011","Single parent","direct migration background","","","","","","","","","","","","","",""
"2011","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2011","Single parent","no migration background","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2012","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2012","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2012","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2012","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2012","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2012","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2012","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2012","Single parent","direct migration background","","","","","","","","","","","","","",""
"2012","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2012","Single parent","no migration background","","","","","","","","","","","","","",""
"2013","(Married) couple without C.","direct migration background","4.16","5","562","2","4","5","5","5","4.06","4.26","1","5","5","5"
"2013","(Married) couple without C.","indirect migration background","4.29","5","126","3","4","5","5","5","4.08","4.5","1","5","5","5"
"2013","(Married) couple without C.","no migration background","4.19","5","6935","2","4","5","5","5","4.16","4.22","1","5","5","5"
"2013","1-pers.-HH","direct migration background","4.31","5","229","2","4","5","5","5","4.15","4.47","1","5","5","5"
"2013","1-pers.-HH","indirect migration background","4.13","5","95","1","4","5","5","5","3.84","4.42","1","5","5","5"
"2013","1-pers.-HH","no migration background","4.18","5","3253","2","4","5","5","5","4.14","4.22","1","5","5","5"
"2013","Couple + C. GT 16 ","direct migration background","4.28","5","255","3","4","5","5","5","4.13","4.43","1","5","5","5"
"2013","Couple + C. GT 16 ","indirect migration background","4.08","5","144","2","3","5","5","5","3.88","4.28","1","5","4","5"
"2013","Couple + C. GT 16 ","no migration background","4.06","5","2374","2","3","5","5","5","4.01","4.11","1","5","4","5"
