"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","(Married) couple without C.","4.21","5","2490","2","4","5","5","5","4.17","4.25","1","5","5","5"
"2003","Full Time","1-pers.-HH","4.24","5","1076","2","4","5","5","5","4.17","4.31","1","5","5","5"
"2003","Full Time","Couple + C. GT 16 ","4.13","5","1735","2","4","5","5","5","4.08","4.18","1","5","5","5"
"2003","Full Time","Couple + C. LE 16","4.03","4","2214","2","3","5","5","5","3.98","4.08","1","5","4","5"
"2003","Full Time","Couple + C. LE and GT 16","3.97","4","771","2","3","5","5","5","3.88","4.06","1","5","4","5"
"2003","Full Time","Single parent","4.09","5","396","2","4","5","5","5","3.97","4.21","1","5","4","5"
"2003","Not Working","(Married) couple without C.","4.46","5","3536","3","4","5","5","5","4.43","4.49","1","5","5","5"
"2003","Not Working","1-pers.-HH","4.43","5","1456","3","4","5","5","5","4.37","4.49","1","5","5","5"
"2003","Not Working","Couple + C. GT 16 ","4.24","5","1177","2","4","5","5","5","4.17","4.31","1","5","5","5"
"2003","Not Working","Couple + C. LE 16","4.07","5","804","2","3","5","5","5","3.98","4.16","1","5","5","5"
"2003","Not Working","Couple + C. LE and GT 16","4.1","5","501","2","3","5","5","5","3.99","4.21","1","5","5","5"
"2003","Not Working","Single parent","4.15","5","384","2","3","5","5","5","4.03","4.27","1","5","5","5"
"2003","Part Time","(Married) couple without C.","4.2","5","1253","2","4","5","5","5","4.13","4.27","1","5","5","5"
"2003","Part Time","1-pers.-HH","4.06","5","449","2","3","5","5","5","3.94","4.18","1","5","5","5"
"2003","Part Time","Couple + C. GT 16 ","4.04","5","1027","2","3","5","5","5","3.96","4.12","1","5","5","5"
"2003","Part Time","Couple + C. LE 16","3.91","4","1348","2","3","5","5","5","3.84","3.98","1","5","4","5"
"2003","Part Time","Couple + C. LE and GT 16","3.96","4.96","561","2","3","5","5","5","3.85","4.07","1","5","4","5"
"2003","Part Time","Single parent","3.96","5","332","2","3","5","5","5","3.82","4.1","1","5","4","5"
"2004","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Full Time","Single parent","","","","","","","","","","","","","",""
"2004","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Working","Single parent","","","","","","","","","","","","","",""
"2004","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Part Time","Single parent","","","","","","","","","","","","","",""
"2005","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Full Time","Single parent","","","","","","","","","","","","","",""
"2005","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Working","Single parent","","","","","","","","","","","","","",""
"2005","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Part Time","Single parent","","","","","","","","","","","","","",""
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
