"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","general elemantary","Rural Area","4.19","5","887","2","4","5","5","5","4.11","4.27","1","5","5","5"
"2003","general elemantary","Urban Area","4.42","5","1855","3","4","5","5","5","4.37","4.47","1","5","5","5"
"2003","higher education","Rural Area","4","4","1249","2","3","5","5","5","3.93","4.07","1","5","4","4"
"2003","higher education","Urban Area","4.12","5","3094","2","3","5","5","5","4.08","4.16","1","5","5","5"
"2003","higher vocational","Rural Area","3.85","4","601","2","3","5","5","5","3.75","3.95","1","5","4","5"
"2003","higher vocational","Urban Area","4.15","5","1083","2","4","5","5","5","4.08","4.22","1","5","5","5"
"2003","in school","Rural Area","4.05","5","190","2","3","5","5","5","3.87","4.23","1","5","4","5"
"2003","in school","Urban Area","4","5","420","2","3","5","5","5","3.88","4.12","1","5","4","5"
"2003","inadequately","Rural Area","4.64","5","57","3","5","5","5","5","4.36","4.92","1","5","5","5"
"2003","inadequately","Urban Area","4.37","5","205","2","4","5","5","5","4.21","4.53","1","5","5","5"
"2003","middle vocational","Rural Area","4.13","5","3980","2","4","5","5","5","4.09","4.17","1","5","5","5"
"2003","middle vocational","Urban Area","4.31","5","7128","2","4","5","5","5","4.28","4.34","1","5","5","5"
"2003","vocational + Abi","Rural Area","3.91","4.76","268","1","3","5","5","5","3.75","4.07","1","5","4","5"
"2003","vocational + Abi","Urban Area","4.02","5","895","2","3","5","5","5","3.94","4.1","1","5","5","5"
"2004","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2004","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2004","higher education","Rural Area","","","","","","","","","","","","","",""
"2004","higher education","Urban Area","","","","","","","","","","","","","",""
"2004","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2004","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2004","in school","Rural Area","","","","","","","","","","","","","",""
"2004","in school","Urban Area","","","","","","","","","","","","","",""
"2004","inadequately","Rural Area","","","","","","","","","","","","","",""
"2004","inadequately","Urban Area","","","","","","","","","","","","","",""
