"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Rural Area","3.89","4","231","2","3","5","5","5","3.72","4.06","1","5","4","4"
"2003","Baden-W?rttemberg","Urban Area","4.23","5","2459","2","4","5","5","5","4.18","4.28","1","5","5","5"
"2003","Bavaria","Rural Area","3.96","5","1558","2","3","5","5","5","3.89","4.03","1","5","4","5"
"2003","Bavaria","Urban Area","4.04","5","1573","2","3","5","5","5","3.98","4.1","1","5","5","5"
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","4.36","5","824","3","4","5","5","5","4.29","4.43","1","5","5","5"
"2003","Brandenburg","Rural Area","4.29","5","871","3","4","5","5","5","4.22","4.36","1","5","5","5"
"2003","Brandenburg","Urban Area","3.93","4","68","2","3","5","5","5","3.65","4.21","1","5","4","5"
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","4.48","5","173","3","4","5","5","5","4.32","4.64","1","5","5","5"
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","4.33","5","295","3","4","5","5","5","4.2","4.46","1","5","4","5"
"2003","Hesse","Rural Area","4.05","5","270","2","3","5","5","5","3.89","4.21","1","5","4","5"
"2003","Hesse","Urban Area","4.26","5","1221","2","4","5","5","5","4.19","4.33","1","5","5","5"
"2003","Lower Saxony","Rural Area","3.94","4","930","2","3","5","5","5","3.86","4.02","1","5","4","4"
"2003","Lower Saxony","Urban Area","4.24","5","979","2","4","5","5","5","4.16","4.32","1","5","5","5"
"2003","Mecklenburg-Western Pomerania","Rural Area","4.32","5","454","3","4","5","5","5","4.22","4.42","1","5","5","5"
"2003","Mecklenburg-Western Pomerania","Urban Area","4.82","5","73","4","5","5","5","5","4.63","5.01","2","5","5","5"
"2003","North Rhine-Westphalia","Rural Area","4.44","5","107","3","4","5","5","5","4.22","4.66","1","5","5","5"
"2003","North Rhine-Westphalia","Urban Area","4.3","5","4557","2","4","5","5","5","4.27","4.33","1","5","5","5"
"2003","Rhineland-Palatinate,Saarland","Rural Area","3.97","4","318","2","3","5","5","5","3.83","4.11","1","5","4","5"
"2003","Rhineland-Palatinate,Saarland","Urban Area","4.24","5","1011","2","4","5","5","5","4.16","4.32","1","5","5","5"
"2003","Saxony","Rural Area","4.32","5","835","3","4","5","5","5","4.25","4.39","1","5","5","5"
"2003","Saxony","Urban Area","4.3","5","781","3","4","5","5","5","4.22","4.38","1","5","5","5"
"2003","Saxony-Anhalt","Rural Area","4.16","5","686","2","3","5","5","5","4.07","4.25","1","5","4","5"
"2003","Saxony-Anhalt","Urban Area","4.2","5","246","2","4","5","5","5","4.04","4.36","1","5","4","5"
"2003","Schleswig-Holstein","Rural Area","3.97","4","376","2","3","5","5","5","3.85","4.09","1","5","5","5"
"2003","Schleswig-Holstein","Urban Area","4.48","5","292","3","4","5","5","5","4.37","4.59","1","5","5","5"
"2003","Thuringia","Rural Area","4.22","5","668","3","4","5","5","5","4.14","4.3","1","5","5","5"
"2003","Thuringia","Urban Area","4.34","5","289","3","4","5","5","5","4.21","4.47","1","5","5","5"
"2004","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2004","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2004","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2004","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2004","Berlin","Rural Area","","","","","","","","","","","","","",""
"2004","Berlin","Urban Area","","","","","","","","","","","","","",""
"2004","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2004","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2004","Bremen","Rural Area","","","","","","","","","","","","","",""
"2004","Bremen","Urban Area","","","","","","","","","","","","","",""
"2004","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2004","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2004","Hesse","Rural Area","","","","","","","","","","","","","",""
"2004","Hesse","Urban Area","","","","","","","","","","","","","",""
"2004","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2004","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2004","Saxony","Rural Area","","","","","","","","","","","","","",""
"2004","Saxony","Urban Area","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2004","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2004","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2005","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2005","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2005","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","","","","","","","","","","","","","",""
"2005","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2005","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","","","","","","","","","","","","","",""
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2005","Hesse","Rural Area","","","","","","","","","","","","","",""
"2005","Hesse","Urban Area","","","","","","","","","","","","","",""
"2005","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2005","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2005","Saxony","Rural Area","","","","","","","","","","","","","",""
"2005","Saxony","Urban Area","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2005","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2005","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
