"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","general elemantary","4.47","5","658","3","4","5","5","5","4.39","4.55","1","5","5","5"
"2003","direct migration background","higher education","4.22","5","366","2","4","5","5","5","4.09","4.35","1","5","5","5"
"2003","direct migration background","higher vocational","4.29","5","143","2","4","5","5","5","4.09","4.49","1","5","5","5"
"2003","direct migration background","in school","4.06","5","48","1","4","5","5","5","3.72","4.4","1","5","4","5"
"2003","direct migration background","inadequately","4.46","5","163","3","5","5","5","5","4.29","4.63","1","5","5","5"
"2003","direct migration background","middle vocational","4.22","5","973","2","4","5","5","5","4.15","4.29","1","5","5","5"
"2003","direct migration background","vocational + Abi","3.91","4","231","2","3","5","5","5","3.75","4.07","1","5","4","5"
"2003","indirect migration background","general elemantary","4.14","5","187","2","4","5","5","5","3.97","4.31","1","5","5","5"
"2003","indirect migration background","higher education","4.12","5","63","2","4","5","5","5","3.82","4.42","1","5","4","5"
"2003","indirect migration background","higher vocational","4.15","4","41","2","4","5","5","5","3.75","4.55","1","5","4","5"
"2003","indirect migration background","in school","4.19","5","70","2","4","5","5","5","3.89","4.49","1","5","4","5"
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","4.12","5","328","2","4","5","5","5","3.99","4.25","1","5","5","5"
"2003","indirect migration background","vocational + Abi","3.96","5","45","2","2","5","5","5","3.64","4.28","1","5","5","5"
"2003","no migration background","general elemantary","4.32","5","1897","2","4","5","5","5","4.27","4.37","1","5","5","5"
"2003","no migration background","higher education","4.07","5","3914","2","3","5","5","5","4.03","4.11","1","5","5","5"
"2003","no migration background","higher vocational","4.03","5","1500","2","3","5","5","5","3.97","4.09","1","5","4","5"
"2003","no migration background","in school","3.98","4","492","2","3","5","5","5","3.87","4.09","1","5","4","5"
"2003","no migration background","inadequately","4.36","5","88","2","4","5","5","5","4.12","4.6","1","5","5","5"
"2003","no migration background","middle vocational","4.26","5","9807","2","4","5","5","5","4.24","4.28","1","5","5","5"
"2003","no migration background","vocational + Abi","4.03","5","887","2","3","5","5","5","3.95","4.11","1","5","4","5"
"2004","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2004","direct migration background","higher education","","","","","","","","","","","","","",""
"2004","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2004","direct migration background","in school","","","","","","","","","","","","","",""
"2004","direct migration background","inadequately","","","","","","","","","","","","","",""
"2004","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2004","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2004","indirect migration background","higher education","","","","","","","","","","","","","",""
"2004","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","in school","","","","","","","","","","","","","",""
"2004","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2004","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","no migration background","general elemantary","","","","","","","","","","","","","",""
"2004","no migration background","higher education","","","","","","","","","","","","","",""
"2004","no migration background","higher vocational","","","","","","","","","","","","","",""
"2004","no migration background","in school","","","","","","","","","","","","","",""
"2004","no migration background","inadequately","","","","","","","","","","","","","",""
"2004","no migration background","middle vocational","","","","","","","","","","","","","",""
"2004","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2005","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2005","direct migration background","higher education","","","","","","","","","","","","","",""
"2005","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2005","direct migration background","in school","","","","","","","","","","","","","",""
"2005","direct migration background","inadequately","","","","","","","","","","","","","",""
"2005","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2005","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2005","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2005","indirect migration background","higher education","","","","","","","","","","","","","",""
"2005","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2005","indirect migration background","in school","","","","","","","","","","","","","",""
