"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","college entrance qualification","4.04","5","1683","2","3","5","5","5","3.98","4.1","1","5","4","5"
"2003","16-34 y.","lower secondary degree","4.14","5","1152","2","4","5","5","5","4.07","4.21","1","5","5","5"
"2003","16-34 y.","no degree/no degree yet","4.04","5","661","2","3","5","5","5","3.95","4.13","1","5","5","5"
"2003","16-34 y.","Other degree","4.23","5","209","2","4","5","5","5","4.07","4.39","1","5","5","5"
"2003","16-34 y.","secondary school degree","4","5","1920","2","3","5","5","5","3.94","4.06","1","5","5","5"
"2003","35-65 y.","college entrance qualification","3.94","4","3241","2","3","5","5","5","3.9","3.98","1","5","4","5"
"2003","35-65 y.","lower secondary degree","4.26","5","4331","2","4","5","5","5","4.23","4.29","1","5","5","5"
"2003","35-65 y.","no degree/no degree yet","4.36","5","161","3","4","5","5","5","4.19","4.53","1","5","5","5"
"2003","35-65 y.","Other degree","4.32","5","859","2","4","5","5","5","4.24","4.4","1","5","5","5"
"2003","35-65 y.","secondary school degree","4.2","5","4006","2","4","5","5","5","4.16","4.24","1","5","5","5"
"2003","66 and older","college entrance qualification","4.29","5","501","2","4","5","5","5","4.19","4.39","1","5","5","5"
"2003","66 and older","lower secondary degree","4.48","5","2401","3","4","5","5","5","4.44","4.52","1","5","5","5"
"2003","66 and older","no degree/no degree yet","4.41","5","63","3","4","5","5","5","4.12","4.7","1","5","5","5"
"2003","66 and older","Other degree","4.65","5","174","3","5","5","5","5","4.5","4.8","1","5","5","5"
"2003","66 and older","secondary school degree","4.31","5","512","2","4","5","5","5","4.21","4.41","1","5","5","5"
"2004","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2004","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2004","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2004","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2004","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","","","","",""
"2004","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
