"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","direct migration background","4.25","5","670","2","4","5","5","5","4.16","4.34","1","5","5","5"
"2003","16-34 y.","indirect migration background","4.24","5","629","2","4","5","5","5","4.15","4.33","1","5","5","5"
"2003","16-34 y.","no migration background","4","5","4550","2","3","5","5","5","3.96","4.04","1","5","5","5"
"2003","35-65 y.","direct migration background","4.21","5","1590","2","4","5","5","5","4.15","4.27","1","5","5","5"
"2003","35-65 y.","indirect migration background","3.8","4.84","137","2","2","5","5","5","3.58","4.02","1","5","4","5"
"2003","35-65 y.","no migration background","4.18","5","10909","2","4","5","5","5","4.16","4.2","1","5","5","5"
"2003","66 and older","direct migration background","4.49","5","357","3","5","5","5","5","4.37","4.61","1","5","5","5"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","4.44","5","3289","3","4","5","5","5","4.4","4.48","1","5","5","5"
"2004","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2004","66 and older","direct migration background","","","","","","","","","","","","","",""
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2005","66 and older","direct migration background","","","","","","","","","","","","","",""
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","4.17","5","368","2","4","5","5","5","4.05","4.29","1","5","5","5"
"2008","16-34 y.","indirect migration background","4.12","5","568","2","3","5","5","5","4.01","4.23","1","5","5","5"
"2008","16-34 y.","no migration background","4","5","3421","2","3","5","5","5","3.96","4.04","1","5","5","5"
"2008","35-65 y.","direct migration background","4.2","5","1158","2","4","5","5","5","4.13","4.27","1","5","5","5"
"2008","35-65 y.","indirect migration background","3.95","5","191","1","3","5","5","5","3.77","4.13","1","5","5","5"
"2008","35-65 y.","no migration background","4.07","5","9287","2","3","5","5","5","4.04","4.1","1","5","5","5"
"2008","66 and older","direct migration background","4.36","5","369","2","4","5","5","5","4.25","4.47","1","5","5","5"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","4.4","5","3929","3","4","5","5","5","4.37","4.43","1","5","5","5"
"2009","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2009","66 and older","direct migration background","","","","","","","","","","","","","",""
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2012","66 and older","direct migration background","","","","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","4.03","5","592","2","3","5","5","5","3.93","4.13","1","5","5","5"
"2013","16-34 y.","indirect migration background","4.05","5","651","2","3","5","5","5","3.95","4.15","1","5","5","5"
"2013","16-34 y.","no migration background","4.06","5","4363","2","3","5","5","5","4.02","4.1","1","5","5","5"
"2013","35-65 y.","direct migration background","4.19","5","1682","2","4","5","5","5","4.13","4.25","1","5","5","5"
"2013","35-65 y.","indirect migration background","4.15","5","519","2","3","5","5","5","4.03","4.27","1","5","4","5"
"2013","35-65 y.","no migration background","3.97","5","12686","2","3","5","5","5","3.95","3.99","1","5","4","4"
"2013","66 and older","direct migration background","4.36","5","369","2","4","5","5","5","4.24","4.48","1","5","5","5"
"2013","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2013","66 and older","no migration background","4.34","5","4603","3","4","5","5","5","4.31","4.37","1","5","5","5"
"2014","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","","","","",""
