"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","Female","4.13","5","2934","2","4","5","5","5","4.09","4.17","1","5","5","5"
"2003","Full Time","Male","4.14","5","5947","2","4","5","5","5","4.11","4.17","1","5","5","5"
"2003","Not Working","Female","4.36","5","4970","2","4","5","5","5","4.33","4.39","1","5","5","5"
"2003","Not Working","Male","4.36","5","3174","3","4","5","5","5","4.32","4.4","1","5","5","5"
"2003","Part Time","Female","4.02","5","3583","2","3","5","5","5","3.98","4.06","1","5","5","5"
"2003","Part Time","Male","4.06","5","1537","2","3","5","5","5","4","4.12","1","5","5","5"
"2004","Full Time","Female","","","","","","","","","","","","","",""
"2004","Full Time","Male","","","","","","","","","","","","","",""
"2004","Not Working","Female","","","","","","","","","","","","","",""
"2004","Not Working","Male","","","","","","","","","","","","","",""
"2004","Part Time","Female","","","","","","","","","","","","","",""
"2004","Part Time","Male","","","","","","","","","","","","","",""
"2005","Full Time","Female","","","","","","","","","","","","","",""
"2005","Full Time","Male","","","","","","","","","","","","","",""
"2005","Not Working","Female","","","","","","","","","","","","","",""
"2005","Not Working","Male","","","","","","","","","","","","","",""
"2005","Part Time","Female","","","","","","","","","","","","","",""
"2005","Part Time","Male","","","","","","","","","","","","","",""
"2006","Full Time","Female","","","","","","","","","","","","","",""
"2006","Full Time","Male","","","","","","","","","","","","","",""
"2006","Not Working","Female","","","","","","","","","","","","","",""
"2006","Not Working","Male","","","","","","","","","","","","","",""
"2006","Part Time","Female","","","","","","","","","","","","","",""
"2006","Part Time","Male","","","","","","","","","","","","","",""
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
"2007","Not Working","Female","","","","","","","","","","","","","",""
"2007","Not Working","Male","","","","","","","","","","","","","",""
"2007","Part Time","Female","","","","","","","","","","","","","",""
"2007","Part Time","Male","","","","","","","","","","","","","",""
"2008","Full Time","Female","4.05","5","2522","2","3","5","5","5","4","4.1","1","5","5","5"
"2008","Full Time","Male","4.06","5","4945","2","3","5","5","5","4.03","4.09","1","5","5","5"
"2008","Not Working","Female","4.33","5","4382","2","4","5","5","5","4.3","4.36","1","5","5","5"
"2008","Not Working","Male","4.3","5","3044","2","4","5","5","5","4.26","4.34","1","5","5","5"
"2008","Part Time","Female","3.97","5","3202","2","3","5","5","5","3.92","4.02","1","5","4","5"
"2008","Part Time","Male","4.06","5","1207","2","3","5","5","5","3.99","4.13","1","5","5","5"
"2009","Full Time","Female","","","","","","","","","","","","","",""
"2009","Full Time","Male","","","","","","","","","","","","","",""
"2009","Not Working","Female","","","","","","","","","","","","","",""
"2009","Not Working","Male","","","","","","","","","","","","","",""
"2009","Part Time","Female","","","","","","","","","","","","","",""
"2009","Part Time","Male","","","","","","","","","","","","","",""
"2010","Full Time","Female","","","","","","","","","","","","","",""
"2010","Full Time","Male","","","","","","","","","","","","","",""
"2010","Not Working","Female","","","","","","","","","","","","","",""
"2010","Not Working","Male","","","","","","","","","","","","","",""
"2010","Part Time","Female","","","","","","","","","","","","","",""
"2010","Part Time","Male","","","","","","","","","","","","","",""
"2011","Full Time","Female","","","","","","","","","","","","","",""
"2011","Full Time","Male","","","","","","","","","","","","","",""
"2011","Not Working","Female","","","","","","","","","","","","","",""
"2011","Not Working","Male","","","","","","","","","","","","","",""
"2011","Part Time","Female","","","","","","","","","","","","","",""
"2011","Part Time","Male","","","","","","","","","","","","","",""
"2012","Full Time","Female","","","","","","","","","","","","","",""
"2012","Full Time","Male","","","","","","","","","","","","","",""
"2012","Not Working","Female","","","","","","","","","","","","","",""
"2012","Not Working","Male","","","","","","","","","","","","","",""
"2012","Part Time","Female","","","","","","","","","","","","","",""
"2012","Part Time","Male","","","","","","","","","","","","","",""
"2013","Full Time","Female","4.04","5","3277","2","3","5","5","5","3.99","4.09","1","5","4","5"
"2013","Full Time","Male","4.02","5","6329","2","3","5","5","5","3.99","4.05","1","5","4","4"
"2013","Not Working","Female","4.25","5","5270","2","4","5","5","5","4.22","4.28","1","5","5","5"
"2013","Not Working","Male","4.27","5","3500","2","4","5","5","5","4.23","4.31","1","5","5","5"
"2013","Part Time","Female","3.92","5","5404","2","3","5","5","5","3.88","3.96","1","5","4","4"
"2013","Part Time","Male","4.05","5","1690","2","3","5","5","5","3.99","4.11","1","5","4","5"
"2014","Full Time","Female","","","","","","","","","","","","","",""
"2014","Full Time","Male","","","","","","","","","","","","","",""
"2014","Not Working","Female","","","","","","","","","","","","","",""
"2014","Not Working","Male","","","","","","","","","","","","","",""
"2014","Part Time","Female","","","","","","","","","","","","","",""
"2014","Part Time","Male","","","","","","","","","","","","","",""
"2015","Full Time","Female","","","","","","","","","","","","","",""
"2015","Full Time","Male","","","","","","","","","","","","","",""
"2015","Not Working","Female","","","","","","","","","","","","","",""
"2015","Not Working","Male","","","","","","","","","","","","","",""
"2015","Part Time","Female","","","","","","","","","","","","","",""
"2015","Part Time","Male","","","","","","","","","","","","","",""
"2016","Full Time","Female","","","","","","","","","","","","","",""
"2016","Full Time","Male","","","","","","","","","","","","","",""
"2016","Not Working","Female","","","","","","","","","","","","","",""
"2016","Not Working","Male","","","","","","","","","","","","","",""
"2016","Part Time","Female","","","","","","","","","","","","","",""
"2016","Part Time","Male","","","","","","","","","","","","","",""
"2017","Full Time","Female","","","","","","","","","","","","","",""
"2017","Full Time","Male","","","","","","","","","","","","","",""
"2017","Not Working","Female","","","","","","","","","","","","","",""
"2017","Not Working","Male","","","","","","","","","","","","","",""
"2017","Part Time","Female","","","","","","","","","","","","","",""
"2017","Part Time","Male","","","","","","","","","","","","","",""
"2018","Full Time","Female","3.97","5","3600","2","3","5","5","5","3.93","4.01","1","5","5","5"
"2018","Full Time","Male","4.01","5","6300","2","3","5","5","5","3.98","4.04","1","5","5","5"
"2018","Not Working","Female","4.23","5","4774","2","4","5","5","5","4.19","4.27","1","5","5","5"
"2018","Not Working","Male","4.23","5","3466","2","4","5","5","5","4.19","4.27","1","5","5","5"
"2018","Part Time","Female","3.86","5","5459","2","3","5","5","5","3.82","3.9","1","5","4","5"
"2018","Part Time","Male","4.03","5","2059","2","3","5","5","5","3.97","4.09","1","5","5","5"
