"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","East Germany","172.12","172","1118","160","166","178","183","192","171.6","172.64","145","200","172","174"
"2002","college entrance qualification","West Germany","174.3","174","4486","162","168","180","186","196","174.03","174.57","139","205","174","175"
"2002","lower secondary degree","East Germany","167.91","168","1624","157","162","174","180","189","167.49","168.33","142","197","168","168"
"2002","lower secondary degree","West Germany","170","170","6731","159","164","176","182","191","169.79","170.21","142","200","170","170"
"2002","no degree/no degree yet","East Germany","173.61","174.2","173","163","165","181","186","188","172.28","174.94","148","196","170","175"
"2002","no degree/no degree yet","West Germany","170.04","170","738","159","163","177","183","193","169.34","170.74","140","195","169","170"
"2002","Other degree","East Germany","166.28","166","47","158","161","170","175","185","163.96","168.6","153","185","165","169"
"2002","Other degree","West Germany","168.3","168","1278","158","162","174","180","189","167.82","168.78","140","202","167","168"
"2002","secondary school degree","East Germany","171.66","172","2433","160","165","178","184","192","171.3","172.02","131","198","170","172"
"2002","secondary school degree","West Germany","171.58","170","4259","160","165","178","184","193","171.31","171.85","148","208","170","171"
"2003","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2003","Other degree","East Germany","","","","","","","","","","","","","",""
"2003","Other degree","West Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","East Germany","172.08","172","1132","160","165","178","183","193","171.56","172.6","142","200","172","173"
"2004","college entrance qualification","West Germany","174.14","174","4243","162","168","180","186","196","173.86","174.42","100","205","174","175"
"2004","lower secondary degree","East Germany","168.06","168","1478","157","162","174","180","193","167.62","168.5","144","204","168","168"
"2004","lower secondary degree","West Germany","170.03","170","6083","158","164","176","182","192","169.8","170.26","140","200","170","170"
"2004","no degree/no degree yet","East Germany","171.32","170","186","161","165","178","184","190","170.08","172.56","148","200","169","172"
"2004","no degree/no degree yet","West Germany","170.71","170","722","158","163","178","186","193","169.96","171.46","140","203","170","172"
"2004","Other degree","East Germany","167.78","166.41","52","158","160","172","183","186","165.25","170.31","154","186","165","172"
"2004","Other degree","West Germany","168.12","168","1139","158","162","174","180","190","167.6","168.64","141","198","167","168"
"2004","secondary school degree","East Germany","171.52","171","2317","160","165","178","183","193","171.14","171.9","132","198","170","172"
"2004","secondary school degree","West Germany","171.88","171","3960","160","165","178","185","193","171.6","172.16","147","210","170","172"
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","172.59","172","1190","160","166","180","184","194","172.08","173.1","146","200","172","173"
"2006","college entrance qualification","West Germany","174.26","174","4429","162","168","180","186","196","173.99","174.53","139","209","174","175"
"2006","lower secondary degree","East Germany","168.28","168","1476","158","162","174","180","190","167.83","168.73","123","204","168","168"
"2006","lower secondary degree","West Germany","170","170","6145","158","164","176","182","192","169.77","170.23","120","200","170","170"
"2006","no degree/no degree yet","East Germany","172.2","172","99","163","165","178","181","195","170.51","173.89","148","195","170","175"
"2006","no degree/no degree yet","West Germany","170.03","170","556","158","162","178","185","192","169.18","170.88","138","204","170","172"
"2006","Other degree","East Germany","168.95","167","70","158","160","175","185","186","166.86","171.04","146","186","164","170"
"2006","Other degree","West Germany","168.24","168","1131","156","162","174","180","190","167.72","168.76","120","198","167","168"
"2006","secondary school degree","East Germany","171.61","171","2350","160","165","178","184","193","171.23","171.99","131","198","170","171"
"2006","secondary school degree","West Germany","171.9","171","4119","160","165","178","185","193","171.62","172.18","147","208","170","171"
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","172.96","173","1117","161","167","180","185","193","172.41","173.51","82","200","172","173"
"2008","college entrance qualification","West Germany","174.15","174","4026","162","168","180","186","196","173.87","174.43","139","207","174","175"
"2008","lower secondary degree","East Germany","168.65","168","1284","158","162","175","180","193","168.17","169.13","142","204","168","169"
"2008","lower secondary degree","West Germany","170.09","170","5196","158","164","177","182","192","169.84","170.34","95","200","170","170"
"2008","no degree/no degree yet","East Germany","172.73","173","102","162","167","178","182","190","171.17","174.29","156","200","170","175"
"2008","no degree/no degree yet","West Germany","170.34","170","449","157","163","178","185","192","169.36","171.32","120","200","170","172"
"2008","Other degree","East Germany","167.2","167","53","158","162","171","178","183","164.97","169.43","152","186","164","170"
"2008","Other degree","West Germany","168.31","168","896","157","162","175","180","190","167.72","168.9","127","196","167","169"
"2008","secondary school degree","East Germany","171.46","171","2102","160","165","178","184","193","171.05","171.87","84","198","170","171"
"2008","secondary school degree","West Germany","171.96","170","3645","160","165","179","185","193","171.66","172.26","120","208","170","171"
"2009","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2009","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2009","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2009","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2009","Other degree","East Germany","","","","","","","","","","","","","",""
"2009","Other degree","West Germany","","","","","","","","","","","","","",""
"2009","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2009","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","East Germany","173.28","173","1021","161","167","180","185","194","172.72","173.84","146","198","172","173"
"2010","college entrance qualification","West Germany","174.07","174","3645","162","168","180","186","195","173.77","174.37","139","210","174","174"
"2010","lower secondary degree","East Germany","168.89","168","1058","158","163","175","180","195","168.36","169.42","146","198","168","169"
"2010","lower secondary degree","West Germany","169.76","170","4298","158","163","176","182","192","169.48","170.04","82","200","169","170"
"2010","no degree/no degree yet","East Germany","173.07","170.96","46","163","165","180","184","197","170.2","175.94","158","197","169","180"
"2010","no degree/no degree yet","West Germany","171.24","171","376","158","163","179","184","194","170.17","172.31","138","202","170","174"
"2010","Other degree","East Germany","167.53","168","38","158","163","172","176","183","165","170.06","150","186","164","170"
"2010","Other degree","West Germany","167.77","167","684","156","162","174","180","190","167.1","168.44","130","198","167","168"
"2010","secondary school degree","East Germany","171.37","171","1857","160","165","178","183","193","170.94","171.8","131","205","170","171"
"2010","secondary school degree","West Germany","172.4","172","3180","160","165","179","185","194","172.08","172.72","101","208","170","171"
"2011","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2011","Other degree","East Germany","","","","","","","","","","","","","",""
"2011","Other degree","West Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","East Germany","173.31","173","1181","161","167","180","185","196","172.77","173.85","80","198","172","173"
"2012","college entrance qualification","West Germany","173.94","174","4502","162","168","180","186","194","173.67","174.21","110","205","173","174"
"2012","lower secondary degree","East Germany","168.76","168","1267","158","162","175","180","194","168.26","169.26","117","201","168","169"
"2012","lower secondary degree","West Germany","170.02","170","5247","158","163","176","182","192","169.77","170.27","116","203","170","170"
"2012","no degree/no degree yet","East Germany","172.05","170","70","163","167","176","185","190","169.9","174.2","150","190","168","175"
"2012","no degree/no degree yet","West Germany","170.19","170","481","158","163","178","183","194","169.31","171.07","130","200","170","172"
"2012","Other degree","East Germany","166.67","167","84","157","160","172","176","183","164.9","168.44","150","187","164","169"
"2012","Other degree","West Germany","168.61","168","1087","157","162","175","181","190","168.07","169.15","145","195","167","168"
"2012","secondary school degree","East Germany","171.65","171","2150","159","165","178","185","195","171.25","172.05","131","205","170","171"
"2012","secondary school degree","West Germany","172.18","171","3913","160","165","179","185","195","171.89","172.47","118","217","170","171"
"2013","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2013","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2013","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2013","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2013","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2013","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2013","Other degree","East Germany","","","","","","","","","","","","","",""
"2013","Other degree","West Germany","","","","","","","","","","","","","",""
"2013","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2013","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2014","college entrance qualification","East Germany","173.16","173","1361","161","167","180","185","194","172.67","173.65","143","208","171","172"
"2014","college entrance qualification","West Germany","174.12","174","6078","162","168","180","186","194","173.88","174.36","117","207","173","174"
"2014","lower secondary degree","East Germany","168.96","168","1212","157","162","176","181","195","168.42","169.5","117","202","168","169"
"2014","lower secondary degree","West Germany","170.27","170","5696","158","164","177","183","194","170.02","170.52","107","205","170","170"
"2014","no degree/no degree yet","East Germany","170.99","170","114","160","164","177","185","194","169.29","172.69","150","196","169","173"
"2014","no degree/no degree yet","West Germany","170.28","170","895","157","163","178","182","197","169.62","170.94","135","203","170","171"
"2014","Other degree","East Germany","168.96","168","293","156","162","176","182","191","167.84","170.08","145","200","166","170"
"2014","Other degree","West Germany","169.44","170","3009","158","163","176","182","192","169.11","169.77","117","198","168","170"
"2014","secondary school degree","East Germany","171.49","170","2468","159","164","178","185","193","171.12","171.86","132","205","170","171"
"2014","secondary school degree","West Germany","172.11","171","5074","160","165","179","185","196","171.85","172.37","116","217","170","171"
"2015","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2015","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2015","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2015","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2015","Other degree","East Germany","","","","","","","","","","","","","",""
"2015","Other degree","West Germany","","","","","","","","","","","","","",""
"2015","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2015","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2016","college entrance qualification","East Germany","173.17","173","1280","161","167","180","186","197","172.66","173.68","148","205","171","173"
"2016","college entrance qualification","West Germany","174.23","174","5511","163","168","180","186","195","173.98","174.48","139","206","173","174"
"2016","lower secondary degree","East Germany","168.47","168","1006","156","161","176","181","196","167.88","169.06","143","202","168","169"
"2016","lower secondary degree","West Germany","170.54","170","4821","158","164","178","183","194","170.27","170.81","117","203","170","170"
"2016","no degree/no degree yet","East Germany","171.26","172","96","162","165","176","180","184","169.58","172.94","154","196","168","172"
"2016","no degree/no degree yet","West Germany","169.3","169","720","158","162","176","180","193","168.56","170.04","117","202","169","170"
"2016","Other degree","East Germany","169.34","170","302","156","163","176","180","190","168.23","170.45","145","200","168","170"
"2016","Other degree","West Germany","169.42","169","2937","158","163","176","182","190","169.09","169.75","116","200","168","170"
"2016","secondary school degree","East Germany","171.47","171","2213","159","165","178","184","193","171.08","171.86","131","205","170","171"
"2016","secondary school degree","West Germany","172.16","171","4397","160","165","179","185","196","171.89","172.43","117","220","170","170"
"2017","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2017","Other degree","East Germany","","","","","","","","","","","","","",""
"2017","Other degree","West Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","173.31","173","1422","161","167","180","186","195","172.83","173.79","143","208","172","173"
"2018","college entrance qualification","West Germany","174.35","174","6256","162","168","181","187","196","174.12","174.58","116","207","173","174"
"2018","lower secondary degree","East Germany","168.76","168","982","157","162","175","181","194","168.16","169.36","143","202","168","170"
"2018","lower secondary degree","West Germany","170.66","170","4765","158","164","178","183","195","170.39","170.93","117","204","170","171"
"2018","no degree/no degree yet","East Germany","170.79","170","334","160","165","177","182","190","169.81","171.77","133","198","168","170"
"2018","no degree/no degree yet","West Germany","169.67","169.1","1943","157","163","176","182","193","169.24","170.1","115","203","168","170"
"2018","Other degree","East Germany","169.71","170","588","156","163","176","182","190","168.96","170.46","150","199","169","170"
"2018","Other degree","West Germany","169.23","169","4349","156","162","176","182","190","168.95","169.51","142","210","170","170"
"2018","secondary school degree","East Germany","171.45","171","2477","159","164","178","185","195","171.07","171.83","131","206","170","171"
"2018","secondary school degree","West Germany","171.91","171","4783","160","165","178","185","194","171.64","172.18","105","210","170","171"
