"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Employed","(Married) couple without C.","171.95","172","3914","160","165","178","184","193","171.66","172.24","139","208","172","172"
"2002","Employed","1-pers.-HH","174.28","175","1580","162","168","180","186","194","173.82","174.74","140","200","173","175"
"2002","Employed","Couple + C. GT 16 ","172.67","172","2832","161","166","179","185","195","172.33","173.01","140","203","172","173"
"2002","Employed","Couple + C. LE 16","174.29","175","3857","162","168","180","186","194","174.01","174.57","146","203","174","175"
"2002","Employed","Couple + C. LE and GT 16","173.17","173","1452","161","167","180","185","193","172.69","173.65","149","205","172","173"
"2002","Employed","Single parent","170.86","170","766","160","165","176","182","192","170.25","171.47","146","200","170","170"
"2002","Not Employed","(Married) couple without C.","168.66","168","3559","158","163","175","180","187","168.39","168.93","131","198","168","168"
"2002","Not Employed","1-pers.-HH","165.35","165","1435","156","160","170","177","186","164.91","165.79","142","198","165","165"
"2002","Not Employed","Couple + C. GT 16 ","170.99","170","1168","160","164","178","183","193","170.46","171.52","137","203","170","170"
"2002","Not Employed","Couple + C. LE 16","167.45","168","887","160","163","172","176","189","166.99","167.91","147","196","166","168"
"2002","Not Employed","Couple + C. LE and GT 16","170.56","170","502","160","165","176","182","193","169.76","171.36","145","200","169","171"
"2002","Not Employed","Single parent","168.63","167","364","159","162","173","180","194","167.71","169.55","142","205","166","168"
"2003","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Employed","Single parent","","","","","","","","","","","","","",""
"2003","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
