"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","general elemantary","165.87","165","713","155","160","172","176","188","165.25","166.49","146","192","165","165"
"2002","direct migration background","higher education","170.47","170","396","160","164","176","182","189","169.59","171.35","148","199","170","172"
"2002","direct migration background","higher vocational","169.29","169","160","159","163","175","180","192","167.94","170.64","150","192","168","170"
"2002","direct migration background","in school","174.03","175","52","162","165","180","190","195","171.35","176.71","155","195","170","178"
"2002","direct migration background","inadequately","164.74","165","189","155","160","172","177","183","163.54","165.94","150","196","160","165"
"2002","direct migration background","middle vocational","169.59","170","1024","159","164","176","180","190","169.06","170.12","140","198","168","170"
"2002","direct migration background","vocational + Abi","169.2","169","249","156","163","176","181","190","168.07","170.33","140","202","167","170"
"2002","indirect migration background","general elemantary","172.26","172","198","160","165","178","184","192","171.07","173.45","152","192","170","174"
"2002","indirect migration background","higher education","175.16","174.88","66","165","170","180","186","189","173.16","177.16","160","190","170","176"
"2002","indirect migration background","higher vocational","172.9","175","41","156","165","180","187","189","170.12","175.68","153","189","170","176"
"2002","indirect migration background","in school","171.64","170","80","160","163","181","184","195","169.45","173.83","156","195","165","171"
"2002","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2002","indirect migration background","middle vocational","171.23","170","325","160","165","178","184","193","170.21","172.25","150","196","169","171"
"2002","indirect migration background","vocational + Abi","172.02","170","39","152","168","180","185","186","169.28","174.76","152","186","168","175"
"2002","no migration background","general elemantary","167.51","167","1998","157","160","173","180","192","167.11","167.91","142","205","167","168"
"2002","no migration background","higher education","173.83","174","4100","162","168","180","186","195","173.55","174.11","139","204","173","174"
"2002","no migration background","higher vocational","172.88","173","1547","162","167","179","184","192","172.44","173.32","131","203","172","173"
"2002","no migration background","in school","174.08","175","481","163","168","180","185","193","173.3","174.86","146","196","172","175"
"2002","no migration background","inadequately","168.9","168","85","160","163","174","180","187","166.96","170.84","150","190","166","171"
"2002","no migration background","middle vocational","171.1","170","10273","160","165","178","183","192","170.93","171.27","137","208","170","170"
"2002","no migration background","vocational + Abi","172.95","172","890","161","167","180","185","195","172.37","173.53","150","198","172","173"
"2003","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2003","direct migration background","higher education","","","","","","","","","","","","","",""
"2003","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2003","direct migration background","in school","","","","","","","","","","","","","",""
"2003","direct migration background","inadequately","","","","","","","","","","","","","",""
"2003","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2003","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2003","indirect migration background","higher education","","","","","","","","","","","","","",""
"2003","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","in school","","","","","","","","","","","","","",""
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","no migration background","general elemantary","","","","","","","","","","","","","",""
"2003","no migration background","higher education","","","","","","","","","","","","","",""
"2003","no migration background","higher vocational","","","","","","","","","","","","","",""
"2003","no migration background","in school","","","","","","","","","","","","","",""
"2003","no migration background","inadequately","","","","","","","","","","","","","",""
"2003","no migration background","middle vocational","","","","","","","","","","","","","",""
"2003","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","direct migration background","general elemantary","165.69","165","614","155","160","170","178","188","165.03","166.35","145","192","165","165"
"2004","direct migration background","higher education","169.94","170","357","160","164","175","180","189","169.01","170.87","148","199","169","172"
"2004","direct migration background","higher vocational","168.77","168","140","159","163","174","180","190","167.32","170.22","150","190","167","170"
"2004","direct migration background","in school","171.97","170.88","62","162","167","176","183","190","169.71","174.23","153","190","169","175"
"2004","direct migration background","inadequately","164.83","165","155","152","160","170","180","190","163.45","166.21","147","196","160","165"
"2004","direct migration background","middle vocational","169.69","170","947","158","163","176","181","190","169.13","170.25","140","198","169","170"
