"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","Female","162.93","163","1448","155","159","168","171","176","162.6","163.26","140","196","162","163"
"2002","direct migration background","Male","174.6","175","1366","165","170","180","185","192","174.21","174.99","155","202","174","175"
"2002","indirect migration background","Female","165.99","166","408","157","160","170","175","180","165.38","166.6","150","190","165","167"
"2002","indirect migration background","Male","178.29","180","371","170","173","183","187","195","177.56","179.02","156","196","177","180"
"2002","no migration background","Female","165.33","165","10082","157","160","170","174","180","165.21","165.45","131","194","165","165"
"2002","no migration background","Male","177.78","178","9413","169","173","182","187","196","177.64","177.92","146","208","178","178"
"2003","direct migration background","Female","","","","","","","","","","","","","",""
"2003","direct migration background","Male","","","","","","","","","","","","","",""
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","","","","","","","","","","","","","",""
"2003","no migration background","Male","","","","","","","","","","","","","",""
"2004","direct migration background","Female","162.75","163","1317","154","159","168","171","178","162.4","163.1","140","186","162","163"
"2004","direct migration background","Male","174.83","175","1219","165","170","180","185","195","174.42","175.24","155","199","174","175"
"2004","indirect migration background","Female","166.12","167","419","157","162","170","173","180","165.51","166.73","150","184","165","167"
"2004","indirect migration background","Male","178.45","179","386","170","173","184","188","195","177.72","179.18","155","199","178","180"
"2004","no migration background","Female","165.34","165","9510","157","160","170","174","180","165.21","165.47","132","190","165","166"
"2004","no migration background","Male","177.92","178","8786","169","173","183","187","196","177.77","178.07","100","210","178","178"
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","162.81","163","1282","155","158","167","170","179","162.45","163.17","138","191","162","164"
"2006","direct migration background","Male","175.06","175","1105","165","170","180","185","193","174.61","175.51","120","199","174","175"
"2006","indirect migration background","Female","165.9","166","427","158","160","170","175","180","165.3","166.5","150","184","165","167"
"2006","indirect migration background","Male","178.58","178","395","169","173","185","189","197","177.83","179.33","151","198","178","180"
"2006","no migration background","Female","165.37","165","9821","157","160","170","174","180","165.24","165.5","120","194","165","165"
"2006","no migration background","Male","178.17","178","8988","169","173","183","187","196","178.02","178.32","115","209","178","178"
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","162.77","163","1031","155","158","167","171","178","162.36","163.18","127","196","162","164"
"2008","direct migration background","Male","175.05","175","884","165","170","180","185","193","174.57","175.53","140","199","174","175"
"2008","indirect migration background","Female","165.9","166","401","157","160","170","175","180","165.29","166.51","150","184","165","168"
"2008","indirect migration background","Male","178.22","178","372","168","173","184","189","197","177.46","178.98","159","199","178","180"
"2008","no migration background","Female","165.48","165","8708","157","161","170","174","182","165.34","165.62","131","194","165","165"
"2008","no migration background","Male","178.39","178","7978","169","174","183","188","196","178.23","178.55","82","208","178","178"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","162.88","163","809","155","158","167","171","178","162.42","163.34","130","186","162","163"
"2010","direct migration background","Male","175.05","175","666","165","170","180","185","195","174.5","175.6","150","199","174","175"
"2010","indirect migration background","Female","166.92","168","342","158","163","171","175","180","166.24","167.6","150","184","165","168"
"2010","indirect migration background","Male","178.61","179","314","169","174","183","189","198","177.79","179.43","160","200","178","180"
"2010","no migration background","Female","165.39","165","7583","157","160","170","174","181","165.24","165.54","101","198","165","165"
"2010","no migration background","Male","178.3","178","6964","169","174","183","188","196","178.13","178.47","82","210","178","178"
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
