"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","East Germany","167.37","168","116","158","163","172","176","180","165.92","168.82","148","196","166","169"
"2002","direct migration background","West Germany","168.65","168","2698","158","162","175","180","190","168.31","168.99","140","202","168","168"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","171.91","171","755","160","165","180","184","192","171.27","172.55","150","196","170","172"
"2002","no migration background","East Germany","170.51","170","5303","159","164","178","182","192","170.27","170.75","131","203","170","170"
"2002","no migration background","West Germany","171.59","171","14192","160","165","178","184","193","171.44","171.74","139","208","171","172"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","","","","","","","","","","","","","",""
"2003","no migration background","West Germany","","","","","","","","","","","","","",""
"2004","direct migration background","East Germany","166.73","165.31","102","155","162","172","178","182","165.16","168.3","143","187","165","170"
"2004","direct migration background","West Germany","168.67","168","2434","158","162","175","180","190","168.31","169.03","140","199","168","168"
"2004","indirect migration background","East Germany","173.96","174.27","35","164","170","180","186","188","170.72","177.2","155","190","168","178"
"2004","indirect migration background","West Germany","172.17","172","770","160","165","179","185","192","171.52","172.82","150","199","170","172"
"2004","no migration background","East Germany","170.5","170","5097","159","164","177","182","193","170.25","170.75","132","204","170","170"
"2004","no migration background","West Germany","171.72","171","13199","160","165","178","184","194","171.56","171.88","100","210","172","172"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","168.18","168","111","158","160","175","180","185","166.65","169.71","148","187","165","169"
"2006","direct migration background","West Germany","168.61","168","2276","157","162","175","180","190","168.23","168.99","120","199","168","168"
"2006","indirect migration background","East Germany","175.9","174.73","40","165","168","184","189","190","173.03","178.77","158","190","168","178"
"2006","indirect migration background","West Germany","172.25","172","782","160","165","179","186","196","171.59","172.91","150","198","170","172"
"2006","no migration background","East Germany","170.76","170","5131","159","164","178","183","193","170.51","171.01","115","204","170","170"
"2006","no migration background","West Germany","171.83","172","13678","160","165","178","185","194","171.67","171.99","120","209","172","172"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","166.88","167.66","81","156","160","172","178","185","165.06","168.7","146","187","165","170"
"2008","direct migration background","West Germany","168.66","168","1834","157","162","175","180","192","168.24","169.08","127","199","168","168"
"2008","indirect migration background","East Germany","174.52","173.54","43","160","168","183","188","190","171.61","177.43","156","190","170","178"
"2008","indirect migration background","West Germany","172.15","172","730","160","165","179","186","196","171.47","172.83","150","199","170","172"
"2008","no migration background","East Germany","171","170","4656","160","164","178","183","193","170.73","171.27","82","204","170","170"
"2008","no migration background","West Germany","171.97","172","12030","160","165","179","185","194","171.8","172.14","95","208","172","172"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","166.54","165","63","158","160","170","178","182","164.34","168.74","146","191","165","170"
"2010","direct migration background","West Germany","168.6","168","1412","157","162","175","180","192","168.12","169.08","130","199","168","168"
"2010","indirect migration background","East Germany","175.57","178","38","160","171","182","183","186","172.5","178.64","156","190","168","178"
"2010","indirect migration background","West Germany","173.05","172.08","618","160","167","180","186","198","172.31","173.79","150","200","170","172"
"2010","no migration background","East Germany","171.17","170","4029","160","165","178","184","194","170.88","171.46","131","205","170","170"
"2010","no migration background","West Germany","171.95","172","10518","160","165","179","185","194","171.77","172.13","82","210","172","172"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","167.64","168","99","158","162","172","177","183","165.86","169.42","143","195","166","170"
"2012","direct migration background","West Germany","169.09","168","1842","158","162","175","182","192","168.67","169.51","145","199","168","169"
"2012","indirect migration background","East Germany","173.75","173.5","47","160","170","180","182","196","170.86","176.64","156","196","168","176"
"2012","indirect migration background","West Germany","172.52","172","748","160","165","179","185","196","171.85","173.19","130","200","170","172"
"2012","no migration background","East Germany","171.25","171","4708","159","164","178","184","195","170.98","171.52","80","205","170","170"
"2012","no migration background","West Germany","171.97","172","13079","160","165","179","185","194","171.81","172.13","110","217","172","172"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2013","no migration background","East Germany","","","","","","","","","","","","","",""
"2013","no migration background","West Germany","","","","","","","","","","","","","",""
"2014","direct migration background","East Germany","169","168","345","158","164","175","182","191","168","170","143","200","167","170"
"2014","direct migration background","West Germany","169.44","170","4772","158","162","176","183","192","169.17","169.71","116","198","168","170"
"2014","indirect migration background","East Germany","171.98","170","103","160","165","179","185","196","170.09","173.87","139","196","169","173"
"2014","indirect migration background","West Germany","172.78","172","1686","160","165","180","186","197","172.32","173.24","130","200","170","172"
"2014","no migration background","East Germany","171.28","170","5155","158","164","178","184","194","171.02","171.54","117","208","170","170"
"2014","no migration background","West Germany","172.21","172","15067","160","165","179","185","195","172.06","172.36","93","217","172","172"
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","169.19","170","351","156","163","175","180","194","168.17","170.21","145","200","168","170"
"2016","direct migration background","West Germany","169.5","169","4430","158","162","176","182","192","169.22","169.78","116","202","168","170"
"2016","indirect migration background","East Germany","170.64","169.04","107","160","163","176","186","196","168.5","172.78","115","196","168","174"
