"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","(0) in school","174.03","175","52","162","165","180","190","195","171.35","176.71","155","195","170","178"
"2002","direct migration background","(1a) inadequately completed","164.49","165","206","155","160","170","177","183","163.37","165.61","140","189","161","165"
"2002","direct migration background","(1b) general elementary school","165.42","165","655","155","160","170","176","188","164.78","166.06","146","196","164","165"
"2002","direct migration background","(1c) basic vocational qualification","169.68","170","789","160","164","176","180","190","169.09","170.27","146","198","169","170"
"2002","direct migration background","(2a) intermediate vocational","169.6","169","165","160","164","175","179","185","168.31","170.89","148","196","168","170"
"2002","direct migration background","(2b) intermediate general qualification","169.78","170","61","160","165","175","178","186","167.63","171.93","150","188","168","172"
"2002","direct migration background","(2c_gen) general maturity certificate","170.35","170","139","158","165","176","185","195","168.75","171.95","145","195","168","170"
"2002","direct migration background","(2c_voc) vocational maturity certificate","169.28","169","313","156","163","176","180","190","168.27","170.29","140","202","168","170"
"2002","direct migration background","(3a) lower tertiary education","171.72","172","92","163","168","176","180","186","170.11","173.33","156","193","170","175"
"2002","direct migration background","(3b) higher tertiary education","170.07","170","304","159","164","176","183","189","169.03","171.11","148","199","168","171"
"2002","indirect migration background","(0) in school","171.64","170","80","160","163","181","184","195","169.45","173.83","156","195","165","171"
"2002","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","indirect migration background","(1b) general elementary school","171.17","170","124","160","163","178","185","192","169.56","172.78","150","192","168","172"
"2002","indirect migration background","(1c) basic vocational qualification","171.38","170","138","160","164","180","184","192","169.88","172.88","152","193","168","172"
"2002","indirect migration background","(2a) intermediate vocational","169.71","170","130","155","160","178","182","192","168.1","171.32","150","194","168","173"
"2002","indirect migration background","(2b) intermediate general qualification","173.81","172.92","77","165","168","180","183","192","172.03","175.59","155","192","172","176"
"2002","indirect migration background","(2c_gen) general maturity certificate","173.11","171","85","164","168","180","187","195","171","175.22","153","196","169","173"
"2002","indirect migration background","(2c_voc) vocational maturity certificate","174.16","174","51","160","170","183","186","189","171.8","176.52","152","189","170","175"
"2002","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2002","indirect migration background","(3b) higher tertiary education","175.1","175","47","165","168","182","186","190","172.71","177.49","160","190","170","178"
"2002","no migration background","(0) in school","174.07","175","482","163","168","180","185","193","173.29","174.85","146","196","172","175"
"2002","no migration background","(1a) inadequately completed","168.26","168","81","160","162","172","180","185","166.4","170.12","148","187","167","170"
"2002","no migration background","(1b) general elementary school","166.42","165","1509","157","160","170","178","190","165.99","166.85","142","198","165","166"
"2002","no migration background","(1c) basic vocational qualification","170.62","170","5731","160","165","177","182","191","170.39","170.85","142","200","170","170"
"2002","no migration background","(2a) intermediate vocational","171.74","171","5036","160","165","178","184","192","171.49","171.99","131","208","170","171"
"2002","no migration background","(2b) intermediate general qualification","172.35","172","520","160","165","180","185","197","171.54","173.16","148","205","171","174"
