"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","college entrance qualification","175.17","175","1763","163","168","182","187","196","174.74","175.6","150","205","174","175"
"2002","16-34 y.","lower secondary degree","173.71","173","1243","161","166","180","186","196","173.18","174.24","149","200","172","174"
"2002","16-34 y.","no degree/no degree yet","173.39","174","665","162","167","180","185","195","172.7","174.08","146","196","172","174"
"2002","16-34 y.","Other degree","169.36","169","221","158","164","175","182","188","168.17","170.55","146","193","167","170"
"2002","16-34 y.","secondary school degree","173.72","173","2116","163","168","180","185","194","173.34","174.1","148","208","172","173"
"2002","35-65 y.","college entrance qualification","173.94","174","3360","162","168","180","186","195","173.63","174.25","139","203","173","174"
"2002","35-65 y.","lower secondary degree","170.7","170","4719","160","165","176","182","190","170.45","170.95","142","200","170","170"
"2002","35-65 y.","no degree/no degree yet","166.36","165","179","156","160","172","178","185","165.14","167.58","144","189","164","165"
"2002","35-65 y.","Other degree","168.39","168","948","158","162","174","180","190","167.83","168.95","140","202","167","169"
"2002","35-65 y.","secondary school degree","171.49","170","4063","160","165","178","184","192","171.21","171.77","131","203","170","170"
"2002","66 and older","college entrance qualification","170.24","170","481","160","164","178","182","190","169.49","170.99","145","196","172","173"
"2002","66 and older","lower secondary degree","166.45","165","2393","156","160","172","178","186","166.13","166.77","142","198","165","167"
"2002","66 and older","no degree/no degree yet","162.2","163","67","150","158","168","172","176","160.21","164.19","140","177","160","165"
"2002","66 and older","Other degree","165.72","165","156","155","160","172","176","187","164.42","167.02","148","188","164","168"
"2002","66 and older","secondary school degree","166.66","165","513","156","160","172","178","185","165.91","167.41","145","198","166","168"
"2003","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2003","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2003","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2003","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2003","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2003","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2003","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2003","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2003","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2003","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2003","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","66 and older","Other degree","","","","","","","","","","","","","",""
"2003","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2004","16-34 y.","college entrance qualification","175.02","175","1662","163","168","182","187","196","174.57","175.47","100","205","174","175"
"2004","16-34 y.","lower secondary degree","173.79","174","1039","160","167","180","186","195","173.2","174.38","149","204","172","175"
"2004","16-34 y.","no degree/no degree yet","173.81","173","685","162","167","180","186","194","173.11","174.51","140","203","172","174"
"2004","16-34 y.","Other degree","169.32","168","187","158","161","178","185","188","168.01","170.63","144","191","168","170"
"2004","16-34 y.","secondary school degree","174.05","173.68","1766","163","168","180","186","195","173.62","174.48","140","210","172","174"
"2004","35-65 y.","college entrance qualification","173.89","174","3173","162","168","180","186","196","173.57","174.21","123","203","173","174"
"2004","35-65 y.","lower secondary degree","171.03","171","4062","160","165","178","183","191","170.76","171.3","143","200","170","171"
"2004","35-65 y.","no degree/no degree yet","165.92","165","157","155","160","170","180","186","164.58","167.26","147","190","163","167"
"2004","35-65 y.","Other degree","168.65","168","829","159","162","174","180","191","168.04","169.26","141","198","167","168"
"2004","35-65 y.","secondary school degree","171.49","171","3970","160","165","178","184","193","171.21","171.77","132","203","170","171"
"2004","66 and older","college entrance qualification","170.5","170","540","160","164","178","182","190","169.78","171.22","142","196","172","174"
"2004","66 and older","lower secondary degree","166.44","166","2460","157","160","172","178","186","166.13","166.75","140","192","166","167"
"2004","66 and older","no degree/no degree yet","163","165","66","150","158","168","174","180","160.98","165.02","140","180","162","165"
"2004","66 and older","Other degree","164.45","165","175","153","158","170","174","187","163.2","165.7","145","188","165","168"
"2004","66 and older","secondary school degree","167.96","168","541","156","162","174","180","188","167.21","168.71","141","196","168","169"
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2005","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2005","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2005","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","66 and older","Other degree","","","","","","","","","","","","","",""
"2005","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2006","16-34 y.","college entrance qualification","174.7","174","1628","163","168","182","187","196","174.24","175.16","146","209","173","174"
"2006","16-34 y.","lower secondary degree","173.59","174","912","160","165","180","186","195","172.97","174.21","149","204","173","175"
"2006","16-34 y.","no degree/no degree yet","174.43","174","429","162","169","180","188","194","173.58","175.28","154","204","173","175"
"2006","16-34 y.","Other degree","169.91","170","180","158","162","176","185","192","168.56","171.26","143","195","168","172"
