"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","college entrance qualification","176.19","176","2975","164","170","182","187","196","175.87","176.51","139","204","176","176"
"2002","Full Time","lower secondary degree","174.91","175","2596","165","170","180","185","193","174.58","175.24","146","200","175","175"
"2002","Full Time","no degree/no degree yet","171.08","170.51","74","160","165","177","180","189","169.21","172.95","155","189","168","174"
"2002","Full Time","Other degree","171.47","172","487","160","165","178","182","189","170.69","172.25","146","198","170","172"
"2002","Full Time","secondary school degree","174.55","175","3376","163","168","180","186","194","174.24","174.86","146","208","174","175"
"2002","Not Working","college entrance qualification","170.68","170","1229","160","165","177","182","191","170.2","171.16","145","202","170","172"
"2002","Not Working","lower secondary degree","167.03","167","4205","157","161","172","178","186","166.79","167.27","142","198","167","168"
"2002","Not Working","no degree/no degree yet","170.13","170","660","158","163","178","183","194","169.39","170.87","140","196","169","170"
"2002","Not Working","Other degree","166.72","166","513","157","161","172","177","188","166.03","167.41","147","192","165","167"
"2002","Not Working","secondary school degree","167.99","168","1592","157","162","174","180","189","167.57","168.41","131","205","168","168"
"2002","Part Time","college entrance qualification","172.9","172","1400","162","167","179","186","195","172.43","173.37","148","205","170","172"
"2002","Part Time","lower secondary degree","168.83","168","1554","158","164","174","180","192","168.41","169.25","148","200","167","168"
"2002","Part Time","no degree/no degree yet","172.05","170.44","177","160","165","179","185","191","170.63","173.47","150","195","170","173"
"2002","Part Time","Other degree","165.8","165","325","155","160","170","178","190","164.84","166.76","140","202","165","167"
"2002","Part Time","secondary school degree","169.74","169","1724","160","164","175","180","190","169.36","170.12","148","205","168","169"
"2003","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2003","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2003","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Full Time","Other degree","","","","","","","","","","","","","",""
"2003","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2003","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2003","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2003","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Not Working","Other degree","","","","","","","","","","","","","",""
"2003","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2003","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2003","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2003","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Part Time","Other degree","","","","","","","","","","","","","",""
"2003","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2004","Full Time","college entrance qualification","176.38","177","2697","165","170","183","187","197","176.04","176.72","123","203","176","176"
"2004","Full Time","lower secondary degree","174.89","176","2158","163","170","180","185","195","174.52","175.26","146","204","175","176"
"2004","Full Time","no degree/no degree yet","171.75","170.87","58","160","168","176","183","190","169.46","174.04","148","190","168","174"
"2004","Full Time","Other degree","170.4","170","403","160","164","176","182","191","169.51","171.29","144","198","170","172"
"2004","Full Time","secondary school degree","174.78","175","3022","163","168","180","186","194","174.45","175.11","139","210","174","175"
"2004","Not Working","college entrance qualification","171.22","170","1293","160","165","178","183","192","170.73","171.71","100","200","171","172"
"2004","Not Working","lower secondary degree","167.27","167","3946","157","162","172","178","186","167.02","167.52","140","195","167","168"
"2004","Not Working","no degree/no degree yet","170.41","170","702","158","163","178","185","193","169.67","171.15","140","203","169","171"
"2004","Not Working","Other degree","166.66","166","508","156","160","172","178","190","165.92","167.4","145","198","165","167"
"2004","Not Working","secondary school degree","168.54","168","1597","158","163","174","180","190","168.13","168.95","141","205","168","168"
"2004","Part Time","college entrance qualification","171.87","171","1385","160","165","178","184","193","171.41","172.33","150","205","170","172"
"2004","Part Time","lower secondary degree","169.32","168","1457","159","164","175","182","192","168.89","169.75","148","196","168","168"
"2004","Part Time","no degree/no degree yet","172.09","170","148","160","163","180","187","194","170.52","173.66","150","200","170","173"
"2004","Part Time","Other degree","167.41","165","280","158","162","172","180","186","166.42","168.4","141","192","165","168"
"2004","Part Time","secondary school degree","169.68","169","1658","160","164","175","180","193","169.29","170.07","132","207","168","169"
"2005","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Full Time","Other degree","","","","","","","","","","","","","",""
"2005","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2005","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2005","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Not Working","Other degree","","","","","","","","","","","","","",""
"2005","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2005","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Part Time","Other degree","","","","","","","","","","","","","",""
"2005","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Full Time","college entrance qualification","176.41","177","2772","165","170","183","188","196","176.07","176.75","139","204","176","177"
"2006","Full Time","lower secondary degree","175.05","175","2070","164","169","180","186","195","174.68","175.42","146","204","175","176"
"2006","Full Time","no degree/no degree yet","171.39","171","59","160","165","180","185","188","169.01","173.77","150","192","168","174"
"2006","Full Time","Other degree","171.97","172","387","160","166","178","184","192","171.03","172.91","120","198","170","174"
"2006","Full Time","secondary school degree","174.93","176","2986","163","168","182","186","194","174.6","175.26","145","208","175","175"
"2006","Not Working","college entrance qualification","171.67","171","1421","160","165","178","184","193","171.22","172.12","146","205","171","172"
"2006","Not Working","lower secondary degree","167.26","167","4180","157","160","173","178","187","167.01","167.51","123","200","167","168"
"2006","Not Working","no degree/no degree yet","169.48","170","494","157","162","176","183","190","168.6","170.36","138","204","170","172"
"2006","Not Working","Other degree","166.12","165","548","155","160","170","176","188","165.44","166.8","140","195","165","167"
"2006","Not Working","secondary school degree","168.72","168","1757","158","163","175","180","192","168.31","169.13","141","198","168","168"
"2006","Part Time","college entrance qualification","171.85","171","1426","160","166","178","183","196","171.41","172.29","148","209","170","171"
"2006","Part Time","lower secondary degree","169.01","168","1371","158","163","175","180","192","168.55","169.47","120","196","167","168"
"2006","Part Time","no degree/no degree yet","172.77","170","102","160","165","180","191","194","170.72","174.82","150","195","168","175"
"2006","Part Time","Other degree","167.67","167","266","156","160","175","180","187","166.66","168.68","148","191","165","168"
"2006","Part Time","secondary school degree","169.6","169","1726","160","164","175","180","193","169.21","169.99","131","204","168","169"
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","176.16","176","2479","164","169","182","188","198","175.8","176.52","139","204","176","177"
"2008","Full Time","lower secondary degree","175.03","176","1764","164","170","180","186","195","174.62","175.44","95","200","175","176"
"2008","Full Time","no degree/no degree yet","172.47","174.58","39","160","167","180","183","188","169.57","175.37","150","188","168","175"
"2008","Full Time","Other degree","171.81","172","300","160","165","178","185","192","170.76","172.86","127","194","170","174"
"2008","Full Time","secondary school degree","174.96","175","2714","163","168","182","187","194","174.6","175.32","84","208","174","175"
"2008","Not Working","college entrance qualification","171.54","171","1348","160","165","178","183","192","171.06","172.02","82","204","172","173"
"2008","Not Working","lower secondary degree","167.36","167","3566","157","162","173","178","187","167.09","167.63","142","198","167","168"
"2008","Not Working","no degree/no degree yet","170.1","170","411","157","163","178","185","192","169.11","171.09","120","200","170","172"
"2008","Not Working","Other degree","166.24","165","416","155","160","171","178","187","165.43","167.05","140","196","165","167"
"2008","Not Working","secondary school degree","168.65","168","1560","158","163","175","180","190","168.22","169.08","140","200","168","168"
"2008","Part Time","college entrance qualification","172.33","172","1316","162","166","178","185","194","171.85","172.81","148","207","170","171"
"2008","Part Time","lower secondary degree","169.08","168","1150","158","163","175","181","193","168.58","169.58","148","204","167","168"
"2008","Part Time","no degree/no degree yet","171.77","170","101","160","164","180","186","194","169.75","173.79","150","200","170","175"
"2008","Part Time","Other degree","167.43","166","233","158","162","174","178","187","166.36","168.5","148","190","165","168"
