"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","direct migration background","171.27","172","307","158","164","179","185","193","170.18","172.36","145","199","170","172"
"2002","college entrance qualification","indirect migration background","174.3","173","187","165","168","180","187","195","173.02","175.58","152","196","170","175"
"2002","college entrance qualification","no migration background","174.17","174","5110","162","168","180","186","196","173.92","174.42","139","205","174","175"
"2002","lower secondary degree","direct migration background","168.36","168","726","156","162","175","180","188","167.74","168.98","146","195","168","169"
"2002","lower secondary degree","indirect migration background","171.35","170","257","160","164","178","185","192","170.25","172.45","152","193","168","170"
"2002","lower secondary degree","no migration background","169.75","169","7372","158","163","176","182","191","169.55","169.95","142","200","169","170"
"2002","no degree/no degree yet","direct migration background","166.8","165","259","155","160","174","180","193","165.67","167.93","140","195","164","165"
"2002","no degree/no degree yet","indirect migration background","172.06","170","88","160","165","180","183","195","170.02","174.1","156","195","167","172"
"2002","no degree/no degree yet","no migration background","172.62","172","564","161","166","180","185","193","171.89","173.35","146","196","172","174"
"2002","Other degree","direct migration background","168.18","168","1202","158","162","174","180","189","167.68","168.68","140","202","167","168"
"2002","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2002","Other degree","no migration background","168.63","168","106","158","164","173","180","193","166.89","170.37","150","193","167","170"
"2002","secondary school degree","direct migration background","169.37","170","279","160","164","175","179","188","168.36","170.38","148","196","168","170"
"2002","secondary school degree","indirect migration background","171.19","172","210","156","165","178","183","192","169.98","172.4","150","194","170","174"
"2002","secondary school degree","no migration background","171.74","171","6203","160","165","178","184","193","171.51","171.97","131","208","170","172"
"2003","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2003","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2003","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2003","Other degree","direct migration background","","","","","","","","","","","","","",""
"2003","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2003","Other degree","no migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","direct migration background","171.52","172","283","158","164","179","185","193","170.38","172.66","143","199","170","172"
"2004","college entrance qualification","indirect migration background","173.87","173","192","162","168","182","186","190","172.58","175.16","155","199","170","175"
"2004","college entrance qualification","no migration background","174","174","4900","162","168","180","186","196","173.74","174.26","100","205","174","174"
"2004","lower secondary degree","direct migration background","168.54","168.49","657","156","162","176","180","189","167.87","169.21","145","197","168","170"
"2004","lower secondary degree","indirect migration background","171.28","170","250","160","165","178","184","192","170.12","172.44","150","198","168","172"
"2004","lower secondary degree","no migration background","169.79","169","6654","158","164","176","182","192","169.57","170.01","140","204","169","170"
"2004","no degree/no degree yet","direct migration background","166.41","167","237","154","160","172","180","190","165.25","167.57","140","190","165","167"
"2004","no degree/no degree yet","indirect migration background","173.56","172","91","164","169","180","187","192","171.71","175.41","155","192","169","173"
"2004","no degree/no degree yet","no migration background","172.78","172","580","160","165","180","186","194","172","173.56","140","203","172","174"
"2004","Other degree","direct migration background","167.89","167.5","1062","158","162","173","180","190","167.36","168.42","141","198","167","168"
"2004","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2004","Other degree","no migration background","170","168.68","111","156","164","178","185","193","168.16","171.84","150","193","167","172"
"2004","secondary school degree","direct migration background","169.47","170","252","160","164","175","180","188","168.41","170.53","149","195","168","170"
"2004","secondary school degree","indirect migration background","171.77","172","205","158","165","179","185","192","170.5","173.04","150","195","170","174"
"2004","secondary school degree","no migration background","171.9","172","5820","160","165","178","184","193","171.66","172.14","132","210","170","172"
"2005","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","no migration background","","","","","","","","","","","","","",""
