"pli0083","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Full Time","in school","","","","","1"
"Daily","1990","Full Time","inadequately","199","0.793541879310631","0.743959310976013","0.84312444764525","1"
"Daily","1990","Full Time","general elemantary","666","0.73115536843323","0.702173674476292","0.760137062390169","1"
"Daily","1990","Full Time","middle vocational","1818","0.768565327161726","0.751458902280794","0.785671752042658","1"
"Daily","1990","Full Time","vocational + Abi","97","0.567904240408123","0.488630377845116","0.64717810297113","1"
"Daily","1990","Full Time","higher vocational","209","0.72763679039115","0.676133059622821","0.779140521159479","1"
"Daily","1990","Full Time","higher education","281","0.655810969199682","0.611009313049877","0.700612625349487","1"
"Daily","1990","Part Time","in school","12","","","","1"
"Daily","1990","Part Time","inadequately","87","0.80612665030189","0.731910992936194","0.880342307667585","1"
"Daily","1990","Part Time","general elemantary","390","0.823599279852949","0.789884874743737","0.857313684962161","1"
"Daily","1990","Part Time","middle vocational","625","0.787221839986472","0.758700367649933","0.81574331232301","1"
"Daily","1990","Part Time","vocational + Abi","38","0.597126076794524","0.471973532570552","0.722278621018496","1"
"Daily","1990","Part Time","higher vocational","68","0.784182373589377","0.698714070445486","0.869650676733269","1"
"Daily","1990","Part Time","higher education","81","0.585076017247018","0.500703139831383","0.669448894662653","1"
"Daily","1990","Not Working","in school","111","0.700714008099205","0.626431722518636","0.774996293679775","1"
"Daily","1990","Not Working","inadequately","223","0.822319551866057","0.776555884249817","0.868083219482297","1"
"Daily","1990","Not Working","general elemantary","939","0.874640849464046","0.854901713305078","0.894379985623015","1"
"Daily","1990","Not Working","middle vocational","1208","0.86725333001257","0.849618019999897","0.884888640025244","1"
"Daily","1990","Not Working","vocational + Abi","69","0.751543886014725","0.659680881545118","0.843406890484332","1"
"Daily","1990","Not Working","higher vocational","115","0.835992479182964","0.774213373818703","0.897771584547225","1"
"Daily","1990","Not Working","higher education","99","0.770335090446637","0.698580731573532","0.842089449319742","1"
"Min 1x per month","1990","Not Working","vocational + Abi","2","","","","3"
"Min 1x per month","1990","Part Time","in school","","","","","3"
"Min 1x per month","1990","Part Time","inadequately","1","","","","3"
"Min 1x per month","1990","Part Time","vocational + Abi","","","","","3"
"Min 1x per month","1990","Not Working","general elemantary","15","","","","3"
"Min 1x per month","1990","Not Working","middle vocational","16","","","","3"
"Min 1x per month","1990","Part Time","general elemantary","11","","","","3"
"Min 1x per month","1990","Part Time","middle vocational","12","","","","3"
"Min 1x per month","1990","Part Time","higher vocational","1","","","","3"
"Min 1x per month","1990","Part Time","higher education","3","","","","3"
"Min 1x per month","1990","Not Working","in school","4","","","","3"
"Min 1x per month","1990","Not Working","inadequately","3","","","","3"
"Min 1x per month","1990","Not Working","higher vocational","2","","","","3"
"Min 1x per month","1990","Not Working","higher education","3","","","","3"
"Min 1x per month","1990","Full Time","in school","","","","","3"
"Min 1x per month","1990","Full Time","inadequately","4","","","","3"
"Min 1x per month","1990","Full Time","general elemantary","11","","","","3"
"Min 1x per month","1990","Full Time","middle vocational","42","0.018845409038235","0.0133300199846262","0.0243607980918438","3"
"Min 1x per month","1990","Full Time","vocational + Abi","5","","","","3"
"Min 1x per month","1990","Full Time","higher vocational","9","","","","3"
"Min 1x per month","1990","Full Time","higher education","10","","","","3"
"Min 1x per week","1990","Not Working","in school","28","","","","2"
"Min 1x per week","1990","Not Working","inadequately","32","0.110879822913103","0.0732885364287156","0.148471109397491","2"
"Min 1x per week","1990","Not Working","general elemantary","83","0.0612799660447262","0.0469823857132448","0.0755775463762075","2"
"Min 1x per week","1990","Not Working","middle vocational","147","0.0859644271722902","0.0713951089690278","0.100533745375553","2"
"Min 1x per week","1990","Not Working","vocational + Abi","13","","","","2"
"Min 1x per week","1990","Not Working","higher vocational","15","","","","2"
"Min 1x per week","1990","Not Working","higher education","17","","","","2"
"Min 1x per week","1990","Full Time","in school","","","","","2"
"Min 1x per week","1990","Full Time","inadequately","36","0.113400385407829","0.0745586037391567","0.152242167076501","2"
"Min 1x per week","1990","Full Time","general elemantary","169","0.181441075723232","0.156249169843839","0.206632981602625","2"
"Min 1x per week","1990","Full Time","middle vocational","388","0.174176409477851","0.158793341549951","0.18955947740575","2"
