"pli0083","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1990","lower secondary degree","(0) in school","","","",""
"Daily","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1990","lower secondary degree","(1b) general elementary school","1324","0.85107351872077","0.833557752881549","0.868589284559991"
"Daily","1990","lower secondary degree","(1c) basic vocational qualification","2441","0.839707605334607","0.826398417775705","0.853016792893509"
"Daily","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1990","lower secondary degree","(2c_gen) general maturity certificate","7","","",""
"Daily","1990","lower secondary degree","(2c_voc) vocational maturity certificate","6","","",""
"Daily","1990","lower secondary degree","(3a) lower tertiary education","10","","",""
"Daily","1990","lower secondary degree","(3b) higher tertiary education","3","","",""
"Daily","1990","secondary school degree","(0) in school","","","",""
"Daily","1990","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1990","secondary school degree","(1b) general elementary school","","","",""
"Daily","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1990","secondary school degree","(2b) intermediate general qualification","261","0.723883794206361","0.677701317893804","0.770066270518917"
"Daily","1990","secondary school degree","(2a) intermediate vocational","944","0.761818016537382","0.738353516147827","0.785282516926936"
"Daily","1990","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Daily","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","secondary school degree","(3a) lower tertiary education","28","","",""
"Daily","1990","secondary school degree","(3b) higher tertiary education","7","","",""
"Daily","1990","college entrance qualification","(0) in school","","","",""
"Daily","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1990","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1990","college entrance qualification","(2c_gen) general maturity certificate","165","0.596730266686499","0.539271549938019","0.65418898343498"
"Daily","1990","college entrance qualification","(2c_voc) vocational maturity certificate","219","0.644109162870967","0.592530243841073","0.695688081900861"
"Daily","1990","college entrance qualification","(3a) lower tertiary education","123","0.705432829115487","0.638466252950968","0.772399405280006"
"Daily","1990","college entrance qualification","(3b) higher tertiary education","267","0.656036611362263","0.610055833879169","0.702017388845357"
"Daily","1990","Other degree","(0) in school","","","",""
"Daily","1990","Other degree","(1a) inadequately completed","","","",""
"Daily","1990","Other degree","(1b) general elementary school","436","0.810673720510531","0.777991839097757","0.843355601923304"
"Daily","1990","Other degree","(1c) basic vocational qualification","262","0.89215992736082","0.857118944005278","0.927200910716362"
"Daily","1990","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1990","Other degree","(2a) intermediate vocational","","","",""
"Daily","1990","Other degree","(2c_gen) general maturity certificate","40","0.865190050829267","0.76956607828219","0.960814023376344"
"Daily","1990","Other degree","(2c_voc) vocational maturity certificate","62","0.841371528536272","0.758134473418851","0.924608583653693"
"Daily","1990","Other degree","(3a) lower tertiary education","2","","",""
"Daily","1990","Other degree","(3b) higher tertiary education","19","","",""
"Daily","1990","no degree/no degree yet","(0) in school","123","0.709184054978409","0.639034690388496","0.779333419568323"
"Daily","1990","no degree/no degree yet","(1a) inadequately completed","543","0.797980460183056","0.767713586773003","0.828247333593108"
"Daily","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1990","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Min 1x per week","1990","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1990","lower secondary degree","(1b) general elementary school","165","0.0844828556287054","0.0707999868830079","0.0981657243744029"
"Min 1x per week","1990","lower secondary degree","(1c) basic vocational qualification","343","0.11001726331639","0.0986657894502106","0.121368737182569"
"Min 1x per week","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1990","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1990","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","1990","secondary school degree","(0) in school","","","",""
"Min 1x per week","1990","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1990","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","secondary school degree","(2b) intermediate general qualification","70","0.18251442247005","0.142613265871591","0.22241557906851"
"Min 1x per week","1990","secondary school degree","(2a) intermediate vocational","247","0.180465638498003","0.159281437759316","0.201649839236691"
"Min 1x per week","1990","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","secondary school degree","(3a) lower tertiary education","10","","",""
"Min 1x per week","1990","secondary school degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","1990","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1990","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","college entrance qualification","(2c_gen) general maturity certificate","87","0.291585771646246","0.238350940966717","0.344820602325775"
"Min 1x per week","1990","college entrance qualification","(2c_voc) vocational maturity certificate","80","0.260444480997843","0.213164524884194","0.307724437111493"
"Min 1x per week","1990","college entrance qualification","(3a) lower tertiary education","39","0.225572831346406","0.164172350034281","0.286973312658531"
"Min 1x per week","1990","college entrance qualification","(3b) higher tertiary education","88","0.21174029445304","0.172195203168978","0.251285385737102"
"Min 1x per week","1990","Other degree","(0) in school","","","",""
"Min 1x per week","1990","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1990","Other degree","(1b) general elementary school","89","0.13344444627494","0.10507655791585","0.161812334634031"
"Min 1x per week","1990","Other degree","(1c) basic vocational qualification","28","","",""
"Min 1x per week","1990","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","Other degree","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1990","Other degree","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1990","Other degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","1990","Other degree","(3b) higher tertiary education","8","","",""
"Min 1x per week","1990","no degree/no degree yet","(0) in school","30","0.239507591299926","0.173583790837962","0.305431391761891"
"Min 1x per week","1990","no degree/no degree yet","(1a) inadequately completed","91","0.132160730936223","0.106631037023755","0.15769042484869"
"Min 1x per week","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1990","lower secondary degree","(1b) general elementary school","24","","",""
"Min 1x per month","1990","lower secondary degree","(1c) basic vocational qualification","37","0.0142792877246516","0.00997539679361379","0.0185831786556893"
"Min 1x per month","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","secondary school degree","(0) in school","","","",""
"Min 1x per month","1990","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1990","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","secondary school degree","(2b) intermediate general qualification","9","","",""
"Min 1x per month","1990","secondary school degree","(2a) intermediate vocational","29","","",""
"Min 1x per month","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","secondary school degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","1990","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1990","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","college entrance qualification","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1990","college entrance qualification","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","1990","college entrance qualification","(3a) lower tertiary education","1","","",""
"Min 1x per month","1990","college entrance qualification","(3b) higher tertiary education","11","","",""
"Min 1x per month","1990","Other degree","(0) in school","","","",""
"Min 1x per month","1990","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1990","Other degree","(1b) general elementary school","4","","",""
"Min 1x per month","1990","Other degree","(1c) basic vocational qualification","3","","",""
"Min 1x per month","1990","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1990","no degree/no degree yet","(0) in school","4","","",""
"Min 1x per month","1990","no degree/no degree yet","(1a) inadequately completed","9","","",""
"Min 1x per month","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1990","lower secondary degree","(0) in school","","","",""
"Rarely","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1990","lower secondary degree","(1b) general elementary school","53","0.0328041951442027","0.0240406157994715","0.0415677744889339"
"Rarely","1990","lower secondary degree","(1c) basic vocational qualification","83","0.0304277481919256","0.024196772754532","0.0366587236293193"
"Rarely","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1990","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1990","secondary school degree","(0) in school","","","",""
"Rarely","1990","secondary school degree","(1a) inadequately completed","","","",""
