"pli0083","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1991","Saxony","","","",""
"Min 1x per month","1991","Saxony-Anhalt","","","",""
"Min 1x per month","1991","Thuringia","","","",""
"Rarely","1991","Schleswig-Holstein","","","",""
"Rarely","1991","Hamburg","","","",""
"Rarely","1991","Lower Saxony","","","",""
"Rarely","1991","Bremen","","","",""
"Rarely","1991","North Rhine-Westphalia","","","",""
"Rarely","1991","Hesse","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","","","",""
"Rarely","1991","Baden-Württemberg","","","",""
"Rarely","1991","Bavaria","","","",""
"Rarely","1991","Berlin","","","",""
"Rarely","1991","Brandenburg","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","","","",""
"Rarely","1991","Saxony","","","",""
"Rarely","1991","Saxony-Anhalt","","","",""
"Rarely","1991","Thuringia","","","",""
"Never","1991","Schleswig-Holstein","","","",""
"Never","1991","Hamburg","","","",""
"Never","1991","Lower Saxony","","","",""
"Never","1991","Bremen","","","",""
"Never","1991","North Rhine-Westphalia","","","",""
"Never","1991","Hesse","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","","","",""
"Never","1991","Baden-Württemberg","","","",""
"Never","1991","Bavaria","","","",""
"Never","1991","Berlin","","","",""
"Never","1991","Brandenburg","","","",""
"Never","1991","Mecklenburg-Western Pomerania","","","",""
"Never","1991","Saxony","","","",""
"Never","1991","Saxony-Anhalt","","","",""
"Never","1991","Thuringia","","","",""
"Daily","1992","Schleswig-Holstein","","","",""
"Daily","1992","Hamburg","","","",""
"Daily","1992","Lower Saxony","","","",""
"Daily","1992","Bremen","","","",""
"Daily","1992","North Rhine-Westphalia","","","",""
"Daily","1992","Hesse","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","","","",""
"Daily","1992","Baden-Württemberg","","","",""
"Daily","1992","Bavaria","","","",""
"Daily","1992","Berlin","","","",""
"Daily","1992","Brandenburg","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","","","",""
"Daily","1992","Saxony","","","",""
"Daily","1992","Saxony-Anhalt","","","",""
"Daily","1992","Thuringia","","","",""
"Min 1x per week","1992","Schleswig-Holstein","","","",""
"Min 1x per week","1992","Hamburg","","","",""
"Min 1x per week","1992","Lower Saxony","","","",""
"Min 1x per week","1992","Bremen","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","","","",""
"Min 1x per week","1992","Hesse","","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","1992","Baden-Württemberg","","","",""
"Min 1x per week","1992","Bavaria","","","",""
"Min 1x per week","1992","Berlin","","","",""
"Min 1x per week","1992","Brandenburg","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","1992","Saxony","","","",""
"Min 1x per week","1992","Saxony-Anhalt","","","",""
"Min 1x per week","1992","Thuringia","","","",""
"Min 1x per month","1992","Schleswig-Holstein","","","",""
"Min 1x per month","1992","Hamburg","","","",""
"Min 1x per month","1992","Lower Saxony","","","",""
"Min 1x per month","1992","Bremen","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","","","",""
"Min 1x per month","1992","Hesse","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","1992","Baden-Württemberg","","","",""
"Min 1x per month","1992","Bavaria","","","",""
"Min 1x per month","1992","Berlin","","","",""
"Min 1x per month","1992","Brandenburg","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","1992","Saxony","","","",""
"Min 1x per month","1992","Saxony-Anhalt","","","",""
"Min 1x per month","1992","Thuringia","","","",""
"Rarely","1992","Schleswig-Holstein","","","",""
"Rarely","1992","Hamburg","","","",""
"Rarely","1992","Lower Saxony","","","",""
"Rarely","1992","Bremen","","","",""
"Rarely","1992","North Rhine-Westphalia","","","",""
"Rarely","1992","Hesse","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","","","",""
"Rarely","1992","Baden-Württemberg","","","",""
"Rarely","1992","Bavaria","","","",""
"Rarely","1992","Berlin","","","",""
"Rarely","1992","Brandenburg","","","",""
"Rarely","1992","Mecklenburg-Western Pomerania","","","",""
"Rarely","1992","Saxony","","","",""
"Rarely","1992","Saxony-Anhalt","","","",""
"Rarely","1992","Thuringia","","","",""
"Never","1992","Schleswig-Holstein","","","",""
"Never","1992","Hamburg","","","",""
"Never","1992","Lower Saxony","","","",""
"Never","1992","Bremen","","","",""
"Never","1992","North Rhine-Westphalia","","","",""
"Never","1992","Hesse","","","",""
"Never","1992","Rhineland-Palatinate,Saarland","","","",""
"Never","1992","Baden-Württemberg","","","",""
"Never","1992","Bavaria","","","",""
"Never","1992","Berlin","","","",""
"Never","1992","Brandenburg","","","",""
"Never","1992","Mecklenburg-Western Pomerania","","","",""
"Never","1992","Saxony","","","",""
"Never","1992","Saxony-Anhalt","","","",""
"Never","1992","Thuringia","","","",""
"Daily","1993","Schleswig-Holstein","","","",""
"Daily","1993","Hamburg","","","",""
"Daily","1993","Lower Saxony","","","",""
"Daily","1993","Bremen","","","",""
"Daily","1993","North Rhine-Westphalia","","","",""
"Daily","1993","Hesse","","","",""
"Daily","1993","Rhineland-Palatinate,Saarland","","","",""
"Daily","1993","Baden-Württemberg","","","",""
"Daily","1993","Bavaria","","","",""
"Daily","1993","Berlin","","","",""
"Daily","1993","Brandenburg","","","",""
"Daily","1993","Mecklenburg-Western Pomerania","","","",""
"Daily","1993","Saxony","","","",""
"Daily","1993","Saxony-Anhalt","","","",""
"Daily","1993","Thuringia","","","",""
"Min 1x per week","1993","Schleswig-Holstein","","","",""
"Min 1x per week","1993","Hamburg","","","",""
"Min 1x per week","1993","Lower Saxony","","","",""
"Min 1x per week","1993","Bremen","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","","","",""
"Min 1x per week","1993","Hesse","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","1993","Baden-Württemberg","","","",""
"Min 1x per week","1993","Bavaria","","","",""
"Min 1x per week","1993","Berlin","","","",""
"Min 1x per week","1993","Brandenburg","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","1993","Saxony","","","",""
"Min 1x per week","1993","Saxony-Anhalt","","","",""
"Min 1x per week","1993","Thuringia","","","",""
"Min 1x per month","1993","Schleswig-Holstein","","","",""
"Min 1x per month","1993","Hamburg","","","",""
"Min 1x per month","1993","Lower Saxony","","","",""
"Min 1x per month","1993","Bremen","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","","","",""
"Min 1x per month","1993","Hesse","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","1993","Baden-Württemberg","","","",""
"Min 1x per month","1993","Bavaria","","","",""
"Min 1x per month","1993","Berlin","","","",""
"Min 1x per month","1993","Brandenburg","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","1993","Saxony","","","",""
"Min 1x per month","1993","Saxony-Anhalt","","","",""
"Min 1x per month","1993","Thuringia","","","",""
"Rarely","1993","Schleswig-Holstein","","","",""
"Rarely","1993","Hamburg","","","",""
"Rarely","1993","Lower Saxony","","","",""
"Rarely","1993","Bremen","","","",""
"Rarely","1993","North Rhine-Westphalia","","","",""
"Rarely","1993","Hesse","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","","","",""
"Rarely","1993","Baden-Württemberg","","","",""
"Rarely","1993","Bavaria","","","",""
"Rarely","1993","Berlin","","","",""
"Rarely","1993","Brandenburg","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","","","",""
"Rarely","1993","Saxony","","","",""
"Rarely","1993","Saxony-Anhalt","","","",""
"Rarely","1993","Thuringia","","","",""
"Never","1993","Schleswig-Holstein","","","",""
"Never","1993","Hamburg","","","",""
"Never","1993","Lower Saxony","","","",""
"Never","1993","Bremen","","","",""
"Never","1993","North Rhine-Westphalia","","","",""
"Never","1993","Hesse","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","","","",""
"Never","1993","Baden-Württemberg","","","",""
"Never","1993","Bavaria","","","",""
"Never","1993","Berlin","","","",""
"Never","1993","Brandenburg","","","",""
"Never","1993","Mecklenburg-Western Pomerania","","","",""
"Never","1993","Saxony","","","",""
"Never","1993","Saxony-Anhalt","","","",""
"Never","1993","Thuringia","","","",""
"Daily","1994","Schleswig-Holstein","","","",""
"Daily","1994","Hamburg","","","",""
"Daily","1994","Lower Saxony","","","",""
"Daily","1994","Bremen","","","",""
"Daily","1994","North Rhine-Westphalia","","","",""
"Daily","1994","Hesse","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","","","",""
"Daily","1994","Baden-Württemberg","","","",""
"Daily","1994","Bavaria","","","",""
"Daily","1994","Berlin","","","",""
"Daily","1994","Brandenburg","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","","","",""
"Daily","1994","Saxony","","","",""
"Daily","1994","Saxony-Anhalt","","","",""
"Daily","1994","Thuringia","","","",""
"Min 1x per week","1994","Schleswig-Holstein","","","",""
"Min 1x per week","1994","Hamburg","","","",""
"Min 1x per week","1994","Lower Saxony","","","",""
"Min 1x per week","1994","Bremen","","","",""
"Min 1x per week","1994","North Rhine-Westphalia","","","",""
"Min 1x per week","1994","Hesse","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","1994","Baden-Württemberg","","","",""
"Min 1x per week","1994","Bavaria","","","",""
"Min 1x per week","1994","Berlin","","","",""
"Min 1x per week","1994","Brandenburg","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","1994","Saxony","","","",""
"Min 1x per week","1994","Saxony-Anhalt","","","",""
"Min 1x per week","1994","Thuringia","","","",""
"Min 1x per month","1994","Schleswig-Holstein","","","",""
"Min 1x per month","1994","Hamburg","","","",""
"Min 1x per month","1994","Lower Saxony","","","",""
"Min 1x per month","1994","Bremen","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","","","",""
"Min 1x per month","1994","Hesse","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","1994","Baden-Württemberg","","","",""
"Min 1x per month","1994","Bavaria","","","",""
"Min 1x per month","1994","Berlin","","","",""
"Min 1x per month","1994","Brandenburg","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","1994","Saxony","","","",""
"Min 1x per month","1994","Saxony-Anhalt","","","",""
"Min 1x per month","1994","Thuringia","","","",""
"Rarely","1994","Schleswig-Holstein","","","",""
"Rarely","1994","Hamburg","","","",""
"Rarely","1994","Lower Saxony","","","",""
"Rarely","1994","Bremen","","","",""
"Rarely","1994","North Rhine-Westphalia","","","",""
"Rarely","1994","Hesse","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","","","",""
"Rarely","1994","Baden-Württemberg","","","",""
"Rarely","1994","Bavaria","","","",""
"Rarely","1994","Berlin","","","",""
"Rarely","1994","Brandenburg","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","","","",""
"Rarely","1994","Saxony","","","",""
"Rarely","1994","Saxony-Anhalt","","","",""
"Rarely","1994","Thuringia","","","",""
"Never","1994","Schleswig-Holstein","","","",""
"Never","1994","Hamburg","","","",""
"Never","1994","Lower Saxony","","","",""
"Never","1994","Bremen","","","",""
"Never","1994","North Rhine-Westphalia","","","",""
"Never","1994","Hesse","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","","","",""
"Never","1994","Baden-Württemberg","","","",""
"Never","1994","Bavaria","","","",""
"Never","1994","Berlin","","","",""
"Never","1994","Brandenburg","","","",""
"Never","1994","Mecklenburg-Western Pomerania","","","",""
"Never","1994","Saxony","","","",""
"Never","1994","Saxony-Anhalt","","","",""
"Never","1994","Thuringia","","","",""
"Daily","1995","Schleswig-Holstein","218","0.783018277012057","0.734909860395421","0.831126693628692"
"Daily","1995","Hamburg","114","0.814207785056986","0.747857543726209","0.880558026387763"
"Daily","1995","Lower Saxony","890","0.844924274292048","0.822998468906445","0.866850079677651"
"Daily","1995","Bremen","79","0.859052608328142","0.78944593526932","0.928659281386963"
"Daily","1995","North Rhine-Westphalia","2206","0.858606418833198","0.845159142404564","0.872053695261832"
"Daily","1995","Hesse","791","0.845982774141718","0.822980650626048","0.868984897657388"
"Daily","1995","Rhineland-Palatinate,Saarland","594","0.805223230244438","0.776113376866525","0.834333083622351"
"Daily","1995","Baden-Württemberg","1500","0.797383205093132","0.778814436624367","0.815951973561898"
"Daily","1995","Bavaria","1334","0.797824962989814","0.778677011668677","0.816972914310952"
"Daily","1995","Berlin","469","0.820705386542279","0.78913107973953","0.852279693345028"
"Daily","1995","Brandenburg","510","0.861019180544928","0.83305878730768","0.888979573782176"
"Daily","1995","Mecklenburg-Western Pomerania","368","0.903171449045998","0.874719576200286","0.93162332189171"
"Daily","1995","Saxony","940","0.877151876019018","0.857753140984528","0.896550611053508"
"Daily","1995","Saxony-Anhalt","623","0.921127113764336","0.901015487242443","0.941238740286229"
"Daily","1995","Thuringia","584","0.907390784164675","0.885122749833459","0.929658818495891"
"Min 1x per week","1995","Schleswig-Holstein","50","0.169556305850961","0.125760189013824","0.213352422688098"
"Min 1x per week","1995","Hamburg","14","","",""
"Min 1x per week","1995","Lower Saxony","107","0.0992305482113658","0.0811211395106103","0.117339956912121"
"Min 1x per week","1995","Bremen","12","","",""
"Min 1x per week","1995","North Rhine-Westphalia","263","0.0975082994797724","0.08605937160121","0.108957227358335"
"Min 1x per week","1995","Hesse","111","0.0986004090365975","0.07960272941416","0.117598088659035"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","84","0.136231130996397","0.111016637674638","0.161445624318156"
"Min 1x per week","1995","Baden-Württemberg","211","0.134803019375042","0.119026211169598","0.150579827580486"
"Min 1x per week","1995","Bavaria","259","0.138071239875823","0.121624037464939","0.154518442286708"
"Min 1x per week","1995","Berlin","73","0.139462541111762","0.110947747107919","0.167977335115604"
"Min 1x per week","1995","Brandenburg","44","0.0814449209145811","0.0593371969995801","0.103552644829582"
"Min 1x per week","1995","Mecklenburg-Western Pomerania","29","","",""
"Min 1x per week","1995","Saxony","127","0.0935892122199333","0.0763773771002086","0.110801047339658"
"Min 1x per week","1995","Saxony-Anhalt","48","0.0545079348620744","0.0375691460259466","0.0714467236982022"
"Min 1x per week","1995","Thuringia","42","0.0601920524588906","0.0419217082433956","0.0784623966743856"
"Min 1x per month","1995","Schleswig-Holstein","6","","",""
"Min 1x per month","1995","Hamburg","2","","",""
"Min 1x per month","1995","Lower Saxony","11","","",""
"Min 1x per month","1995","Bremen","1","","",""
"Min 1x per month","1995","North Rhine-Westphalia","28","","",""
"Min 1x per month","1995","Hesse","13","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","13","","",""
"Min 1x per month","1995","Baden-Württemberg","14","","",""
"Min 1x per month","1995","Bavaria","32","0.0140721308180969","0.00845638758983013","0.0196878740463637"
"Min 1x per month","1995","Berlin","7","","",""
"Min 1x per month","1995","Brandenburg","4","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","2","","",""
"Min 1x per month","1995","Saxony","4","","",""
"Min 1x per month","1995","Saxony-Anhalt","4","","",""
"Min 1x per month","1995","Thuringia","8","","",""
"Rarely","1995","Schleswig-Holstein","7","","",""
"Rarely","1995","Hamburg","2","","",""
"Rarely","1995","Lower Saxony","31","0.0322107952054856","0.0215161628352308","0.0429054275757404"
"Rarely","1995","Bremen","4","","",""
"Rarely","1995","North Rhine-Westphalia","55","0.0203875842036487","0.01493336680724","0.0258418016000574"
"Rarely","1995","Hesse","22","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","13","","",""
"Rarely","1995","Baden-Württemberg","56","0.0436523627731142","0.0342134143943218","0.0530913111519066"
"Rarely","1995","Bavaria","46","0.0347867430278946","0.0260505290584111","0.0435229569973781"
"Rarely","1995","Berlin","11","","",""
"Rarely","1995","Brandenburg","24","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","13","","",""
"Rarely","1995","Saxony","17","","",""
"Rarely","1995","Saxony-Anhalt","13","","",""
"Rarely","1995","Thuringia","16","","",""
"Never","1995","Schleswig-Holstein","1","","",""
"Never","1995","Hamburg","","","",""
"Never","1995","Lower Saxony","8","","",""
"Never","1995","Bremen","","","",""
"Never","1995","North Rhine-Westphalia","27","","",""
"Never","1995","Hesse","9","","",""
"Never","1995","Rhineland-Palatinate,Saarland","7","","",""
"Never","1995","Baden-Württemberg","19","","",""
"Never","1995","Bavaria","19","","",""
"Never","1995","Berlin","7","","",""
"Never","1995","Brandenburg","6","","",""
"Never","1995","Mecklenburg-Western Pomerania","3","","",""
"Never","1995","Saxony","12","","",""
"Never","1995","Saxony-Anhalt","2","","",""
"Never","1995","Thuringia","1","","",""
"Daily","1996","Schleswig-Holstein","","","",""
"Daily","1996","Hamburg","","","",""
"Daily","1996","Lower Saxony","","","",""
"Daily","1996","Bremen","","","",""
"Daily","1996","North Rhine-Westphalia","","","",""
"Daily","1996","Hesse","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","","","",""
"Daily","1996","Baden-Württemberg","","","",""
"Daily","1996","Bavaria","","","",""
"Daily","1996","Berlin","","","",""
"Daily","1996","Brandenburg","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","","","",""
"Daily","1996","Saxony","","","",""
"Daily","1996","Saxony-Anhalt","","","",""
"Daily","1996","Thuringia","","","",""
"Min 1x per week","1996","Schleswig-Holstein","","","",""
"Min 1x per week","1996","Hamburg","","","",""
"Min 1x per week","1996","Lower Saxony","","","",""
"Min 1x per week","1996","Bremen","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","","","",""
"Min 1x per week","1996","Hesse","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per week","1996","Baden-Württemberg","","","",""
"Min 1x per week","1996","Bavaria","","","",""
"Min 1x per week","1996","Berlin","","","",""
"Min 1x per week","1996","Brandenburg","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","","","",""
"Min 1x per week","1996","Saxony","","","",""
"Min 1x per week","1996","Saxony-Anhalt","","","",""
"Min 1x per week","1996","Thuringia","","","",""
"Min 1x per month","1996","Schleswig-Holstein","","","",""
"Min 1x per month","1996","Hamburg","","","",""
"Min 1x per month","1996","Lower Saxony","","","",""
"Min 1x per month","1996","Bremen","","","",""
"Min 1x per month","1996","North Rhine-Westphalia","","","",""
"Min 1x per month","1996","Hesse","","","",""
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","","","",""
"Min 1x per month","1996","Baden-Württemberg","","","",""
"Min 1x per month","1996","Bavaria","","","",""
"Min 1x per month","1996","Berlin","","","",""
"Min 1x per month","1996","Brandenburg","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","","","",""
"Min 1x per month","1996","Saxony","","","",""
"Min 1x per month","1996","Saxony-Anhalt","","","",""
"Min 1x per month","1996","Thuringia","","","",""
"Rarely","1996","Schleswig-Holstein","","","",""
"Rarely","1996","Hamburg","","","",""
"Rarely","1996","Lower Saxony","","","",""
"Rarely","1996","Bremen","","","",""
"Rarely","1996","North Rhine-Westphalia","","","",""
"Rarely","1996","Hesse","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","","","",""
"Rarely","1996","Baden-Württemberg","","","",""
"Rarely","1996","Bavaria","","","",""
"Rarely","1996","Berlin","","","",""
"Rarely","1996","Brandenburg","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","","","",""
"Rarely","1996","Saxony","","","",""
"Rarely","1996","Saxony-Anhalt","","","",""
"Rarely","1996","Thuringia","","","",""
"Never","1996","Schleswig-Holstein","","","",""
"Never","1996","Hamburg","","","",""
"Never","1996","Lower Saxony","","","",""
"Never","1996","Bremen","","","",""
"Never","1996","North Rhine-Westphalia","","","",""
"Never","1996","Hesse","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","","","",""
"Never","1996","Baden-Württemberg","","","",""
"Never","1996","Bavaria","","","",""
"Never","1996","Berlin","","","",""
"Never","1996","Brandenburg","","","",""
"Never","1996","Mecklenburg-Western Pomerania","","","",""
"Never","1996","Saxony","","","",""
"Never","1996","Saxony-Anhalt","","","",""
"Never","1996","Thuringia","","","",""
"Daily","1997","Schleswig-Holstein","","","",""
"Daily","1997","Hamburg","","","",""
"Daily","1997","Lower Saxony","","","",""
"Daily","1997","Bremen","","","",""
"Daily","1997","North Rhine-Westphalia","","","",""
"Daily","1997","Hesse","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","","","",""
"Daily","1997","Baden-Württemberg","","","",""
"Daily","1997","Bavaria","","","",""
"Daily","1997","Berlin","","","",""
"Daily","1997","Brandenburg","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","","","",""
"Daily","1997","Saxony","","","",""
"Daily","1997","Saxony-Anhalt","","","",""
