"pli0083","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Daily","1990","16-34 y.","lower secondary degree","1123","0.781330685295976","0.759877109422566","0.802784261169386"
"Daily","1990","16-34 y.","secondary school degree","637","0.729464438256388","0.700327990376549","0.758600886136227"
"Daily","1990","16-34 y.","college entrance qualification","354","0.5544735958695","0.51531925429404","0.593627937444959"
"Daily","1990","16-34 y.","Other degree","193","0.822687171451724","0.77436683921653","0.871007503686918"
"Daily","1990","16-34 y.","no degree/no degree yet","249","0.767084005299851","0.719954815750299","0.814213194849403"
"Daily","1990","35-65 y.","lower secondary degree","1979","0.845951727501746","0.831347023706311","0.860556431297181"
"Daily","1990","35-65 y.","secondary school degree","458","0.724507765608454","0.689397905280554","0.759617625936354"
"Daily","1990","35-65 y.","college entrance qualification","335","0.689656205820236","0.64848296251286","0.730829449127612"
"Daily","1990","35-65 y.","Other degree","620","0.835731584948323","0.809372056037114","0.862091113859533"
"Daily","1990","35-65 y.","no degree/no degree yet","404","0.779974018264811","0.743949906059092","0.815998130470529"
"Daily","1990","66 and older","lower secondary degree","689","0.896627844719747","0.875011686930911","0.918244002508583"
"Daily","1990","66 and older","secondary school degree","147","0.873810329578638","0.82374636610806","0.923874293049216"
"Daily","1990","66 and older","college entrance qualification","85","0.909709093215002","0.852077640946796","0.967340545483207"
"Daily","1990","66 and older","Other degree","8","","",""
"Daily","1990","66 and older","no degree/no degree yet","14","","",""
"Min 1x per week","1990","16-34 y.","lower secondary degree","222","0.15493437788129","0.136153865278297","0.173714890484282"
"Min 1x per week","1990","16-34 y.","secondary school degree","201","0.209920014304098","0.183209342238572","0.236630686369624"
"Min 1x per week","1990","16-34 y.","college entrance qualification","190","0.32433153914726","0.287453809033841","0.36120926926068"
"Min 1x per week","1990","16-34 y.","Other degree","35","0.12512351547449","0.0832648564930156","0.166982174455965"
"Min 1x per week","1990","16-34 y.","no degree/no degree yet","43","0.184554121740222","0.141299920473709","0.227808323006734"
"Min 1x per week","1990","35-65 y.","lower secondary degree","253","0.10210167529434","0.0898520850684694","0.114351265520212"
"Min 1x per week","1990","35-65 y.","secondary school degree","113","0.192070597981221","0.161112800881419","0.223028395081023"
"Min 1x per week","1990","35-65 y.","college entrance qualification","98","0.200562837698572","0.164926372385791","0.236199303011354"
"Min 1x per week","1990","35-65 y.","Other degree","104","0.119065273135295","0.0960247877180622","0.142105758552527"
"Min 1x per week","1990","35-65 y.","no degree/no degree yet","73","0.149358701197759","0.118362766941714","0.180354635453805"
"Min 1x per week","1990","66 and older","lower secondary degree","36","0.0499673324177205","0.0344975944617637","0.0654370703736773"
"Min 1x per week","1990","66 and older","secondary school degree","15","","",""
"Min 1x per week","1990","66 and older","college entrance qualification","6","","",""
"Min 1x per week","1990","66 and older","Other degree","","","",""
"Min 1x per week","1990","66 and older","no degree/no degree yet","5","","",""
