"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","direct migration background","3.44","3","677","2","3","4","5","6","3.36","3.52","1","6","3","3"
"2016","Baden-Württemberg","indirect migration background","3.41","3","263","2","3","4","5","6","3.27","3.55","1","6","3","3"
"2016","Baden-Württemberg","no migration background","3.81","4","1874","3","3","4","5","6","3.77","3.85","1","6","4","4"
"2016","Bavaria","direct migration background","3.52","3","830","2","3","4","5","6","3.45","3.59","1","6","3","3"
"2016","Bavaria","indirect migration background","3.44","3","254","2","3","4","5","6","3.31","3.57","1","6","3","3"
"2016","Bavaria","no migration background","3.75","4","2756","3","3","4","5","6","3.71","3.79","1","6","4","4"
"2016","Berlin","direct migration background","3.74","3","152","2","3","5","6","6","3.54","3.94","1","6","3","3"
"2016","Berlin","indirect migration background","2.85","3","50","2","2","3","4","6","2.55","3.15","1","6","3","3"
"2016","Berlin","no migration background","3.64","4","690","3","3","4","5","6","3.56","3.72","1","6","3","4"
"2016","Brandenburg","direct migration background","3.47","3","100","3","3","4","5","6","3.29","3.65","1","6","3","3"
"2016","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2016","Brandenburg","no migration background","3.5","3","814","2","3","4","5","6","3.44","3.56","1","6","3","3"
"2016","Bremen","direct migration background","3.33","3","59","2","3","4","5","6","3.08","3.58","1","6","3","3"
"2016","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2016","Bremen","no migration background","3.3","3","111","2","3","4","5","6","3.07","3.53","1","6","3","4"
"2016","Hamburg","direct migration background","3.17","3","105","2","3","4","4","6","2.96","3.38","1","6","3","3"
"2016","Hamburg","indirect migration background","3.56","3","36","2","3","4","5","6","3.18","3.94","1","6","3","4"
"2016","Hamburg","no migration background","3.68","4","281","2","3","4","5","6","3.56","3.8","1","6","3","4"
"2016","Hesse","direct migration background","3.19","3","391","2","3","4","4","6","3.09","3.29","1","6","3","3"
"2016","Hesse","indirect migration background","3.34","3","123","2","3","4","5","6","3.16","3.52","1","6","3","3"
"2016","Hesse","no migration background","3.59","4","1073","2","3","4","5","6","3.53","3.65","1","6","3","4"
"2016","Lower Saxony","direct migration background","3.14","3","485","2","3","4","4","6","3.05","3.23","1","6","3","3"
"2016","Lower Saxony","indirect migration background","3.11","3","104","2","3","4","4","6","2.92","3.3","1","6","3","3"
"2016","Lower Saxony","no migration background","3.58","3","1766","3","3","4","5","6","3.53","3.63","1","6","3","4"
"2016","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","no migration background","3.27","3","488","2","3","4","5","6","3.18","3.36","1","6","3","3"
"2016","North Rhine-Westphalia","direct migration background","3.16","3","1267","2","3","4","4","6","3.1","3.22","1","6","3","3"
"2016","North Rhine-Westphalia","indirect migration background","3.31","3","450","2","3","4","4","6","3.21","3.41","1","6","3","3"
"2016","North Rhine-Westphalia","no migration background","3.57","3","3269","2","3","4","5","6","3.53","3.61","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","direct migration background","3.32","3","386","2","3","4","4","6","3.22","3.42","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","indirect migration background","3.02","3","113","1","3","4","4","6","2.83","3.21","1","6","3","3"
"2016","Rhineland-Palatinate,Saarland","no migration background","3.73","4","969","3","3","4","5","6","3.67","3.79","1","6","3","4"
"2016","Saxony","direct migration background","3.35","3","61","2","3","4","4","6","3.1","3.6","1","6","3","4"
"2016","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2016","Saxony","no migration background","3.59","4","1361","3","3","4","5","6","3.54","3.64","1","6","3","4"
"2016","Saxony-Anhalt","direct migration background","3.36","3","48","2","2","4","6","6","3.05","3.67","1","6","3","3"
"2016","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2016","Saxony-Anhalt","no migration background","3.5","3","751","2","3","4","5","6","3.43","3.57","1","6","3","4"
"2016","Schleswig-Holstein","direct migration background","3.4","3","141","2","3","4","5","6","3.22","3.58","1","6","3","3"
"2016","Schleswig-Holstein","indirect migration background","2.94","3","45","1","2","3","5","6","2.54","3.34","1","6","3","3"
"2016","Schleswig-Holstein","no migration background","3.41","3","623","2","3","4","5","6","3.33","3.49","1","6","3","3"
"2016","Thuringia","direct migration background","3.16","3","68","2","2","4","4","6","2.87","3.45","1","6","3","3"
"2016","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2016","Thuringia","no migration background","3.62","4","817","2","3","4","5","6","3.56","3.68","1","6","4","4"
"2017","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"2017","Bavaria","direct migration background","","","","","","","","","","","","","",""
