"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","general elemantary","3.18","3","939","2","3","4","4","6","3.11","3.25","1","6","3","3"
"2016","16-34 y.","higher education","3.59","3","935","2","3","4","5","6","3.52","3.66","1","6","3","3"
"2016","16-34 y.","higher vocational","3.51","4","112","2","3","4","5","6","3.3","3.72","1","6","3","4"
"2016","16-34 y.","in school","3.18","3","330","2","3","4","4","6","3.05","3.31","1","6","3","3"
"2016","16-34 y.","inadequately","2.72","3","118","1","2","4","4","5","2.51","2.93","1","6","3","3"
"2016","16-34 y.","middle vocational","3.4","3","2156","2","3","4","5","6","3.35","3.45","1","6","3","3"
"2016","16-34 y.","vocational + Abi","3.31","3","479","2","3","4","5","6","3.21","3.41","1","6","3","3"
"2016","35-65 y.","general elemantary","3.47","3","996","2","3","4","5","6","3.41","3.53","1","6","3","3"
"2016","35-65 y.","higher education","3.64","4","3726","3","3","4","5","6","3.61","3.67","1","6","3","4"
"2016","35-65 y.","higher vocational","3.55","4","953","2","3","4","5","6","3.49","3.61","1","6","3","4"
"2016","35-65 y.","in school","","","","","","","","","","","","","",""
"2016","35-65 y.","inadequately","3.25","3","243","2","3","4","5","5","3.12","3.38","1","6","3","3"
"2016","35-65 y.","middle vocational","3.5","3","6354","2","3","4","5","6","3.48","3.52","1","6","3","3"
"2016","35-65 y.","vocational + Abi","3.52","3","1410","2","3","4","5","6","3.47","3.57","1","6","3","3"
"2016","66 and older","general elemantary","3.68","4","612","3","3","4","5","6","3.61","3.75","1","6","4","4"
"2016","66 and older","higher education","3.94","4","1168","3","3","5","5","6","3.88","4","1","6","4","4"
"2016","66 and older","higher vocational","3.65","4","313","2","3","4","5","6","3.54","3.76","1","6","4","4"
"2016","66 and older","in school","","","","","","","","","","","","","",""
"2016","66 and older","inadequately","3.67","3.4","38","3","3","4","5","6","3.32","4.02","2","6","3","4"
"2016","66 and older","middle vocational","3.79","4","2367","3","3","4","5","6","3.75","3.83","1","6","4","4"
"2016","66 and older","vocational + Abi","3.63","4","127","3","3","4","5","6","3.46","3.8","1","6","3","4"
"2017","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2017","16-34 y.","higher education","","","","","","","","","","","","","",""
"2017","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2017","16-34 y.","in school","","","","","","","","","","","","","",""
"2017","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2017","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2017","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2017","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2017","35-65 y.","higher education","","","","","","","","","","","","","",""
"2017","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2017","35-65 y.","in school","","","","","","","","","","","","","",""
"2017","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2017","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2017","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2017","66 and older","general elemantary","","","","","","","","","","","","","",""
"2017","66 and older","higher education","","","","","","","","","","","","","",""
"2017","66 and older","higher vocational","","","","","","","","","","","","","",""
"2017","66 and older","in school","","","","","","","","","","","","","",""
"2017","66 and older","inadequately","","","","","","","","","","","","","",""
"2017","66 and older","middle vocational","","","","","","","","","","","","","",""
"2017","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2018","16-34 y.","general elemantary","3.04","3","969","2","2","4","4","6","2.97","3.11","1","6","3","3"
"2018","16-34 y.","higher education","3.64","3","1053","2","3","4","6","6","3.57","3.71","1","6","3","4"
"2018","16-34 y.","higher vocational","3.47","3","124","2","3","4","5","6","3.28","3.66","1","6","3","4"
"2018","16-34 y.","in school","3.35","3","339","2","3","4","5","6","3.22","3.48","1","6","3","3"
"2018","16-34 y.","inadequately","3.17","3","152","2","2","4","5","6","2.98","3.36","1","6","3","3"
"2018","16-34 y.","middle vocational","3.3","3","2298","2","3","4","5","6","3.25","3.35","1","6","3","3"
"2018","16-34 y.","vocational + Abi","3.32","3","504","2","3","4","5","6","3.22","3.42","1","6","3","3"
"2018","35-65 y.","general elemantary","3.32","3","1098","2","3","4","5","6","3.26","3.38","1","6","3","3"
"2018","35-65 y.","higher education","3.64","4","3958","3","3","4","5","6","3.61","3.67","1","6","4","4"
"2018","35-65 y.","higher vocational","3.59","4","964","3","3","4","5","6","3.53","3.65","1","6","3","4"
"2018","35-65 y.","in school","","","","","","","","","","","","","",""
"2018","35-65 y.","inadequately","3.13","3","296","2","3","4","4","6","3.02","3.24","1","6","3","3"
"2018","35-65 y.","middle vocational","3.5","3","6563","2","3","4","5","6","3.48","3.52","1","6","3","3"
"2018","35-65 y.","vocational + Abi","3.47","3","1454","2","3","4","5","6","3.42","3.52","1","6","3","3"
"2018","66 and older","general elemantary","3.7","4","593","3","3","4","5","6","3.62","3.78","1","6","4","4"
"2018","66 and older","higher education","3.88","4","1260","3","3","4","5","6","3.83","3.93","1","6","4","4"
"2018","66 and older","higher vocational","3.75","4","341","3","3","4","5","6","3.64","3.86","1","6","4","4"
"2018","66 and older","in school","","","","","","","","","","","","","",""
"2018","66 and older","inadequately","3.94","4","37","3","3","5","5","6","3.63","4.25","2","6","3","4"
"2018","66 and older","middle vocational","3.8","4","2511","3","3","4","5","6","3.76","3.84","1","6","4","4"
"2018","66 and older","vocational + Abi","3.59","4","152","2","3","4","5","6","3.43","3.75","2","6","3","4"
