"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","college entrance qualification","3.53","3","1712","2","3","4","5","6","3.48","3.58","1","6","3","3"
"2016","16-34 y.","lower secondary degree","3.24","3","786","2","3","4","5","6","3.16","3.32","1","6","3","3"
"2016","16-34 y.","no degree/no degree yet","3.13","3","431","1","3","4","5","6","3.02","3.24","1","6","3","3"
"2016","16-34 y.","Other degree","3.32","3","691","2","3","4","5","6","3.24","3.4","1","6","3","3"
"2016","16-34 y.","secondary school degree","3.32","3","1233","2","3","4","5","6","3.26","3.38","1","6","3","3"
"2016","35-65 y.","college entrance qualification","3.63","4","4053","3","3","4","5","6","3.6","3.66","1","6","4","4"
"2016","35-65 y.","lower secondary degree","3.54","3","2680","2","3","4","5","6","3.5","3.58","1","6","3","3"
"2016","35-65 y.","no degree/no degree yet","3.25","3","321","2","3","4","5","5","3.14","3.36","1","6","3","3"
"2016","35-65 y.","Other degree","3.36","3","2255","2","3","4","5","6","3.32","3.4","1","6","3","3"
"2016","35-65 y.","secondary school degree","3.54","3","4289","2","3","4","5","6","3.51","3.57","1","6","3","3"
"2016","66 and older","college entrance qualification","3.91","4","952","3","3","5","5","6","3.85","3.97","1","6","4","4"
"2016","66 and older","lower secondary degree","3.77","4","2281","3","3","4","5","6","3.73","3.81","1","6","4","4"
"2016","66 and older","no degree/no degree yet","3.69","3.04","57","3","3","4","5","6","3.39","3.99","2","6","3","4"
"2016","66 and older","Other degree","3.5","3","296","3","3","4","5","6","3.39","3.61","1","6","3","3"
"2016","66 and older","secondary school degree","3.84","4","1023","3","3","4","5","6","3.78","3.9","1","6","4","4"
"2017","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2017","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2017","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2017","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2017","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2017","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2017","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2017","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2017","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2017","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2017","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","66 and older","Other degree","","","","","","","","","","","","","",""
"2017","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2018","16-34 y.","college entrance qualification","3.55","3","2131","2","3","4","5","6","3.5","3.6","1","6","3","3"
"2018","16-34 y.","lower secondary degree","3.09","3","780","2","2","4","4","6","3.01","3.17","1","6","3","3"
"2018","16-34 y.","no degree/no degree yet","3.29","3","474","2","3","4","5","6","3.18","3.4","1","6","3","3"
"2018","16-34 y.","Other degree","3.22","3","497","2","3","4","5","6","3.12","3.32","1","6","3","3"
"2018","16-34 y.","secondary school degree","3.18","3","1284","2","3","4","5","6","3.12","3.24","1","6","3","3"
"2018","35-65 y.","college entrance qualification","3.65","4","4415","3","3","4","5","6","3.62","3.68","1","6","4","4"
"2018","35-65 y.","lower secondary degree","3.49","3","2664","2","3","4","5","6","3.45","3.53","1","6","3","3"
"2018","35-65 y.","no degree/no degree yet","3.19","3","351","2","3","4","4","6","3.09","3.29","1","6","3","3"
"2018","35-65 y.","Other degree","3.3","3","2103","2","3","4","4","6","3.26","3.34","1","6","3","3"
"2018","35-65 y.","secondary school degree","3.52","3","4687","3","3","4","5","6","3.49","3.55","1","6","3","3"
"2018","66 and older","college entrance qualification","3.9","4","1052","3","3","4","5","6","3.84","3.96","1","6","4","4"
"2018","66 and older","lower secondary degree","3.79","4","2203","3","3","4","5","6","3.75","3.83","1","6","4","4"
"2018","66 and older","no degree/no degree yet","3.88","4","65","3","3","5","6","6","3.62","4.14","2","6","3","4"
"2018","66 and older","Other degree","3.41","3","349","2","3","4","5","6","3.31","3.51","1","6","3","3"
"2018","66 and older","secondary school degree","3.87","4","1206","3","3","4","5","6","3.82","3.92","1","6","4","4"
