"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","direct migration background","Female","7.03","7","1029","5","6","8","8","10","6.95","7.11","2","12","7","7"
"2008","direct migration background","Male","7.04","7","884","6","6","8","8","10","6.96","7.12","2","12","7","7"
"2008","indirect migration background","Female","7.1","7","401","6","6","8","8","10","6.99","7.21","3","11","7","7"
"2008","indirect migration background","Male","6.99","7","372","6","6","8","8","10","6.87","7.11","3","12","7","7"
"2008","no migration background","Female","7.12","7","8702","6","6","8","8","10","7.1","7.14","2","14","7","7"
"2008","no migration background","Male","7.02","7","7980","6","6","8","8","10","6.99","7.05","1","18","7","7"
"2009","direct migration background","Female","7.05","7","902","6","6","8","8","10","6.97","7.13","2","12","7","7"
"2009","direct migration background","Male","7.02","7","760","6","6","8","8","10","6.93","7.11","2","16","7","7"
"2009","indirect migration background","Female","7.08","7","368","6","6","8","8","10","6.97","7.19","2","12","7","7"
"2009","indirect migration background","Male","7.02","7","344","6","6","8","8","10","6.91","7.13","3","10","7","7"
"2009","no migration background","Female","7.05","7","8165","6","6","8","8","10","7.02","7.08","2","14","7","7"
"2009","no migration background","Male","6.99","7","7507","6","6","8","8","10","6.96","7.02","1","16","7","7"
"2010","direct migration background","Female","6.94","7","1602","5","6","8","8","10","6.88","7","1","13","7","7"
"2010","direct migration background","Male","6.93","7","1295","5","6","8","8","10","6.87","6.99","2","12","7","7"
"2010","indirect migration background","Female","7.09","7","635","6","6","8","8","10","7","7.18","2","10","7","7"
"2010","indirect migration background","Male","6.88","7","512","5","6","8","8","10","6.78","6.98","3","12","7","7"
"2010","no migration background","Female","6.99","7","10837","6","6","8","8","10","6.97","7.01","1","15","7","7"
"2010","no migration background","Male","6.97","7","9117","6","6","8","8","10","6.95","6.99","1","13","7","7"
"2011","direct migration background","Female","6.92","7","1816","5","6","8","8","10","6.86","6.98","2","12","7","7"
"2011","direct migration background","Male","6.85","7","1429","5","6","8","8","10","6.79","6.91","1","12","7","7"
"2011","indirect migration background","Female","6.96","7","723","5","6","8","8","10","6.87","7.05","2","12","7","7"
"2011","indirect migration background","Male","6.95","7","581","6","6","8","8","10","6.86","7.04","2","12","7","7"
"2011","no migration background","Female","6.97","7","13023","5","6","8","8","10","6.95","6.99","1","15","7","7"
"2011","no migration background","Male","6.93","7","10868","6","6","8","8","10","6.91","6.95","1","15","7","7"
"2012","direct migration background","Female","6.93","7","1688","5","6","8","8","10","6.87","6.99","2","15","7","7"
"2012","direct migration background","Male","6.89","7","1354","5","6","8","8","10","6.83","6.95","1","12","7","7"
"2012","indirect migration background","Female","7.04","7","701","6","6","8","8","11","6.95","7.13","3","12","7","7"
"2012","indirect migration background","Male","6.73","7","574","5","6","8","8","9","6.63","6.83","2","10","7","7"
"2012","no migration background","Female","6.98","7","12702","5","6","8","8","10","6.96","7","1","16","7","7"
"2012","no migration background","Male","6.94","7","10644","6","6","8","8","10","6.92","6.96","1","15","7","7"
"2013","direct migration background","Female","6.85","7","1522","5","6","8","8","10","6.79","6.91","2","12","7","7"
"2013","direct migration background","Male","6.8","7","1178","5","6","8","8","10","6.73","6.87","2","12","7","7"
"2013","indirect migration background","Female","6.95","7","663","6","6","8","8","10","6.86","7.04","3","12","7","7"
"2013","indirect migration background","Male","6.85","7","541","5","6","8","8","10","6.75","6.95","1","12","7","7"
"2013","no migration background","Female","6.9","7","11905","5","6","8","8","10","6.88","6.92","1","14","7","7"
"2013","no migration background","Male","6.93","7","9922","6","6","8","8","10","6.91","6.95","1","14","7","7"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","6.8","7","2364","5","6","8","8","10","6.75","6.85","0","17","7","7"
"2015","direct migration background","Male","6.85","7","1943","5","6","8","8","10","6.8","6.9","2","12","7","7"
"2015","indirect migration background","Female","7","7","875","6","6","8","8","10","6.92","7.08","3","12","7","7"
"2015","indirect migration background","Male","6.78","7","753","5","6","8","8","10","6.7","6.86","2","12","7","7"
"2015","no migration background","Female","6.89","7","10364","5","6","8","8","10","6.87","6.91","0","16","7","7"
"2015","no migration background","Male","6.93","7","8786","6","6","8","8","10","6.91","6.95","0","16","7","7"
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","6.75","7","2578","5","6","8","8","9","6.7","6.8","2","12","7","7"
"2017","direct migration background","Male","6.76","7","2076","5","6","8","8","10","6.71","6.81","1","12","7","7"
"2017","indirect migration background","Female","6.96","7","926","5","6","8","8","10","6.88","7.04","2","12","7","7"
"2017","indirect migration background","Male","6.77","7","787","5","6","7","8","10","6.69","6.85","2","12","7","7"
"2017","no migration background","Female","6.83","7","10842","5","6","8","8","10","6.81","6.85","1","13","7","7"
"2017","no migration background","Male","6.89","7","9448","6","6","8","8","10","6.87","6.91","1","16","7","7"
"2018","direct migration background","Female","","","","","","","","","","","","","",""
