"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","Employed","East Germany","6.96","7","2794","6","6","8","8","10","6.92","7","2","12","7","7"
"2008","Employed","West Germany","6.92","7","9106","6","6","8","8","10","6.9","6.94","1","13","7","7"
"2008","Not Employed","East Germany","7.27","7","1983","6","6","8","9","10","7.21","7.33","3","12","7","8"
"2008","Not Employed","West Germany","7.27","7","5485","6","6","8","9","10","7.23","7.31","2","18","7","7"
"2009","Employed","East Germany","6.9","7","2689","6","6","8","8","9","6.86","6.94","2","12","7","7"
"2009","Employed","West Germany","6.94","7","8523","6","6","8","8","10","6.92","6.96","2","16","7","7"
"2009","Not Employed","East Germany","7.23","7","1858","6","6","8","9","10","7.17","7.29","2","14","7","7"
"2009","Not Employed","West Germany","7.16","7","4976","5","6","8","8","10","7.12","7.2","1","16","7","7"
"2010","Employed","East Germany","6.85","7","3413","6","6","8","8","9","6.81","6.89","2","10","7","7"
"2010","Employed","West Germany","6.89","7","12167","6","6","8","8","9","6.87","6.91","1","12","7","7"
"2010","Not Employed","East Germany","7.11","7","2066","6","6","8","9","10","7.05","7.17","2","13","7","7"
"2010","Not Employed","West Germany","7.13","7","6352","5","6","8","9","10","7.1","7.16","1","15","7","7"
"2011","Employed","East Germany","6.86","7","3916","6","6","8","8","9","6.83","6.89","1","12","7","7"
"2011","Employed","West Germany","6.88","7","14387","6","6","8","8","10","6.86","6.9","2","13","7","7"
"2011","Not Employed","East Germany","7.09","7","2415","5","6","8","8","10","7.03","7.15","1","14","7","7"
"2011","Not Employed","West Germany","7.05","7","7722","5","6","8","8","10","7.02","7.08","1","15","7","7"
"2012","Employed","East Germany","6.83","7","3784","6","6","8","8","9","6.79","6.87","2","12","7","7"
"2012","Employed","West Germany","6.87","7","14087","6","6","8","8","9","6.85","6.89","1","12","7","7"
"2012","Not Employed","East Germany","7.1","7","2399","5","6","8","9","10","7.04","7.16","1","16","7","7"
"2012","Not Employed","West Germany","7.09","7","7393","5","6","8","9","10","7.06","7.12","1","15","7","7"
"2013","Employed","East Germany","6.82","7","3583","5","6","8","8","10","6.78","6.86","1","12","7","7"
"2013","Employed","West Germany","6.82","7","13300","6","6","8","8","9","6.8","6.84","1","12","7","7"
"2013","Not Employed","East Germany","7.04","7","2161","5","6","8","8","10","6.98","7.1","2","12","7","7"
"2013","Not Employed","West Germany","7.05","7","6687","5","6","8","8","10","7.02","7.08","1","14","7","7"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","6.81","7","3240","6","6","8","8","10","6.77","6.85","2","11","7","7"
"2015","Employed","West Germany","6.83","7","13383","6","6","8","8","9","6.81","6.85","0","16","7","7"
"2015","Not Employed","East Germany","7.03","7","2028","5","6","8","9","10","6.97","7.09","2","17","7","7"
"2015","Not Employed","West Germany","7","7","6434","5","6","8","8","10","6.97","7.03","0","16","7","7"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","6.74","7","3599","5","6","7","8","9","6.7","6.78","2","11","7","7"
"2017","Employed","West Germany","6.78","7","14458","5","6","7","8","9","6.76","6.8","1","14","7","7"
"2017","Not Employed","East Germany","7.01","7","2032","5","6","8","9","10","6.95","7.07","1","12","7","7"
"2017","Not Employed","West Germany","6.96","7","6568","5","6","8","8","10","6.93","6.99","1","16","7","7"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","6.71","7","3605","5","6","7","8","10","6.67","6.75","1","12","7","7"
"2019","Employed","West Germany","6.73","7","14073","5","6","7","8","9","6.71","6.75","1","16","7","7"
"2019","Not Employed","East Germany","6.9","7","1965","5","6","8","8","10","6.83","6.97","1","12","7","7"
"2019","Not Employed","West Germany","6.91","7","6102","5","6","8","8","10","6.87","6.95","1","16","7","7"
