"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","direct migration background","7.03","7","1913","6","6","8","8","10","6.97","7.09","2","12","7","7"
"2008","indirect migration background","7.04","7","773","6","6","8","8","10","6.96","7.12","3","12","7","7"
"2008","no migration background","7.07","7","16682","6","6","8","8","10","7.05","7.09","1","18","7","7"
"2009","direct migration background","7.04","7","1662","6","6","8","8","10","6.98","7.1","2","16","7","7"
"2009","indirect migration background","7.05","7","712","6","6","8","8","10","6.97","7.13","2","12","7","7"
"2009","no migration background","7.02","7","15672","6","6","8","8","10","7","7.04","1","16","7","7"
"2010","direct migration background","6.93","7","2897","5","6","8","8","10","6.89","6.97","1","13","7","7"
"2010","indirect migration background","6.98","7","1147","5","6","8","8","10","6.91","7.05","2","12","7","7"
"2010","no migration background","6.98","7","19954","6","6","8","8","10","6.96","7","1","15","7","7"
"2011","direct migration background","6.89","7","3245","5","6","8","8","10","6.85","6.93","1","12","7","7"
"2011","indirect migration background","6.96","7","1304","6","6","8","8","10","6.89","7.03","2","12","7","7"
"2011","no migration background","6.95","7","23891","6","6","8","8","10","6.94","6.96","1","15","7","7"
"2012","direct migration background","6.91","7","3042","5","6","8","8","10","6.87","6.95","1","15","7","7"
"2012","indirect migration background","6.88","7","1275","5","6","8","8","10","6.81","6.95","2","12","7","7"
"2012","no migration background","6.96","7","23346","6","6","8","8","10","6.94","6.98","1","16","7","7"
"2013","direct migration background","6.83","7","2700","5","6","8","8","10","6.78","6.88","2","12","7","7"
"2013","indirect migration background","6.9","7","1204","6","6","8","8","10","6.83","6.97","1","12","7","7"
"2013","no migration background","6.91","7","21827","5","6","8","8","10","6.89","6.93","1","14","7","7"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","6.82","7","4307","5","6","8","8","10","6.78","6.86","0","17","7","7"
"2015","indirect migration background","6.88","7","1628","6","6","8","8","10","6.82","6.94","2","12","7","7"
"2015","no migration background","6.91","7","19150","5","6","8","8","10","6.89","6.93","0","16","7","7"
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","6.76","7","4654","5","6","8","8","10","6.72","6.8","1","12","7","7"
"2017","indirect migration background","6.86","7","1713","5","6","8","8","10","6.8","6.92","2","12","7","7"
"2017","no migration background","6.86","7","20290","5","6","8","8","10","6.84","6.88","1","16","7","7"
"2018","direct migration background","","","","","","","","","","","","","",""
"2018","indirect migration background","","","","","","","","","","","","","",""
"2018","no migration background","","","","","","","","","","","","","",""
"2019","direct migration background","6.7","7","3852","5","6","8","8","10","6.66","6.74","1","15","7","7"
"2019","indirect migration background","6.75","7","1704","5","6","8","8","9","6.69","6.81","2","12","7","7"
"2019","no migration background","6.81","7","20268","5","6","8","8","10","6.79","6.83","1","16","7","7"
