"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","(Married) couple without C.","7.22","7","809","6","7","8","8","10","7.15","7.29","3","11","7","7"
"2008","16-34 y.","1-pers.-HH","6.89","7","604","6","6","8","8","10","6.8","6.98","3","10","7","7"
"2008","16-34 y.","Couple + C. GT 16 ","7.28","7","1153","6","7","8","8","10","7.21","7.35","2","12","7","7"
"2008","16-34 y.","Couple + C. LE 16","6.93","7","869","6","6","8","8","10","6.85","7.01","3","12","7","7"
"2008","16-34 y.","Couple + C. LE and GT 16","7.38","7","380","6","7","8","8","10","7.27","7.49","4","13","7","7"
"2008","16-34 y.","Single parent","7.09","7","441","5","6","8","9","10","6.97","7.21","3","12","7","7"
"2008","35-65 y.","(Married) couple without C.","7.06","7","3465","6","6","8","8","10","7.02","7.1","2","18","7","7"
"2008","35-65 y.","1-pers.-HH","6.8","7","1229","5","6","8","8","10","6.73","6.87","1","12","7","7"
"2008","35-65 y.","Couple + C. GT 16 ","6.98","7","2023","6","6","8","8","10","6.93","7.03","2","12","7","7"
"2008","35-65 y.","Couple + C. LE 16","6.92","7","2338","6","6","8","8","9","6.88","6.96","2","13","7","7"
"2008","35-65 y.","Couple + C. LE and GT 16","6.81","7","832","6","6","7","8","9","6.74","6.88","2","11","7","7"
"2008","35-65 y.","Single parent","6.74","7","580","5","6","8","8","10","6.64","6.84","3","12","7","7"
"2008","66 and older","(Married) couple without C.","7.37","8","2793","6","7","8","9","10","7.32","7.42","2","14","7","8"
"2008","66 and older","1-pers.-HH","7.16","7","1204","5","6","8","9","10","7.08","7.24","2","15","7","7"
"2008","66 and older","Couple + C. GT 16 ","7.2","7","183","6","6","8","9","10","7.02","7.38","3","11","7","8"
"2008","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","66 and older","Single parent","7.08","8","66","4","6","8","8","11","6.65","7.51","2","11","7","8"
"2009","16-34 y.","(Married) couple without C.","7.1","7","743","6","7","8","8","9","7.03","7.17","4","10","7","7"
"2009","16-34 y.","1-pers.-HH","7.01","7","550","6","6","8","8","9","6.92","7.1","2","10","7","7"
"2009","16-34 y.","Couple + C. GT 16 ","7.29","7","1074","6","7","8","8","10","7.23","7.35","3","12","7","7"
"2009","16-34 y.","Couple + C. LE 16","7.03","7","759","6","6","8","8","10","6.95","7.11","3","12","7","7"
"2009","16-34 y.","Couple + C. LE and GT 16","7.3","7","370","6","7","8","8","10","7.2","7.4","5","10","7","7"
"2009","16-34 y.","Single parent","7.21","7","398","6","6","8","8","10","7.1","7.32","3","12","7","7"
"2009","35-65 y.","(Married) couple without C.","6.98","7","3212","6","6","8","8","10","6.94","7.02","2","16","7","7"
"2009","35-65 y.","1-pers.-HH","6.79","7","1172","6","6","7","8","10","6.72","6.86","2","14","7","7"
"2009","35-65 y.","Couple + C. GT 16 ","6.93","7","1899","6","6","8","8","10","6.88","6.98","2","12","7","7"
"2009","35-65 y.","Couple + C. LE 16","6.85","7","2089","6","6","7","8","9","6.81","6.89","3","12","7","7"
