"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","college entrance qualification","(Married) couple without C.","7.17","7","1797","6","6","8","8","10","7.12","7.22","3","18","7","7"
"2008","college entrance qualification","1-pers.-HH","7.08","7","821","6","6","8","8","10","7.01","7.15","3","12","7","7"
"2008","college entrance qualification","Couple + C. GT 16 ","7.16","7","839","6","7","8","8","10","7.09","7.23","3","12","7","7"
"2008","college entrance qualification","Couple + C. LE 16","6.89","7","1098","6","6","8","8","9","6.84","6.94","2","10","7","7"
"2008","college entrance qualification","Couple + C. LE and GT 16","6.91","7","279","6","6","8","8","9","6.79","7.03","3","13","7","7"
"2008","college entrance qualification","Single parent","6.91","7","231","6","6","8","8","10","6.77","7.05","4","12","7","7"
"2008","lower secondary degree","(Married) couple without C.","7.24","7","2862","6","6","8","9","10","7.19","7.29","2","14","7","7"
"2008","lower secondary degree","1-pers.-HH","6.99","7","1238","5","6","8","9","10","6.91","7.07","1","15","7","7"
"2008","lower secondary degree","Couple + C. GT 16 ","7.03","7","920","6","6","8","8","10","6.95","7.11","2","12","7","7"
"2008","lower secondary degree","Couple + C. LE 16","6.91","7","720","6","6","8","8","10","6.83","6.99","3","13","7","7"
"2008","lower secondary degree","Couple + C. LE and GT 16","6.98","7","267","6","6","8","8","10","6.84","7.12","3","12","7","7"
"2008","lower secondary degree","Single parent","6.74","7","315","5","6","8","8","10","6.59","6.89","2","11","7","7"
"2008","no degree/no degree yet","(Married) couple without C.","7.08","7","80","5","6","8","9","10","6.79","7.37","4","10","7","8"
"2008","no degree/no degree yet","1-pers.-HH","6.58","7","33","5","6","8","8","8","6.12","7.04","4","8","6","7"
"2008","no degree/no degree yet","Couple + C. GT 16 ","7.3","7","185","6","7","8","8","10","7.13","7.47","2","10","7","8"
"2008","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. LE and GT 16","7.34","7","144","6","7","8","8","10","7.17","7.51","4","10","7","8"
"2008","no degree/no degree yet","Single parent","7.24","7","68","6","6","8","8","10","6.97","7.51","4","10","7","8"
"2008","Other degree","(Married) couple without C.","7.2","7","343","6","7","8","9","10","7.06","7.34","2","12","7","7"
"2008","Other degree","1-pers.-HH","6.87","7","91","5","6","8","9","12","6.52","7.22","2","12","7","7"
"2008","Other degree","Couple + C. GT 16 ","7.12","7","172","6","6","8","8","10","6.94","7.3","3","11","7","7"
"2008","Other degree","Couple + C. LE 16","6.93","7","189","6","6","8","8","9","6.77","7.09","3","10","7","7"
"2008","Other degree","Couple + C. LE and GT 16","7","7","63","6","6","8","8","10","6.74","7.26","3","10","7","7"
"2008","Other degree","Single parent","6.61","7","54","4","5","8","8","10","6.15","7.07","3","10","6","8"
"2008","secondary school degree","(Married) couple without C.","7.18","7","1926","6","6","8","8","10","7.13","7.23","2","14","7","7"
"2008","secondary school degree","1-pers.-HH","6.82","7","790","5","6","8","8","10","6.73","6.91","2","12","7","7"
"2008","secondary school degree","Couple + C. GT 16 ","7.06","7","1042","6","6","8","8","10","6.99","7.13","3","12","7","7"
"2008","secondary school degree","Couple + C. LE 16","6.94","7","1144","6","6","8","8","10","6.88","7","3","10","7","7"
"2008","secondary school degree","Couple + C. LE and GT 16","6.87","7","395","6","6","7","8","9","6.78","6.96","4","10","7","7"
"2008","secondary school degree","Single parent","6.98","7","355","5","6","8","8","12","6.86","7.1","3","12","7","7"
"2009","college entrance qualification","(Married) couple without C.","7.13","7","1757","6","7","8","8","9","7.08","7.18","2","16","7","7"
"2009","college entrance qualification","1-pers.-HH","7.06","7","783","6","6","8","8","10","6.98","7.14","2","14","7","7"
"2009","college entrance qualification","Couple + C. GT 16 ","7.11","7","796","6","7","8","8","10","7.05","7.17","3","10","7","7"
"2009","college entrance qualification","Couple + C. LE 16","6.87","7","984","6","6","7","8","8","6.82","6.92","4","12","7","7"
"2009","college entrance qualification","Couple + C. LE and GT 16","6.93","7","292","6","6","7","8","9","6.84","7.02","4","9","7","7"
"2009","college entrance qualification","Single parent","6.95","7","216","6","6","8","8","10","6.8","7.1","3","10","7","7"
"2009","lower secondary degree","(Married) couple without C.","7.13","7","2618","6","6","8","8","10","7.08","7.18","2","12","7","7"
"2009","lower secondary degree","1-pers.-HH","6.98","7","1176","5","6","8","8","10","6.9","7.06","1","12","7","7"
"2009","lower secondary degree","Couple + C. GT 16 ","7.07","7","859","6","6","8","8","10","6.99","7.15","3","12","7","7"
"2009","lower secondary degree","Couple + C. LE 16","6.87","7","625","6","6","8","8","9","6.79","6.95","3","10","7","7"
"2009","lower secondary degree","Couple + C. LE and GT 16","7","7","252","5","6","8","8","10","6.86","7.14","4","10","7","7"
"2009","lower secondary degree","Single parent","6.84","7","276","5","6","8","8","10","6.69","6.99","2","10","7","7"
"2009","no degree/no degree yet","(Married) couple without C.","6.66","7","78","5","6","8","8","12","6.34","6.98","4","12","6","7"
"2009","no degree/no degree yet","1-pers.-HH","6.97","7","31","5","6","8","8","10","6.5","7.44","4","10","7","8"
"2009","no degree/no degree yet","Couple + C. GT 16 ","7.39","7.37","162","6","7","8","9","9","7.24","7.54","4","10","7","8"
"2009","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Couple + C. LE and GT 16","7.27","7","129","6","7","8","8","10","7.1","7.44","5","10","7","7"
"2009","no degree/no degree yet","Single parent","6.98","7","53","6","6","8","8","8","6.72","7.24","3","8","7","7"
"2009","Other degree","(Married) couple without C.","7.2","7","296","5","7","8","8","10","7.04","7.36","3","16","7","7"
"2009","Other degree","1-pers.-HH","6.59","7","86","5","6","7","8","10","6.27","6.91","2","10","6","7"
"2009","Other degree","Couple + C. GT 16 ","7.24","7","156","6","7","8","8","10","7.06","7.42","4","12","7","7"
"2009","Other degree","Couple + C. LE 16","7.26","7","138","6","7","8","8","10","7.08","7.44","4","10","7","7"
"2009","Other degree","Couple + C. LE and GT 16","6.93","7","65","6","6","8","8","9","6.67","7.19","4","9","7","7"
"2009","Other degree","Single parent","6.89","7","43","5","6","8","8","12","6.31","7.47","1","12","6","7"
"2009","secondary school degree","(Married) couple without C.","7.06","7","1841","6","6","8","8","10","7.01","7.11","2","12","7","7"
"2009","secondary school degree","1-pers.-HH","6.82","7","755","5","6","8","8","10","6.74","6.9","3","12","7","7"
"2009","secondary school degree","Couple + C. GT 16 ","6.92","7","983","6","6","8","8","10","6.85","6.99","2","12","7","7"
"2009","secondary school degree","Couple + C. LE 16","6.86","7","1048","6","6","8","8","9","6.8","6.92","3","12","7","7"
"2009","secondary school degree","Couple + C. LE and GT 16","6.96","7","362","6","6","8","8","9","6.87","7.05","5","10","7","7"
"2009","secondary school degree","Single parent","6.87","7","339","6","6","8","8","10","6.74","7","3","12","7","7"
