"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","16-34 y.","direct migration background","7.28","7","371","6","7","8","8","9","7.17","7.39","3","10","7","7"
"2008","16-34 y.","indirect migration background","7.13","7","569","6","6","8","8","10","7.03","7.23","3","12","7","7"
"2008","16-34 y.","no migration background","7.09","7","3421","6","6","8","8","10","7.05","7.13","2","13","7","7"
"2008","35-65 y.","direct migration background","6.93","7","1168","5","6","8","8","10","6.86","7","2","12","7","7"
"2008","35-65 y.","indirect migration background","6.72","7","193","6","6","7","8","9","6.58","6.86","3","10","7","7"
"2008","35-65 y.","no migration background","6.94","7","9307","6","6","8","8","10","6.92","6.96","1","18","7","7"
"2008","66 and older","direct migration background","7.05","7","374","5","6","8","9","10","6.9","7.2","2","12","7","7"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","7.31","7","3954","6","6","8","9","10","7.27","7.35","2","15","7","8"
"2009","16-34 y.","direct migration background","7.29","7","298","6","7","8","8","10","7.18","7.4","4","12","7","7"
"2009","16-34 y.","indirect migration background","7.09","7","517","6","6","8","8","10","7","7.18","3","12","7","7"
"2009","16-34 y.","no migration background","7.14","7","3173","6","6","8","8","10","7.1","7.18","2","12","7","7"
"2009","35-65 y.","direct migration background","6.94","7","1023","6","6","8","8","10","6.87","7.01","2","12","7","7"
"2009","35-65 y.","indirect migration background","6.9","7","189","6","6","7","8","10","6.75","7.05","2","10","7","7"
"2009","35-65 y.","no migration background","6.88","7","8653","6","6","8","8","10","6.86","6.9","1","16","7","7"
"2009","66 and older","direct migration background","7.09","7","341","5","6","8","9","12","6.93","7.25","2","16","7","7"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","7.21","7","3846","6","6","8","9","10","7.17","7.25","1","14","7","7"
"2010","16-34 y.","direct migration background","7.19","7","929","6","6","8","8","10","7.12","7.26","3","13","7","7"
"2010","16-34 y.","indirect migration background","7.08","7","757","6","6","8","9","10","7","7.16","2","12","7","7"
"2010","16-34 y.","no migration background","7.03","7","4885","6","6","8","8","10","7","7.06","1","12","7","7"
"2010","35-65 y.","direct migration background","6.85","7","1650","5","6","8","8","9","6.79","6.91","1","10","7","7"
"2010","35-65 y.","indirect migration background","6.66","7","384","5","6","7","8","10","6.55","6.77","3","10","7","7"
"2010","35-65 y.","no migration background","6.85","7","11341","6","6","8","8","9","6.83","6.87","2","14","7","7"
"2010","66 and older","direct migration background","6.9","7","318","5","6","8","9","12","6.73","7.07","2","12","7","7"
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","7.21","7","3728","6","6","8","9","10","7.17","7.25","1","15","7","7"
"2011","16-34 y.","direct migration background","7.11","7","874","6","6","8","8","10","7.03","7.19","3","12","7","7"
"2011","16-34 y.","indirect migration background","7.05","7","798","6","6","8","8","10","6.96","7.14","2","12","7","7"
"2011","16-34 y.","no migration background","7.08","7","5145","6","6","8","8","10","7.05","7.11","1","13","7","7"
"2011","35-65 y.","direct migration background","6.82","7","1950","5","6","8","8","10","6.77","6.87","2","10","7","7"
"2011","35-65 y.","indirect migration background","6.7","7","501","5","6","7","8","9","6.6","6.8","2","10","7","7"
"2011","35-65 y.","no migration background","6.81","7","13985","5","6","8","8","10","6.79","6.83","1","12","7","7"
"2011","66 and older","direct migration background","6.84","7","421","5","6","8","8","10","6.7","6.98","1","12","7","7"
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","7.12","7","4761","5","6","8","9","11","7.08","7.16","1","15","7","7"
"2012","16-34 y.","direct migration background","7.07","7","767","6","6","8","8","9","6.99","7.15","2","12","7","7"
"2012","16-34 y.","indirect migration background","7.01","7","730","6","6","8","8","10","6.92","7.1","2","12","7","7"
"2012","16-34 y.","no migration background","7.01","7","4846","6","6","8","8","10","6.98","7.04","2","12","7","7"
"2012","35-65 y.","direct migration background","6.81","7","1870","5","6","8","8","10","6.76","6.86","1","12","7","7"
"2012","35-65 y.","indirect migration background","6.58","7","539","5","6","7","8","10","6.48","6.68","3","10","7","7"
"2012","35-65 y.","no migration background","6.82","7","13677","5","6","8","8","9","6.8","6.84","1","14","7","7"
