"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(0) in school","Female","7.51","8","183","6","7","8","9","10","7.35","7.67","2","10","7","8"
"2008","(0) in school","Male","7.24","7","172","6","7","8","8","9","7.09","7.39","4","10","7","8"
"2008","(1a) inadequately completed","Female","6.92","7","110","5","6","8","8","12","6.62","7.22","4","12","7","8"
"2008","(1a) inadequately completed","Male","7.02","7","80","5","6","8","9","10","6.72","7.32","3","10","7","7"
"2008","(1b) general elementary school","Female","7.11","7","1128","5","6","8","9","10","7.02","7.2","2","14","7","7"
"2008","(1b) general elementary school","Male","7.04","7","459","6","6","8","8","10","6.92","7.16","2","11","7","7"
"2008","(1c) basic vocational qualification","Female","7.11","7","2411","6","6","8","9","10","7.06","7.16","2","13","7","7"
"2008","(1c) basic vocational qualification","Male","7.02","7","2843","5","6","8","8","10","6.97","7.07","1","15","7","7"
"2008","(2a) intermediate vocational","Female","7.08","7","2662","6","6","8","8","10","7.04","7.12","2","14","7","7"
"2008","(2a) intermediate vocational","Male","6.91","7","1975","6","6","8","8","10","6.86","6.96","2","12","7","7"
"2008","(2b) intermediate general qualification","Female","7.09","7","289","6","6","8","9","10","6.94","7.24","3","12","7","7"
"2008","(2b) intermediate general qualification","Male","6.88","7","191","5","6","8","8","10","6.71","7.05","3","11","7","7"
"2008","(2c_gen) general maturity certificate","Female","7.15","7","398","6","6","8","8","10","7.04","7.26","4","13","7","8"
"2008","(2c_gen) general maturity certificate","Male","7.16","7","341","6","7","8","8","10","7.04","7.28","3","12","7","7"
"2008","(2c_voc) vocational maturity certificate","Female","7.14","7","811","6","6","8","8","10","7.07","7.21","2","10","7","7"
"2008","(2c_voc) vocational maturity certificate","Male","7.05","7","634","6","6","8","8","10","6.97","7.13","3","12","7","7"
"2008","(3a) lower tertiary education","Female","7","7","762","6","6","8","8","9","6.93","7.07","2","10","7","7"
"2008","(3a) lower tertiary education","Male","7.16","7","887","6","6","8","8","11","7.08","7.24","3","18","7","7"
"2008","(3b) higher tertiary education","Female","7.1","7","1142","6","7","8","8","10","7.04","7.16","3","11","7","7"
"2008","(3b) higher tertiary education","Male","6.94","7","1414","6","6","8","8","10","6.89","6.99","3","12","7","7"
"2009","(0) in school","Female","7.27","7","144","6","7","8","8","9","7.12","7.42","4","10","7","7"
"2009","(0) in school","Male","7.32","7","168","6","7","8","9","10","7.19","7.45","5","10","7","7"
"2009","(1a) inadequately completed","Female","6.76","7","94","5","6","8","8","12","6.41","7.11","3","12","7","7"
"2009","(1a) inadequately completed","Male","7","7","79","5","6","8","8","12","6.71","7.29","3","12","7","8"
"2009","(1b) general elementary school","Female","7.07","7","1001","5","6","8","9","10","6.98","7.16","2","14","7","7"
"2009","(1b) general elementary school","Male","7.12","7","401","6","6","8","8","12","6.99","7.25","1","12","7","7"
"2009","(1c) basic vocational qualification","Female","7.04","7","2213","5","6","8","8","10","6.99","7.09","2","12","7","7"
"2009","(1c) basic vocational qualification","Male","7.01","7","2605","6","6","8","8","10","6.96","7.06","1","16","7","7"
"2009","(2a) intermediate vocational","Female","6.97","7","2529","6","6","8","8","10","6.93","7.01","2","12","7","7"
"2009","(2a) intermediate vocational","Male","6.83","7","1852","6","6","8","8","9","6.78","6.88","2","12","7","7"
"2009","(2b) intermediate general qualification","Female","7.08","7","259","6","6","8","9","10","6.92","7.24","3","12","7","7"
"2009","(2b) intermediate general qualification","Male","6.91","7","170","6","6","8","8","10","6.74","7.08","4","12","7","7"
"2009","(2c_gen) general maturity certificate","Female","7.35","7","368","6","7","8","8","10","7.24","7.46","2","11","7","7"
"2009","(2c_gen) general maturity certificate","Male","7.09","7","324","6","6","8","8","10","6.98","7.2","2","12","7","7"
"2009","(2c_voc) vocational maturity certificate","Female","7.03","7","756","6","6","8","8","9","6.96","7.1","2","14","7","7"
"2009","(2c_voc) vocational maturity certificate","Male","7.01","7","572","6","6","8","8","10","6.93","7.09","3","11","7","7"
"2009","(3a) lower tertiary education","Female","6.96","7","730","6","6","8","8","9","6.89","7.03","3","10","7","7"
"2009","(3a) lower tertiary education","Male","7.11","7","853","6","6","8","8","10","7.04","7.18","3","11","7","7"
"2009","(3b) higher tertiary education","Female","7.13","7","1123","6","7","8","8","10","7.08","7.18","3","12","7","7"
"2009","(3b) higher tertiary education","Male","6.96","7","1335","6","6","8","8","10","6.91","7.01","3","16","7","7"
"2010","(0) in school","Female","7.36","7.53","189","6","7","8","9","9","7.21","7.51","4","9","7","8"
"2010","(0) in school","Male","7.36","7","226","6","7","8","9","12","7.23","7.49","3","12","7","7"
"2010","(1a) inadequately completed","Female","6.49","6","209","4","6","8","8","10","6.27","6.71","1","12","6","7"
"2010","(1a) inadequately completed","Male","6.85","7","149","4","6","8","8","10","6.65","7.05","4","10","7","7"
"2010","(1b) general elementary school","Female","6.99","7","1271","5","6","8","9","10","6.91","7.07","2","12","7","7"
"2010","(1b) general elementary school","Male","7.04","7","611","5","6","8","8","10","6.93","7.15","2","12","7","7"
"2010","(1c) basic vocational qualification","Female","6.98","7","2601","5","6","8","8","10","6.93","7.03","2","15","7","7"
"2010","(1c) basic vocational qualification","Male","6.95","7","3022","5","6","8","8","10","6.9","7","1","12","7","7"
"2010","(2a) intermediate vocational","Female","6.96","7","3735","6","6","8","8","10","6.92","7","2","12","7","7"
"2010","(2a) intermediate vocational","Male","6.84","7","2436","6","6","8","8","10","6.8","6.88","2","13","7","7"
"2010","(2b) intermediate general qualification","Female","6.99","7","412","6","6","8","8","9","6.87","7.11","3","10","7","7"
"2010","(2b) intermediate general qualification","Male","6.82","7","217","5","6","8","8","10","6.65","6.99","3","12","7","7"
"2010","(2c_gen) general maturity certificate","Female","7.08","7","511","6","6","8","8","10","6.98","7.18","3","13","7","7"
"2010","(2c_gen) general maturity certificate","Male","7.14","7","411","6","6","8","8","9","7.04","7.24","3","10","7","7"
"2010","(2c_voc) vocational maturity certificate","Female","6.96","7","1309","6","6","8","8","9","6.9","7.02","3","14","7","7"
"2010","(2c_voc) vocational maturity certificate","Male","6.97","7","846","6","6","8","8","10","6.9","7.04","2","12","7","7"
"2010","(3a) lower tertiary education","Female","6.92","7","923","6","6","8","8","9","6.85","6.99","2","11","7","7"
"2010","(3a) lower tertiary education","Male","7.06","7","1018","6","6","8","8","10","7","7.12","4","12","7","7"
"2010","(3b) higher tertiary education","Female","7.06","7","1685","6","6","8","8","10","7.01","7.11","3","12","7","7"
"2010","(3b) higher tertiary education","Male","6.93","7","1750","6","6","8","8","10","6.88","6.98","3","13","7","7"
"2011","(0) in school","Female","7.09","7","239","6","7","8","8","9","6.96","7.22","4","12","7","7"
"2011","(0) in school","Male","7.13","7","235","6","7","8","8","10","7","7.26","4","12","7","7"
"2011","(1a) inadequately completed","Female","6.74","7","242","4","6","8","8","10","6.54","6.94","2","10","7","7"
"2011","(1a) inadequately completed","Male","6.75","7","186","5","6","8","8","10","6.56","6.94","3","11","7","7"
"2011","(1b) general elementary school","Female","6.92","7","1546","5","6","8","9","11","6.84","7","1","14","7","7"
"2011","(1b) general elementary school","Male","7.06","7","717","5","6","8","8","10","6.96","7.16","1","15","7","7"
"2011","(1c) basic vocational qualification","Female","6.97","7","3125","5","6","8","8","10","6.92","7.02","2","12","7","7"
"2011","(1c) basic vocational qualification","Male","6.88","7","3562","5","6","8","8","10","6.84","6.92","1","12","7","7"
"2011","(2a) intermediate vocational","Female","6.9","7","4361","6","6","8","8","10","6.87","6.93","1","15","7","7"
"2011","(2a) intermediate vocational","Male","6.83","7","2808","5","6","8","8","10","6.79","6.87","2","12","7","7"
"2011","(2b) intermediate general qualification","Female","6.92","7","516","6","6","8","8","10","6.82","7.02","3","10","7","7"
"2011","(2b) intermediate general qualification","Male","6.93","7","255","6","6","8","8","10","6.77","7.09","2","12","7","7"
"2011","(2c_gen) general maturity certificate","Female","7.14","7","637","6","6","8","8","10","7.05","7.23","3","10","7","7"
"2011","(2c_gen) general maturity certificate","Male","7.13","7","494","6","6","8","8","10","7.03","7.23","3","11","7","7"
"2011","(2c_voc) vocational maturity certificate","Female","6.98","7","1557","6","6","8","8","9","6.93","7.03","2","12","7","7"
"2011","(2c_voc) vocational maturity certificate","Male","6.88","7","964","6","6","8","8","10","6.81","6.95","3","10","7","7"
"2011","(3a) lower tertiary education","Female","6.88","7","1061","6","6","8","8","9","6.82","6.94","2","12","7","7"
"2011","(3a) lower tertiary education","Male","7.03","7","1178","6","6","8","8","10","6.97","7.09","4","12","7","7"
"2011","(3b) higher tertiary education","Female","7.05","7","1944","6","6","8","8","10","7.01","7.09","1","10","7","7"
"2011","(3b) higher tertiary education","Male","6.96","7","2032","6","6","8","8","9","6.92","7","2","11","7","7"
"2012","(0) in school","Female","7.31","7","250","6","7","8","8","10","7.18","7.44","2","10","7","7"
"2012","(0) in school","Male","6.91","7","228","6","6","8","8","10","6.77","7.05","4","10","7","7"
"2012","(1a) inadequately completed","Female","6.62","7","232","4","6","8","8","12","6.4","6.84","3","14","6","7"
"2012","(1a) inadequately completed","Male","6.75","7","184","5","6","8","8","9","6.54","6.96","2","10","7","7"
"2012","(1b) general elementary school","Female","6.99","7","1470","5","6","8","9","11","6.91","7.07","1","12","7","7"
"2012","(1b) general elementary school","Male","7.04","7","735","5","6","8","8","10","6.94","7.14","2","14","7","7"
"2012","(1c) basic vocational qualification","Female","7.01","7","3010","5","6","8","8","10","6.96","7.06","1","16","7","7"
"2012","(1c) basic vocational qualification","Male","6.89","7","3468","5","6","8","8","10","6.85","6.93","1","15","7","7"
"2012","(2a) intermediate vocational","Female","6.92","7","4218","6","6","8","8","10","6.88","6.96","1","12","7","7"
"2012","(2a) intermediate vocational","Male","6.82","7","2766","5","6","8","8","10","6.78","6.86","2","12","7","7"
"2012","(2b) intermediate general qualification","Female","6.87","7","482","5","6","8","8","10","6.76","6.98","3","11","7","7"
"2012","(2b) intermediate general qualification","Male","6.84","7","279","5","6","8","8","10","6.69","6.99","2","10","7","7"
"2012","(2c_gen) general maturity certificate","Female","7.08","7","617","6","6","8","8","10","6.99","7.17","3","10","7","7"
"2012","(2c_gen) general maturity certificate","Male","7.06","7","477","6","6","8","8","9","6.96","7.16","3","10","7","7"
"2012","(2c_voc) vocational maturity certificate","Female","6.92","7","1518","6","6","8","8","9","6.87","6.97","2","12","7","7"
"2012","(2c_voc) vocational maturity certificate","Male","6.87","7","956","6","6","8","8","9","6.8","6.94","2","12","7","7"
"2012","(3a) lower tertiary education","Female","6.93","7","1054","6","6","8","8","10","6.86","7","2","13","7","7"
"2012","(3a) lower tertiary education","Male","7.09","7","1176","6","6","8","8","10","7.03","7.15","4","12","7","7"
"2012","(3b) higher tertiary education","Female","7.03","7","1941","6","6","8","8","9","6.99","7.07","1","12","7","7"
"2012","(3b) higher tertiary education","Male","6.93","7","1979","6","6","8","8","9","6.89","6.97","2","13","7","7"
"2013","(0) in school","Female","7.21","7","238","6","7","8","8","9","7.08","7.34","4","12","7","7"
"2013","(0) in school","Male","6.88","7","223","6","6","8","8","9","6.75","7.01","3","10","7","7"
"2013","(1a) inadequately completed","Female","6.79","7","200","4","6","8","9","10","6.56","7.02","2","11","6","7"
"2013","(1a) inadequately completed","Male","6.72","7","167","5","6","7","8","10","6.5","6.94","3","12","6","7"
"2013","(1b) general elementary school","Female","6.89","7","1312","5","6","8","8","10","6.81","6.97","2","12","7","7"
"2013","(1b) general elementary school","Male","6.99","7","640","5","6","8","8","12","6.88","7.1","1","14","7","7"
"2013","(1c) basic vocational qualification","Female","6.87","7","2744","5","6","8","8","10","6.82","6.92","1","12","7","7"
"2013","(1c) basic vocational qualification","Male","6.91","7","3122","5","6","8","8","10","6.86","6.96","2","14","7","7"
"2013","(2a) intermediate vocational","Female","6.8","7","3963","5","6","8","8","9","6.76","6.84","2","13","7","7"
"2013","(2a) intermediate vocational","Male","6.79","7","2545","5","6","7","8","10","6.75","6.83","3","12","7","7"
"2013","(2b) intermediate general qualification","Female","6.93","7","463","5","6","8","8","10","6.81","7.05","1","12","7","7"
"2013","(2b) intermediate general qualification","Male","7.11","7","269","6","6","8","8","9","6.96","7.26","2","12","7","7"
"2013","(2c_gen) general maturity certificate","Female","7.17","7","605","6","7","8","8","10","7.08","7.26","3","10","7","7"
"2013","(2c_gen) general maturity certificate","Male","7.14","7","450","6","7","8","8","12","7.03","7.25","2","12","7","7"
"2013","(2c_voc) vocational maturity certificate","Female","6.97","7","1366","6","6","8","8","10","6.91","7.03","3","12","7","7"
"2013","(2c_voc) vocational maturity certificate","Male","6.86","7","896","6","6","7","8","10","6.79","6.93","3","12","7","7"
"2013","(3a) lower tertiary education","Female","6.91","7","999","6","6","8","8","10","6.84","6.98","2","12","7","7"
"2013","(3a) lower tertiary education","Male","7.03","7","1094","6","6","8","8","10","6.97","7.09","3","12","7","7"
"2013","(3b) higher tertiary education","Female","6.95","7","1876","6","6","8","8","9","6.9","7","2","12","7","7"
"2013","(3b) higher tertiary education","Male","6.94","7","1889","6","6","8","8","10","6.9","6.98","3","11","7","7"
"2014","(0) in school","Female","","","","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2015","(0) in school","Female","7.2","7","196","6","7","8","8","10","7.06","7.34","4","10","7","7"
"2015","(0) in school","Male","7.2","7","158","6","7","8","8","9","7.05","7.35","5","11","7","7"
"2015","(1a) inadequately completed","Female","6.48","7","270","4","5","8","8","11","6.28","6.68","2","17","6","7"
"2015","(1a) inadequately completed","Male","6.56","7","193","4","6","8","8","10","6.34","6.78","1","12","6","7"
"2015","(1b) general elementary school","Female","6.8","7","1253","5","6","8","8","10","6.71","6.89","0","14","7","7"
"2015","(1b) general elementary school","Male","6.87","7","742","5","6","8","8","10","6.77","6.97","0","12","7","7"
"2015","(1c) basic vocational qualification","Female","6.9","7","2522","5","6","8","8","10","6.85","6.95","1","16","7","7"
"2015","(1c) basic vocational qualification","Male","6.89","7","2875","5","6","8","8","10","6.84","6.94","2","12","7","7"
"2015","(2a) intermediate vocational","Female","6.82","7","3466","5","6","8","8","9","6.78","6.86","0","12","7","7"
"2015","(2a) intermediate vocational","Male","6.82","7","2290","6","6","8","8","10","6.77","6.87","2","15","7","7"
"2015","(2b) intermediate general qualification","Female","6.85","7","431","5","6","8","8","10","6.73","6.97","0","10","7","7"
"2015","(2b) intermediate general qualification","Male","6.99","7","310","6","6","8","8","10","6.85","7.13","3","12","7","7"
"2015","(2c_gen) general maturity certificate","Female","7.11","7","696","6","6","8","8","9","7.02","7.2","2","12","7","7"
"2015","(2c_gen) general maturity certificate","Male","7.09","7","573","6","6","8","8","10","6.99","7.19","2","12","7","7"
"2015","(2c_voc) vocational maturity certificate","Female","6.9","7","1426","6","6","8","8","10","6.84","6.96","2","12","7","7"
"2015","(2c_voc) vocational maturity certificate","Male","6.92","7","971","6","6","8","8","10","6.85","6.99","3","12","7","7"
"2015","(3a) lower tertiary education","Female","6.91","7","936","5","6","8","8","10","6.84","6.98","1","12","7","7"
