"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","(Married) couple without C.","direct migration background","7.15","7","602","6","6","8","8","10","7.04","7.26","2","12","7","7"
"2008","(Married) couple without C.","indirect migration background","7.07","7","137","6","6","8","8","10","6.89","7.25","4","10","7","7"
"2008","(Married) couple without C.","no migration background","7.21","7","6328","6","6","8","8","10","7.18","7.24","2","18","7","7"
"2008","1-pers.-HH","direct migration background","6.78","7","205","5","6","8","8","10","6.58","6.98","2","12","7","7"
"2008","1-pers.-HH","indirect migration background","6.74","7","88","6","6","7","8","8","6.51","6.97","3","9","7","7"
"2008","1-pers.-HH","no migration background","6.98","7","2744","5","6","8","8","10","6.93","7.03","1","15","7","7"
"2008","Couple + C. GT 16 ","direct migration background","7.13","7","329","6","6","8","8","10","7.01","7.25","3","11","7","7"
"2008","Couple + C. GT 16 ","indirect migration background","7.3","7","173","6","7","8","9","10","7.1","7.5","3","11","7","7"
"2008","Couple + C. GT 16 ","no migration background","7.08","7","2857","6","6","8","8","10","7.04","7.12","2","12","7","7"
"2008","Couple + C. LE 16","direct migration background","7.1","7","435","6","6","8","8","10","7","7.2","3","10","7","7"
"2008","Couple + C. LE 16","indirect migration background","6.85","7","185","5","6","7","8","10","6.68","7.02","4","10","7","7"
"2008","Couple + C. LE 16","no migration background","6.89","7","2591","6","6","8","8","10","6.85","6.93","2","13","7","7"
"2008","Couple + C. LE and GT 16","direct migration background","6.98","7","166","6","6","8","8","10","6.8","7.16","2","10","7","7"
"2008","Couple + C. LE and GT 16","indirect migration background","7.58","7.59","86","6","7","8","9","10","7.34","7.82","5","12","7","8"
"2008","Couple + C. LE and GT 16","no migration background","6.94","7","963","6","6","8","8","9","6.88","7","3","13","7","7"
"2008","Single parent","direct migration background","6.62","7","114","5","6","8","8","10","6.37","6.87","3","10","6","7"
"2008","Single parent","indirect migration background","6.87","7","85","5","6","8","9","10","6.61","7.13","3","10","7","7"
"2008","Single parent","no migration background","6.98","7","888","6","6","8","8","10","6.9","7.06","2","12","7","7"
"2009","(Married) couple without C.","direct migration background","7.07","7","526","5","6","8","8","10","6.96","7.18","2","16","7","7"
"2009","(Married) couple without C.","indirect migration background","7.14","7","114","6","7","8","8","9","6.97","7.31","5","9","7","7"
"2009","(Married) couple without C.","no migration background","7.11","7","6016","6","6","8","8","10","7.08","7.14","2","16","7","7"
"2009","1-pers.-HH","direct migration background","6.82","7","184","5","6","8","8","10","6.63","7.01","2","10","7","7"
"2009","1-pers.-HH","indirect migration background","6.86","7","78","6","6","8","8","9","6.62","7.1","3","9","7","7"
"2009","1-pers.-HH","no migration background","6.97","7","2628","6","6","8","8","10","6.92","7.02","1","14","7","7"
"2009","Couple + C. GT 16 ","direct migration background","7.25","7","313","6","7","8","8","10","7.12","7.38","4","12","7","7"
"2009","Couple + C. GT 16 ","indirect migration background","7.08","7","163","6","6","8","8","10","6.91","7.25","3","10","7","7"
"2009","Couple + C. GT 16 ","no migration background","7.06","7","2677","6","6","8","8","10","7.02","7.1","2","12","7","7"
"2009","Couple + C. LE 16","direct migration background","7.15","7","337","6","7","8","8","10","7.04","7.26","3","12","7","7"
"2009","Couple + C. LE 16","indirect migration background","6.91","7","168","6","6","7","8","10","6.74","7.08","3","12","7","7"
"2009","Couple + C. LE 16","no migration background","6.85","7","2348","6","6","7","8","9","6.81","6.89","3","12","7","7"
"2009","Couple + C. LE and GT 16","direct migration background","6.85","7","169","5","6","8","8","9","6.68","7.02","3","10","7","7"
"2009","Couple + C. LE and GT 16","indirect migration background","7.29","7","101","6","7","8","8","10","7.08","7.5","4","10","7","8"
"2009","Couple + C. LE and GT 16","no migration background","7.02","7","908","6","6","8","8","10","6.96","7.08","4","10","7","7"
"2009","Single parent","direct migration background","6.65","7","88","5","6","7","8","9","6.37","6.93","3","10","6","7"
"2009","Single parent","indirect migration background","7.2","7","73","6","6","8","9","10","6.92","7.48","2","10","7","8"
"2009","Single parent","no migration background","6.96","7","824","6","6","8","8","10","6.88","7.04","1","12","7","7"
"2010","(Married) couple without C.","direct migration background","6.97","7","485","5","6","8","8","10","6.84","7.1","1","12","7","7"
"2010","(Married) couple without C.","indirect migration background","6.85","7","100","5","6","8","8","10","6.63","7.07","3","10","7","7"
"2010","(Married) couple without C.","no migration background","7.08","7","5732","6","6","8","8","10","7.05","7.11","1","15","7","7"
"2010","1-pers.-HH","direct migration background","6.72","7","163","5","6","8","8","10","6.51","6.93","3","12","7","7"
"2010","1-pers.-HH","indirect migration background","6.63","7","78","4","6","8","8","10","6.33","6.93","3","10","6","7"
"2010","1-pers.-HH","no migration background","6.94","7","2504","5","6","8","8","10","6.89","6.99","2","14","7","7"
