"plh0220","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Schleswig-Holstein","lower secondary degree","35","0.188434309958326","0.140342285121419","0.236526334795232"
"1 Strongly disagree","2005","Schleswig-Holstein","secondary school degree","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","college entrance qualification","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","Other degree","","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Hamburg","lower secondary degree","","","",""
"1 Strongly disagree","2005","Hamburg","secondary school degree","","","",""
"1 Strongly disagree","2005","Hamburg","college entrance qualification","","","",""
"1 Strongly disagree","2005","Hamburg","Other degree","","","",""
"1 Strongly disagree","2005","Hamburg","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Lower Saxony","lower secondary degree","97","0.165736248303084","0.136927887809653","0.194544608796516"
"1 Strongly disagree","2005","Lower Saxony","secondary school degree","67","0.141515780917394","0.112035640864766","0.170995920970021"
"1 Strongly disagree","2005","Lower Saxony","college entrance qualification","","","",""
"1 Strongly disagree","2005","Lower Saxony","Other degree","","","",""
"1 Strongly disagree","2005","Lower Saxony","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Bremen","lower secondary degree","","","",""
"1 Strongly disagree","2005","Bremen","secondary school degree","","","",""
"1 Strongly disagree","2005","Bremen","college entrance qualification","","","",""
"1 Strongly disagree","2005","Bremen","Other degree","","","",""
"1 Strongly disagree","2005","Bremen","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","lower secondary degree","185","0.124195922454966","0.10767023534397","0.140721609565962"
"1 Strongly disagree","2005","North Rhine-Westphalia","secondary school degree","82","0.0880284166816256","0.0699540040772455","0.106102829286006"
"1 Strongly disagree","2005","North Rhine-Westphalia","college entrance qualification","72","0.0696484002981716","0.0554687050843529","0.0838280955119903"
"1 Strongly disagree","2005","North Rhine-Westphalia","Other degree","45","0.146432233145931","0.107140132975068","0.185724333316795"
"1 Strongly disagree","2005","North Rhine-Westphalia","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Hesse","lower secondary degree","58","0.143983635491007","0.110606333581544","0.17736093740047"
"1 Strongly disagree","2005","Hesse","secondary school degree","30","0.0804372208905596","0.0516132202540644","0.109261221527055"
"1 Strongly disagree","2005","Hesse","college entrance qualification","","","",""
"1 Strongly disagree","2005","Hesse","Other degree","","","",""
"1 Strongly disagree","2005","Hesse","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","lower secondary degree","85","0.15519296472752","0.125622944261146","0.184762985193894"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Other degree","","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Baden-Württemberg","lower secondary degree","85","0.12669915615112","0.10433732163455","0.149060990667691"
"1 Strongly disagree","2005","Baden-Württemberg","secondary school degree","37","0.0734392661077032","0.0522464969012739","0.0946320353141325"
"1 Strongly disagree","2005","Baden-Württemberg","college entrance qualification","","","",""
"1 Strongly disagree","2005","Baden-Württemberg","Other degree","43","0.154813931187563","0.111179701642781","0.198448160732344"
"1 Strongly disagree","2005","Baden-Württemberg","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Bavaria","lower secondary degree","171","0.149573214801263","0.129223774599549","0.169922655002977"
"1 Strongly disagree","2005","Bavaria","secondary school degree","54","0.0848442648621767","0.064304421255024","0.105384108469329"
"1 Strongly disagree","2005","Bavaria","college entrance qualification","38","0.0543678669811801","0.0376660500085109","0.0710696839538493"
"1 Strongly disagree","2005","Bavaria","Other degree","","","",""
"1 Strongly disagree","2005","Bavaria","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Berlin","lower secondary degree","","","",""
"1 Strongly disagree","2005","Berlin","secondary school degree","","","",""
"1 Strongly disagree","2005","Berlin","college entrance qualification","","","",""
"1 Strongly disagree","2005","Berlin","Other degree","","","",""
"1 Strongly disagree","2005","Berlin","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Brandenburg","lower secondary degree","","","",""
"1 Strongly disagree","2005","Brandenburg","secondary school degree","38","0.0910738652408565","0.062408743641986","0.119738986839727"
"1 Strongly disagree","2005","Brandenburg","college entrance qualification","","","",""
"1 Strongly disagree","2005","Brandenburg","Other degree","","","",""
"1 Strongly disagree","2005","Brandenburg","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Other degree","","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Saxony","lower secondary degree","54","0.15658284511129","0.120469593360588","0.192696096861993"
"1 Strongly disagree","2005","Saxony","secondary school degree","77","0.110519594879207","0.0875056451107674","0.133533544647647"
"1 Strongly disagree","2005","Saxony","college entrance qualification","","","",""
"1 Strongly disagree","2005","Saxony","Other degree","","","",""
"1 Strongly disagree","2005","Saxony","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","lower secondary degree","45","0.206627501807731","0.158946997535311","0.25430800608015"
"1 Strongly disagree","2005","Saxony-Anhalt","secondary school degree","35","0.116097869752935","0.0829607251800113","0.149235014325859"
"1 Strongly disagree","2005","Saxony-Anhalt","college entrance qualification","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","Other degree","","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","Thuringia","lower secondary degree","","","",""
