"plh0220","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","no migration background","718","0.124894695657399","0.11708053542828","0.132708855886517"
"1 Strongly disagree","2005","Full Time","direct migration background","88","0.119361040448231","0.0969226783490424","0.14179940254742"
"1 Strongly disagree","2005","Full Time","indirect migration background","29","","",""
"1 Strongly disagree","2005","Part Time","no migration background","344","0.0966042307612151","0.0874845677325908","0.105723893789839"
"1 Strongly disagree","2005","Part Time","direct migration background","69","0.138296093842755","0.109445767243819","0.16714642044169"
"1 Strongly disagree","2005","Part Time","indirect migration background","19","","",""
"1 Strongly disagree","2005","Not Working","no migration background","647","0.108987914851149","0.101430800877032","0.116545028825266"
"1 Strongly disagree","2005","Not Working","direct migration background","159","0.142656827867368","0.120816779094073","0.164496876640663"
"1 Strongly disagree","2005","Not Working","indirect migration background","23","","",""
"2 on scale 1-7 ","2005","Full Time","no migration background","972","0.149587621148634","0.141157326159405","0.158017916137864"
"2 on scale 1-7 ","2005","Full Time","direct migration background","110","0.140523347637761","0.116471292413975","0.164575402861546"
"2 on scale 1-7 ","2005","Full Time","indirect migration background","36","0.101464861625313","0.0686378176489146","0.134291905601712"
"2 on scale 1-7 ","2005","Part Time","no migration background","451","0.119734459016573","0.109712373118347","0.1297565449148"
"2 on scale 1-7 ","2005","Part Time","direct migration background","66","0.108963145490686","0.0829223410666903","0.135003949914682"
"2 on scale 1-7 ","2005","Part Time","indirect migration background","35","0.194092857484842","0.141591912131319","0.246593802838365"
"2 on scale 1-7 ","2005","Not Working","no migration background","682","0.115289969255194","0.107544972497001","0.123034966013387"
"2 on scale 1-7 ","2005","Not Working","direct migration background","121","0.120456227010059","0.100129224873571","0.140783229146548"
"2 on scale 1-7 ","2005","Not Working","indirect migration background","33","0.0966189049620252","0.0621980678811414","0.131039742042909"
"3 on scale 1-7 ","2005","Full Time","no migration background","1057","0.14733795042304","0.13896022859596","0.15571567225012"
"3 on scale 1-7 ","2005","Full Time","direct migration background","124","0.161378938782483","0.135918421847371","0.186839455717595"
"3 on scale 1-7 ","2005","Full Time","indirect migration background","56","0.165898612197885","0.125456185320871","0.2063410390749"
"3 on scale 1-7 ","2005","Part Time","no migration background","509","0.125282773733933","0.115063472249976","0.13550207521789"
"3 on scale 1-7 ","2005","Part Time","direct migration background","75","0.133464847185999","0.105043589922832","0.161886104449166"
"3 on scale 1-7 ","2005","Part Time","indirect migration background","26","","",""
"3 on scale 1-7 ","2005","Not Working","no migration background","872","0.12900860573997","0.120879528018787","0.137137683461154"
"3 on scale 1-7 ","2005","Not Working","direct migration background","140","0.139603694358482","0.117960184022203","0.161247204694761"
"3 on scale 1-7 ","2005","Not Working","indirect migration background","37","0.155871755200241","0.113610460067089","0.198133050333393"
"4 on scale 1-7","2005","Full Time","no migration background","1412","0.202632920408455","0.193132029980832","0.212133810836079"
"4 on scale 1-7","2005","Full Time","direct migration background","186","0.207704883829819","0.179629367597856","0.235780400061782"
"4 on scale 1-7","2005","Full Time","indirect migration background","83","0.253083377139799","0.205814609097972","0.300352145181626"
"4 on scale 1-7","2005","Part Time","no migration background","758","0.200538015313074","0.188177432265026","0.212898598361121"
"4 on scale 1-7","2005","Part Time","direct migration background","116","0.209681154791084","0.175660112479211","0.243702197102956"
"4 on scale 1-7","2005","Part Time","indirect migration background","42","0.191260267189733","0.139052320449564","0.243468213929902"
"4 on scale 1-7","2005","Not Working","no migration background","1335","0.20657777494498","0.196759866418696","0.216395683471264"
"4 on scale 1-7","2005","Not Working","direct migration background","203","0.188129643899163","0.163723344497899","0.212535943300428"
"4 on scale 1-7","2005","Not Working","indirect migration background","63","0.213930240092742","0.166152950651789","0.261707529533695"
"5 on scale 1-7","2005","Full Time","no migration background","1164","0.157178178215277","0.148575292211004","0.16578106421955"
"5 on scale 1-7","2005","Full Time","direct migration background","123","0.155493359089175","0.130413888521092","0.180572829657259"
"5 on scale 1-7","2005","Full Time","indirect migration background","43","0.120356363202288","0.0849815364686632","0.155731189935912"
"5 on scale 1-7","2005","Part Time","no migration background","730","0.173278594824845","0.161594535810617","0.184962653839073"
"5 on scale 1-7","2005","Part Time","direct migration background","98","0.187968331092607","0.155317399843693","0.220619262341522"
"5 on scale 1-7","2005","Part Time","indirect migration background","33","0.134128941942455","0.0888904930878932","0.179367390797018"
"5 on scale 1-7","2005","Not Working","no migration background","1164","0.166133270683296","0.157107139656039","0.175159401710552"
"5 on scale 1-7","2005","Not Working","direct migration background","160","0.189808150156456","0.165318570035463","0.214297730277449"
"5 on scale 1-7","2005","Not Working","indirect migration background","50","0.188959468371568","0.143349425365837","0.234569511377299"
"6 on scale 1-7","2005","Full Time","no migration background","924","0.126853016987944","0.118986649409403","0.134719384566486"
"6 on scale 1-7","2005","Full Time","direct migration background","90","0.119757118542497","0.0972866133435888","0.142227623741404"
"6 on scale 1-7","2005","Full Time","indirect migration background","55","0.170632661514331","0.129733824649264","0.211531498379397"
"6 on scale 1-7","2005","Part Time","no migration background","692","0.149842039621733","0.13882389819125","0.160860181052215"
"6 on scale 1-7","2005","Part Time","direct migration background","69","0.115646647917934","0.0889198959098901","0.142373399925978"
"6 on scale 1-7","2005","Part Time","indirect migration background","39","0.156326580647165","0.108118100285251","0.204535061009079"
"6 on scale 1-7","2005","Not Working","no migration background","1044","0.157626934502169","0.148790186837702","0.166463682166636"
"6 on scale 1-7","2005","Not Working","direct migration background","99","0.099157758242397","0.0804932007927534","0.117822315692041"
"6 on scale 1-7","2005","Not Working","indirect migration background","34","0.135739845204467","0.0958345255872917","0.175645164821641"
"7 Strongly agree","2005","Full Time","no migration background","629","0.0915156171592502","0.084700293324662","0.0983309409938384"
"7 Strongly agree","2005","Full Time","direct migration background","81","0.095781311670034","0.0754137970681059","0.116148826271962"
"7 Strongly agree","2005","Full Time","indirect migration background","23","","",""
"7 Strongly agree","2005","Part Time","no migration background","547","0.134719886728627","0.124180000871369","0.145259772585886"
"7 Strongly agree","2005","Part Time","direct migration background","57","0.105979779678935","0.080254984643249","0.131704574714621"
"7 Strongly agree","2005","Part Time","indirect migration background","24","","",""
"7 Strongly agree","2005","Not Working","no migration background","788","0.116375530023242","0.108598931007258","0.124152129039227"
"7 Strongly agree","2005","Not Working","direct migration background","103","0.120187698466075","0.0998802668181443","0.140495130114006"
"7 Strongly agree","2005","Not Working","indirect migration background","43","0.138174509725005","0.0979696540964532","0.178379365353558"
"1 Strongly disagree","2006","Full Time","no migration background","","","",""
"1 Strongly disagree","2006","Full Time","direct migration background","","","",""
"1 Strongly disagree","2006","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Part Time","no migration background","","","",""
"1 Strongly disagree","2006","Part Time","direct migration background","","","",""
"1 Strongly disagree","2006","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Not Working","no migration background","","","",""
"1 Strongly disagree","2006","Not Working","direct migration background","","","",""
"1 Strongly disagree","2006","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2006","Full Time","no migration background","","","",""
"4 on scale 1-7","2006","Full Time","direct migration background","","","",""
"4 on scale 1-7","2006","Full Time","indirect migration background","","","",""
