"plh0220","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Full Time","258","0.135390277138371","0.120736028751602","0.15004452552514"
"1 Strongly disagree","2005","16-34 y.","Part Time","173","0.116971873185501","0.101238953674391","0.132704792696611"
"1 Strongly disagree","2005","16-34 y.","Not Working","135","0.0871985469551828","0.0734261872294395","0.100970906680926"
"1 Strongly disagree","2005","35-65 y.","Full Time","574","0.117766739981842","0.109521655865859","0.126011824097826"
"1 Strongly disagree","2005","35-65 y.","Part Time","242","0.0916410983145843","0.0813305192689206","0.101951677360248"
"1 Strongly disagree","2005","35-65 y.","Not Working","297","0.121504065557256","0.109139354070988","0.133868777043524"
"1 Strongly disagree","2005","66 and older","Full Time","3","","",""
"1 Strongly disagree","2005","66 and older","Part Time","17","","",""
"1 Strongly disagree","2005","66 and older","Not Working","397","0.115056855924401","0.104494614970114","0.125619096878688"
"2 on scale 1-7 ","2005","16-34 y.","Full Time","319","0.159895452870379","0.14419744737685","0.175593458363907"
"2 on scale 1-7 ","2005","16-34 y.","Part Time","200","0.124267867299684","0.108118839022731","0.140416895576636"
"2 on scale 1-7 ","2005","16-34 y.","Not Working","185","0.128267774288396","0.111944175861537","0.144591372715255"
"2 on scale 1-7 ","2005","35-65 y.","Full Time","792","0.139615463659161","0.130749925357604","0.148481001960719"
"2 on scale 1-7 ","2005","35-65 y.","Part Time","337","0.121007651606521","0.109352762687492","0.132662540525551"
"2 on scale 1-7 ","2005","35-65 y.","Not Working","301","0.120691726224343","0.108362721086878","0.133020731361807"
"2 on scale 1-7 ","2005","66 and older","Full Time","7","","",""
"2 on scale 1-7 ","2005","66 and older","Part Time","15","","",""
"2 on scale 1-7 ","2005","66 and older","Not Working","350","0.107804532203011","0.0975387829722204","0.118070281433802"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","367","0.17193088900763","0.155769823185599","0.18809195482966"
"3 on scale 1-7 ","2005","16-34 y.","Part Time","242","0.150508689164734","0.133004516566378","0.168012861763089"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","222","0.134642381821078","0.117979340326566","0.15130542331559"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","864","0.141211834460965","0.132304031051614","0.150119637870316"
"3 on scale 1-7 ","2005","35-65 y.","Part Time","344","0.112766962477477","0.101463305529013","0.12407061942594"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","370","0.133532009466605","0.120658775624918","0.146405243308291"
"3 on scale 1-7 ","2005","66 and older","Full Time","6","","",""
"3 on scale 1-7 ","2005","66 and older","Part Time","24","","",""
"3 on scale 1-7 ","2005","66 and older","Not Working","457","0.128634670884041","0.117552590580141","0.139716751187941"
"4 on scale 1-7","2005","16-34 y.","Full Time","452","0.208338382185079","0.190943792418825","0.225732971951332"
"4 on scale 1-7","2005","16-34 y.","Part Time","294","0.199604533712807","0.180037777208201","0.219171290217414"
"4 on scale 1-7","2005","16-34 y.","Not Working","317","0.186658427270447","0.16763775516011","0.205679099380784"
"4 on scale 1-7","2005","35-65 y.","Full Time","1224","0.204321180629456","0.194007405832543","0.214634955426369"
"4 on scale 1-7","2005","35-65 y.","Part Time","592","0.203616491427602","0.189225961766085","0.218007021089118"
"4 on scale 1-7","2005","35-65 y.","Not Working","538","0.196577715630583","0.181537371162339","0.211618060098826"
"4 on scale 1-7","2005","66 and older","Full Time","5","","",""
"4 on scale 1-7","2005","66 and older","Part Time","30","0.185968678154979","0.130351413425362","0.241585942884595"
"4 on scale 1-7","2005","66 and older","Not Working","746","0.215127989464534","0.20152638894861","0.228729589980458"
"5 on scale 1-7","2005","16-34 y.","Full Time","304","0.132407648212249","0.117890739504846","0.146924556919652"
"5 on scale 1-7","2005","16-34 y.","Part Time","260","0.162841403051533","0.144766847854941","0.180915958248125"
"5 on scale 1-7","2005","16-34 y.","Not Working","303","0.206086606183735","0.186340702222726","0.225832510144744"
"5 on scale 1-7","2005","35-65 y.","Full Time","1021","0.165271233366035","0.155770363378127","0.174772103353942"
"5 on scale 1-7","2005","35-65 y.","Part Time","566","0.181124690418279","0.167361887481378","0.194887493355181"
"5 on scale 1-7","2005","35-65 y.","Not Working","489","0.177908057324027","0.163434452566594","0.192381662081461"
"5 on scale 1-7","2005","66 and older","Full Time","5","","",""
"5 on scale 1-7","2005","66 and older","Part Time","35","0.153861365723689","0.102284526892238","0.205438204555139"
"5 on scale 1-7","2005","66 and older","Not Working","582","0.152880468926749","0.140968309815822","0.164792628037676"
"6 on scale 1-7","2005","16-34 y.","Full Time","232","0.110653132921554","0.0972169100383277","0.12408935580478"
"6 on scale 1-7","2005","16-34 y.","Part Time","245","0.136893913463739","0.12006696018039","0.153720866747089"
"6 on scale 1-7","2005","16-34 y.","Not Working","230","0.135423424630405","0.118719666195686","0.152127183065125"
"6 on scale 1-7","2005","35-65 y.","Full Time","832","0.135177271121909","0.126431312147895","0.143923230095922"
"6 on scale 1-7","2005","35-65 y.","Part Time","524","0.152314572037963","0.139473618898275","0.165155525177652"
"6 on scale 1-7","2005","35-65 y.","Not Working","409","0.147529553855998","0.134108151856692","0.160950955855305"
"6 on scale 1-7","2005","66 and older","Full Time","5","","",""
"6 on scale 1-7","2005","66 and older","Part Time","31","0.118312013774541","0.0721440148450244","0.164480012704057"
"6 on scale 1-7","2005","66 and older","Not Working","538","0.154777932321281","0.142805508864376","0.166750355778187"
"7 Strongly agree","2005","16-34 y.","Full Time","162","0.081384217664739","0.069673141643964","0.093095293685514"
"7 Strongly agree","2005","16-34 y.","Part Time","189","0.108911720122002","0.0936613984502634","0.124162041793741"
"7 Strongly agree","2005","16-34 y.","Not Working","220","0.121722838850756","0.105761570353553","0.137684107347958"
"7 Strongly agree","2005","35-65 y.","Full Time","564","0.0966362767806322","0.0890785103075361","0.104194043253728"
"7 Strongly agree","2005","35-65 y.","Part Time","403","0.137528533717573","0.125220804029058","0.149836263406088"
"7 Strongly agree","2005","35-65 y.","Not Working","278","0.102256871941189","0.0907901046037576","0.113723639278621"
"7 Strongly agree","2005","66 and older","Full Time","7","","",""
"7 Strongly agree","2005","66 and older","Part Time","36","0.171180541920896","0.11733790339849","0.225023180443301"
"7 Strongly agree","2005","66 and older","Not Working","436","0.125717550275981","0.114743524643016","0.136691575908947"
"1 Strongly disagree","2006","16-34 y.","Full Time","","","",""
"1 Strongly disagree","2006","16-34 y.","Part Time","","","",""
"1 Strongly disagree","2006","16-34 y.","Not Working","","","",""
"1 Strongly disagree","2006","35-65 y.","Full Time","","","",""
"1 Strongly disagree","2006","35-65 y.","Part Time","","","",""
"1 Strongly disagree","2006","35-65 y.","Not Working","","","",""
