"plh0220","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","West Germany","739","0.143124325136369","0.133990455050721","0.152258195222016"
"1 Strongly disagree","2005","lower secondary degree","East Germany","166","0.143166362937068","0.124694104265245","0.161638621608891"
"1 Strongly disagree","2005","secondary school degree","West Germany","340","0.0950844810363168","0.0857469934557812","0.104421968616852"
"1 Strongly disagree","2005","secondary school degree","East Germany","215","0.102000442409591","0.0894108783247262","0.114590006494455"
"1 Strongly disagree","2005","college entrance qualification","West Germany","227","0.0599122568265972","0.0526094868398216","0.0672150268133727"
"1 Strongly disagree","2005","college entrance qualification","East Germany","66","0.0578341595377565","0.0441937402151495","0.0714745788603634"
"1 Strongly disagree","2005","Other degree","West Germany","160","0.156203979448164","0.134244692955171","0.178163265941156"
"1 Strongly disagree","2005","Other degree","East Germany","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","West Germany","112","0.160021099937522","0.133407284490023","0.186634915385021"
"1 Strongly disagree","2005","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","West Germany","718","0.12794677627074","0.119234625812162","0.136658926729318"
"2 on scale 1-7 ","2005","lower secondary degree","East Germany","177","0.123693487316304","0.106329370921146","0.141057603711461"
"2 on scale 1-7 ","2005","secondary school degree","West Germany","468","0.130014504250058","0.119308606108795","0.140720402391321"
"2 on scale 1-7 ","2005","secondary school degree","East Germany","304","0.161332801972894","0.146031521682413","0.176634082263376"
"2 on scale 1-7 ","2005","college entrance qualification","West Germany","418","0.11567722742698","0.105835418549689","0.125519036304272"
"2 on scale 1-7 ","2005","college entrance qualification","East Germany","99","0.073711366609654","0.0584423091734783","0.0889804240458297"
"2 on scale 1-7 ","2005","Other degree","West Germany","150","0.145335717302752","0.124018162012796","0.166653272592708"
"2 on scale 1-7 ","2005","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","West Germany","90","0.139112784984144","0.113991550429038","0.164234019539251"
"2 on scale 1-7 ","2005","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","West Germany","902","0.149281191076587","0.139986504270013","0.158575877883161"
"3 on scale 1-7 ","2005","lower secondary degree","East Germany","203","0.143165721451231","0.124693497249001","0.16163794565346"
"3 on scale 1-7 ","2005","secondary school degree","West Germany","472","0.125910848783191","0.115350442189386","0.136471255376996"
"3 on scale 1-7 ","2005","secondary school degree","East Germany","322","0.144506907977308","0.129880955379284","0.159132860575333"
"3 on scale 1-7 ","2005","college entrance qualification","West Germany","482","0.114466529230657","0.10466965946078","0.124263399000533"
"3 on scale 1-7 ","2005","college entrance qualification","East Germany","166","0.138395216439257","0.118216830691427","0.158573602187087"
"3 on scale 1-7 ","2005","Other degree","West Germany","147","0.140390080792504","0.119377840310428","0.16140232127458"
"3 on scale 1-7 ","2005","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","West Germany","106","0.143103603675897","0.117683707624441","0.168523499727354"
"3 on scale 1-7 ","2005","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2005","lower secondary degree","West Germany","1229","0.218277495950394","0.20750366924113","0.229051322659658"
"4 on scale 1-7","2005","lower secondary degree","East Germany","303","0.214989399256373","0.193322461508062","0.236656337004685"
"4 on scale 1-7","2005","secondary school degree","West Germany","819","0.214733414252216","0.201661789486436","0.227805039017996"
"4 on scale 1-7","2005","secondary school degree","East Germany","476","0.200104821630734","0.183462384695073","0.216747258566395"
"4 on scale 1-7","2005","college entrance qualification","West Germany","717","0.182731837951511","0.170840383171257","0.194623292731764"
"4 on scale 1-7","2005","college entrance qualification","East Germany","190","0.179256857553799","0.15684316809122","0.201670547016378"
"4 on scale 1-7","2005","Other degree","West Germany","228","0.204105830386535","0.179727227754338","0.228484433018733"
"4 on scale 1-7","2005","Other degree","East Germany","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","West Germany","123","0.159900447132648","0.133294756140364","0.186506138124933"
"4 on scale 1-7","2005","no degree/no degree yet","East Germany","32","0.20455548448121","0.143376767422555","0.265734201539866"
"5 on scale 1-7","2005","lower secondary degree","West Germany","893","0.152895284762749","0.143508760808602","0.162281808716897"
"5 on scale 1-7","2005","lower secondary degree","East Germany","242","0.166699975755385","0.147042863522261","0.186357087988509"
"5 on scale 1-7","2005","secondary school degree","West Germany","656","0.162832367472711","0.151079393298056","0.174585341647367"
"5 on scale 1-7","2005","secondary school degree","East Germany","405","0.172477470587142","0.156761988634336","0.188192952539949"
"5 on scale 1-7","2005","college entrance qualification","West Germany","762","0.174882082406789","0.163193112133355","0.186571052680222"
"5 on scale 1-7","2005","college entrance qualification","East Germany","228","0.218100437609073","0.193969422958787","0.24223145225936"
"5 on scale 1-7","2005","Other degree","West Germany","166","0.15846321209168","0.136375322542242","0.180551101641117"
"5 on scale 1-7","2005","Other degree","East Germany","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","West Germany","121","0.173315221670186","0.145838010534792","0.20079243280558"
"5 on scale 1-7","2005","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2005","lower secondary degree","West Germany","696","0.11999321742465","0.111517810555093","0.128468624294207"
"6 on scale 1-7","2005","lower secondary degree","East Germany","179","0.127240997811189","0.109665325235073","0.144816670387306"
"6 on scale 1-7","2005","secondary school degree","West Germany","607","0.153968844899755","0.14247988264216","0.16545780715735"
"6 on scale 1-7","2005","secondary school degree","East Germany","311","0.13215234882203","0.118064950540033","0.146239747104027"
"6 on scale 1-7","2005","college entrance qualification","West Germany","773","0.186621025310142","0.174632318381356","0.198609732238927"
"6 on scale 1-7","2005","college entrance qualification","East Germany","222","0.1769432548568","0.15464331329731","0.19924319641629"
"6 on scale 1-7","2005","Other degree","West Germany","106","0.111517884919034","0.0924786256296483","0.13055714420842"
"6 on scale 1-7","2005","Other degree","East Germany","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","West Germany","84","0.107710174882833","0.0852058669004604","0.130214482865206"
"6 on scale 1-7","2005","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2005","lower secondary degree","West Germany","470","0.0884817093785111","0.081074601956484","0.0958888168005382"
"7 Strongly agree","2005","lower secondary degree","East Germany","111","0.0810440554724498","0.0666507951585793","0.0954373157863202"
"7 Strongly agree","2005","secondary school degree","West Germany","429","0.117455539305752","0.107206663105335","0.127704415506169"
"7 Strongly agree","2005","secondary school degree","East Germany","187","0.0874252066003006","0.0756755771118094","0.0991748360887918"
"7 Strongly agree","2005","college entrance qualification","West Germany","678","0.165709040847325","0.154267685936728","0.177150395757922"
"7 Strongly agree","2005","college entrance qualification","East Germany","154","0.155758707393661","0.134568691032288","0.176948723755033"
"7 Strongly agree","2005","Other degree","West Germany","93","0.0839832950593309","0.0672067860896228","0.100759804029039"
"7 Strongly agree","2005","Other degree","East Germany","","","",""
"7 Strongly agree","2005","no degree/no degree yet","West Germany","93","0.11683666771677","0.0935184999492615","0.140154835484278"
"7 Strongly agree","2005","no degree/no degree yet","East Germany","","","",""
