"plh0220","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","(0) in school","53","0.127268282200272","0.0982584923711207","0.156278072029423"
"1 Strongly disagree","2005","no migration background","(1a) inadequately completed","16","","",""
"1 Strongly disagree","2005","no migration background","(1b) general elementary school","203","0.183957010420646","0.162144207690485","0.205769813150807"
"1 Strongly disagree","2005","no migration background","(1c) basic vocational qualification","596","0.136724144652226","0.127068231276215","0.146380058028236"
"1 Strongly disagree","2005","no migration background","(2b) intermediate general qualification","48","0.106138330234804","0.0780213347561311","0.134255325713476"
"1 Strongly disagree","2005","no migration background","(2a) intermediate vocational","457","0.104248738673964","0.0953372109104916","0.113160266437436"
"1 Strongly disagree","2005","no migration background","(2c_gen) general maturity certificate","36","0.0743885135729421","0.0534272647448624","0.0953497624010218"
"1 Strongly disagree","2005","no migration background","(2c_voc) vocational maturity certificate","85","0.0696835138557637","0.0551806884218286","0.0841863392896988"
"1 Strongly disagree","2005","no migration background","(3a) lower tertiary education","77","0.0566112071430282","0.0451138294930498","0.0681085847930066"
"1 Strongly disagree","2005","no migration background","(3b) higher tertiary education","105","0.0561398683137845","0.0465275009939715","0.0657522356335976"
"1 Strongly disagree","2005","direct migration background","(0) in school","6","","",""
"1 Strongly disagree","2005","direct migration background","(1a) inadequately completed","48","0.24268921095603","0.176052763506796","0.309325658405265"
"1 Strongly disagree","2005","direct migration background","(1b) general elementary school","87","0.181991640229999","0.148538088623795","0.215445191836203"
"1 Strongly disagree","2005","direct migration background","(1c) basic vocational qualification","107","0.167151739907675","0.138643294438693","0.195660185376657"
"1 Strongly disagree","2005","direct migration background","(2b) intermediate general qualification","5","","",""
"1 Strongly disagree","2005","direct migration background","(2a) intermediate vocational","6","","",""
"1 Strongly disagree","2005","direct migration background","(2c_gen) general maturity certificate","11","","",""
"1 Strongly disagree","2005","direct migration background","(2c_voc) vocational maturity certificate","19","","",""
"1 Strongly disagree","2005","direct migration background","(3a) lower tertiary education","8","","",""
"1 Strongly disagree","2005","direct migration background","(3b) higher tertiary education","15","","",""
"1 Strongly disagree","2005","indirect migration background","(0) in school","4","","",""
"1 Strongly disagree","2005","indirect migration background","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","indirect migration background","(1b) general elementary school","15","","",""
"1 Strongly disagree","2005","indirect migration background","(1c) basic vocational qualification","13","","",""
"1 Strongly disagree","2005","indirect migration background","(2b) intermediate general qualification","10","","",""
"1 Strongly disagree","2005","indirect migration background","(2a) intermediate vocational","4","","",""
"1 Strongly disagree","2005","indirect migration background","(2c_gen) general maturity certificate","4","","",""
