"plh0220","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Schleswig-Holstein","24","","","","1"
"1 Strongly disagree","2005","16-34 y.","Hamburg","6","","","","1"
"1 Strongly disagree","2005","16-34 y.","Lower Saxony","60","0.147820222174603","0.115208410167619","0.180432034181588","1"
"1 Strongly disagree","2005","16-34 y.","Bremen","7","","","","1"
"1 Strongly disagree","2005","16-34 y.","North Rhine-Westphalia","101","0.0882949390622648","0.0712948463228556","0.105295031801674","1"
"1 Strongly disagree","2005","16-34 y.","Hesse","35","0.127281460691978","0.0914306710797161","0.16313225030424","1"
"1 Strongly disagree","2005","16-34 y.","Rhineland-Palatinate,Saarland","37","0.158358880317534","0.114486423353405","0.202231337281662","1"
"1 Strongly disagree","2005","16-34 y.","Baden-Württemberg","58","0.101795486075863","0.0796778989982761","0.123913073153449","1"
"1 Strongly disagree","2005","16-34 y.","Bavaria","94","0.13720595879402","0.11248292979535","0.161928987792691","1"
"1 Strongly disagree","2005","16-34 y.","Berlin","16","","","","1"
"1 Strongly disagree","2005","16-34 y.","Brandenburg","30","0.116983185647344","0.0756260638228878","0.1583403074718","1"
"1 Strongly disagree","2005","16-34 y.","Mecklenburg-Western Pomerania","6","","","","1"
"1 Strongly disagree","2005","16-34 y.","Saxony","39","0.0949557899486486","0.0661912610310525","0.123720318866245","1"
"1 Strongly disagree","2005","16-34 y.","Saxony-Anhalt","21","","","","1"
"1 Strongly disagree","2005","16-34 y.","Thuringia","32","0.132335138553658","0.090580817757766","0.174089459349549","1"
"1 Strongly disagree","2005","35-65 y.","Schleswig-Holstein","45","0.16005165831075","0.122641350155061","0.197461966466438","1"
"1 Strongly disagree","2005","35-65 y.","Hamburg","9","","","","1"
"1 Strongly disagree","2005","35-65 y.","Lower Saxony","113","0.140574421902662","0.118678274757171","0.162470569048153","1"
"1 Strongly disagree","2005","35-65 y.","Bremen","7","","","","1"
"1 Strongly disagree","2005","35-65 y.","North Rhine-Westphalia","227","0.111882047250934","0.0993822812084614","0.124381813293406","1"
"1 Strongly disagree","2005","35-65 y.","Hesse","78","0.0909541047982252","0.071053560093534","0.110854649502916","1"
"1 Strongly disagree","2005","35-65 y.","Rhineland-Palatinate,Saarland","88","0.124598394593308","0.100027088140243","0.149169701046373","1"
"1 Strongly disagree","2005","35-65 y.","Baden-Württemberg","120","0.0948853427844436","0.0795889192855071","0.11018176628338","1"
"1 Strongly disagree","2005","35-65 y.","Bavaria","167","0.12056338844857","0.104913474283514","0.136213302613626","1"
"1 Strongly disagree","2005","35-65 y.","Berlin","36","0.0789775767118524","0.0535153453628624","0.104439808060842","1"
"1 Strongly disagree","2005","35-65 y.","Brandenburg","41","0.095955449367695","0.0693845148037515","0.122526383931638","1"
"1 Strongly disagree","2005","35-65 y.","Mecklenburg-Western Pomerania","19","","","","1"
"1 Strongly disagree","2005","35-65 y.","Saxony","86","0.112197360807564","0.0908796001580307","0.133515121457097","1"
"1 Strongly disagree","2005","35-65 y.","Saxony-Anhalt","49","0.113677283870042","0.0853400564130695","0.142014511327015","1"
"1 Strongly disagree","2005","35-65 y.","Thuringia","28","","","","1"
"1 Strongly disagree","2005","66 and older","Schleswig-Holstein","12","","","","1"
"1 Strongly disagree","2005","66 and older","Hamburg","7","","","","1"
"1 Strongly disagree","2005","66 and older","Lower Saxony","49","0.130175960575874","0.095319147594852","0.165032773556896","1"
"1 Strongly disagree","2005","66 and older","Bremen","6","","","","1"
"1 Strongly disagree","2005","66 and older","North Rhine-Westphalia","88","0.101650494013898","0.0807103091693845","0.122590678858412","1"
"1 Strongly disagree","2005","66 and older","Hesse","29","","","","1"
"1 Strongly disagree","2005","66 and older","Rhineland-Palatinate,Saarland","32","0.144122067544101","0.101594690100043","0.186649444988158","1"
"1 Strongly disagree","2005","66 and older","Baden-Württemberg","39","0.103098714139275","0.0726841619465283","0.133513266332021","1"
"1 Strongly disagree","2005","66 and older","Bavaria","49","0.100384816357569","0.0736949737181015","0.127074658997036","1"
"1 Strongly disagree","2005","66 and older","Berlin","5","","","","1"
"1 Strongly disagree","2005","66 and older","Brandenburg","11","","","","1"
"1 Strongly disagree","2005","66 and older","Mecklenburg-Western Pomerania","8","","","","1"
"1 Strongly disagree","2005","66 and older","Saxony","39","0.158200729554052","0.115069657042438","0.201331802065666","1"
"1 Strongly disagree","2005","66 and older","Saxony-Anhalt","27","","","","1"
"1 Strongly disagree","2005","66 and older","Thuringia","16","","","","1"
"2 on scale 1-7 ","2005","35-65 y.","North Rhine-Westphalia","286","0.115278955110463","0.10261514026444","0.127942769956487","2"
"2 on scale 1-7 ","2005","66 and older","Berlin","10","","","","2"
"2 on scale 1-7 ","2005","66 and older","Brandenburg","23","","","","2"
"2 on scale 1-7 ","2005","66 and older","Mecklenburg-Western Pomerania","6","","","","2"
"2 on scale 1-7 ","2005","66 and older","Bavaria","50","0.11541068156514","0.0870329642117745","0.143788398918505","2"
"2 on scale 1-7 ","2005","66 and older","Saxony-Anhalt","20","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Hesse","98","0.163547817555705","0.137949946753785","0.189145688357625","2"
"2 on scale 1-7 ","2005","35-65 y.","Rhineland-Palatinate,Saarland","87","0.127195102229984","0.102405923573235","0.151984280886734","2"
"2 on scale 1-7 ","2005","35-65 y.","Baden-Württemberg","211","0.160344603780924","0.141192510390163","0.179496697171685","2"
"2 on scale 1-7 ","2005","66 and older","Saxony","26","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Saxony-Anhalt","29","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Thuringia","41","0.197024338513707","0.148012729489609","0.246035947537806","2"
"2 on scale 1-7 ","2005","35-65 y.","Schleswig-Holstein","37","0.131959293363088","0.0974270379477244","0.166491548778452","2"
"2 on scale 1-7 ","2005","35-65 y.","Hamburg","20","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Lower Saxony","108","0.107064118994563","0.0875862014275863","0.12654203656154","2"
"2 on scale 1-7 ","2005","35-65 y.","Bremen","8","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Bavaria","205","0.123227083399798","0.107429210545276","0.13902495625432","2"
"2 on scale 1-7 ","2005","35-65 y.","Berlin","43","0.106251192646769","0.0771584878377054","0.135343897455834","2"
"2 on scale 1-7 ","2005","35-65 y.","Brandenburg","52","0.142183696958138","0.110677270962774","0.173690122953502","2"
"2 on scale 1-7 ","2005","35-65 y.","Mecklenburg-Western Pomerania","38","0.144138153410184","0.102776345186634","0.185499961633733","2"
"2 on scale 1-7 ","2005","35-65 y.","Saxony","107","0.128872921445116","0.106241405843931","0.1515044370463","2"
"2 on scale 1-7 ","2005","35-65 y.","Saxony-Anhalt","57","0.126009480688032","0.0963830355671963","0.155635925808868","2"
"2 on scale 1-7 ","2005","35-65 y.","Thuringia","73","0.177857704433236","0.143176075466445","0.212539333400027","2"
"2 on scale 1-7 ","2005","66 and older","Schleswig-Holstein","19","","","","2"
"2 on scale 1-7 ","2005","66 and older","Hamburg","4","","","","2"
"2 on scale 1-7 ","2005","66 and older","Lower Saxony","27","","","","2"
"2 on scale 1-7 ","2005","66 and older","Bremen","4","","","","2"
"2 on scale 1-7 ","2005","66 and older","North Rhine-Westphalia","71","0.103137734505571","0.0820623858855683","0.124213083125573","2"
"2 on scale 1-7 ","2005","66 and older","Hesse","18","","","","2"
"2 on scale 1-7 ","2005","66 and older","Rhineland-Palatinate,Saarland","26","","","","2"
"2 on scale 1-7 ","2005","66 and older","Baden-Württemberg","53","0.115160503969982","0.0832328868206019","0.147088121119363","2"
"2 on scale 1-7 ","2005","66 and older","Thuringia","15","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Berlin","12","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Schleswig-Holstein","15","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Hamburg","12","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Lower Saxony","53","0.153514281923789","0.120391515428186","0.186637048419393","2"
"2 on scale 1-7 ","2005","16-34 y.","Bremen","7","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","North Rhine-Westphalia","154","0.158954425139859","0.137046448023319","0.180862402256399","2"
"2 on scale 1-7 ","2005","16-34 y.","Hesse","42","0.119177673583414","0.0843262391234425","0.154029108043385","2"
"2 on scale 1-7 ","2005","16-34 y.","Rhineland-Palatinate,Saarland","34","0.125641260386751","0.085810532536138","0.165471988237365","2"
"2 on scale 1-7 ","2005","16-34 y.","Baden-Württemberg","101","0.157729949874666","0.131069428969549","0.184390470779783","2"
"2 on scale 1-7 ","2005","16-34 y.","Bavaria","97","0.119403601392702","0.0961034475395791","0.142703755245825","2"
"2 on scale 1-7 ","2005","16-34 y.","Brandenburg","31","0.142448370092385","0.0974742185313195","0.187422521653451","2"
"2 on scale 1-7 ","2005","16-34 y.","Mecklenburg-Western Pomerania","20","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Saxony","56","0.147965323739716","0.113125956987328","0.182804690492104","2"
"3 on scale 1-7 ","2005","35-65 y.","North Rhine-Westphalia","309","0.117208892831089","0.104453447840986","0.129964337821191","3"
"3 on scale 1-7 ","2005","35-65 y.","Rhineland-Palatinate,Saarland","115","0.174694209308825","0.146444430178714","0.202943988438936","3"
"3 on scale 1-7 ","2005","35-65 y.","Baden-Württemberg","207","0.143184610063476","0.124902330967852","0.1614668891591","3"
"3 on scale 1-7 ","2005","35-65 y.","Brandenburg","72","0.148080538691095","0.116038115331432","0.180122962050759","3"
"3 on scale 1-7 ","2005","35-65 y.","Mecklenburg-Western Pomerania","30","0.0886159339017707","0.0551490843322028","0.122082783471339","3"
"3 on scale 1-7 ","2005","35-65 y.","Hesse","99","0.120271556517793","0.0977594212532919","0.142783691782293","3"
"3 on scale 1-7 ","2005","35-65 y.","Berlin","42","0.0818431658867621","0.055963473981815","0.107722857791709","3"
"3 on scale 1-7 ","2005","66 and older","Bavaria","64","0.109767795144351","0.0820043899535503","0.137531200335152","3"
"3 on scale 1-7 ","2005","66 and older","Berlin","11","","","","3"
"3 on scale 1-7 ","2005","66 and older","Brandenburg","24","","","","3"
"3 on scale 1-7 ","2005","66 and older","Mecklenburg-Western Pomerania","12","","","","3"
"3 on scale 1-7 ","2005","66 and older","Saxony","30","0.101276065679375","0.0656187776748492","0.136933353683901","3"
"3 on scale 1-7 ","2005","66 and older","Saxony-Anhalt","25","","","","3"
"3 on scale 1-7 ","2005","66 and older","Thuringia","28","","","","3"
