"plh0220","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","in school","Male","44","0.165504304448762","0.124000354572274","0.20700825432525","1"
"1 Strongly disagree","2005","in school","Female","19","","","","1"
"1 Strongly disagree","2005","inadequately","Male","31","0.319660380687564","0.227797982041983","0.411522779333144","1"
"1 Strongly disagree","2005","inadequately","Female","37","0.194790539870206","0.127735093663716","0.261845986076696","1"
"1 Strongly disagree","2005","general elemantary","Male","150","0.211167507758272","0.182433038330921","0.239901977185624","1"
"1 Strongly disagree","2005","general elemantary","Female","208","0.138117891823982","0.121227869137975","0.155007914509989","1"
"1 Strongly disagree","2005","middle vocational","Male","700","0.159502648175979","0.149204458758537","0.16980083759342","1"
"1 Strongly disagree","2005","middle vocational","Female","445","0.0904610401245425","0.0827733860386976","0.0981486942103875","1"
"1 Strongly disagree","2005","vocational + Abi","Male","42","0.0813604488137852","0.0565651761522089","0.106155721475362","1"
"1 Strongly disagree","2005","vocational + Abi","Female","45","0.0634759089638547","0.0448888232200677","0.0820629947076416","1"
"1 Strongly disagree","2005","higher vocational","Male","87","0.0884631336964271","0.0697754893634944","0.10715077802936","1"
"1 Strongly disagree","2005","higher vocational","Female","43","0.0806967949618083","0.0599644294419123","0.101429160481704","1"
"1 Strongly disagree","2005","higher education","Male","148","0.0754672828933191","0.0646862855557663","0.0862482802308719","1"
"1 Strongly disagree","2005","higher education","Female","60","0.032337336637098","0.0242852703367961","0.0403894029373998","1"
"2 on scale 1-7 ","2005","general elemantary","Female","191","0.121497183745693","0.105503959946958","0.137490407544427","2"
"2 on scale 1-7 ","2005","middle vocational","Male","782","0.163476534799355","0.153075524471857","0.173877545126853","2"
"2 on scale 1-7 ","2005","middle vocational","Female","534","0.102868597904728","0.0947267716347264","0.11101042417473","2"
"2 on scale 1-7 ","2005","vocational + Abi","Male","80","0.199433124314215","0.163193214720903","0.235673033907526","2"
"2 on scale 1-7 ","2005","higher vocational","Male","133","0.153165498655777","0.129464533737239","0.176866463574315","2"
"2 on scale 1-7 ","2005","higher vocational","Female","73","0.141108698420644","0.114609220240308","0.16760817660098","2"
"2 on scale 1-7 ","2005","higher education","Male","248","0.115292218720497","0.102256998833394","0.1283274386076","2"
"2 on scale 1-7 ","2005","higher education","Female","125","0.078990988485736","0.0667133754797565","0.0912686014917155","2"
"2 on scale 1-7 ","2005","in school","Male","43","0.169656423012222","0.127739750345545","0.2115730956789","2"
"2 on scale 1-7 ","2005","in school","Female","23","","","","2"
"2 on scale 1-7 ","2005","inadequately","Male","14","","","","2"
"2 on scale 1-7 ","2005","inadequately","Female","30","0.22546799831869","0.154712885195027","0.296223111442353","2"
"2 on scale 1-7 ","2005","general elemantary","Male","128","0.142112442323812","0.117529804884796","0.166695079762827","2"
"2 on scale 1-7 ","2005","vocational + Abi","Female","61","0.0885804388288814","0.0669195911852808","0.110241286472482","2"
"3 on scale 1-7 ","2005","general elemantary","Male","146","0.173063403606976","0.14642942992875","0.199697377285201","3"
"3 on scale 1-7 ","2005","general elemantary","Female","222","0.139484038760123","0.122524147949587","0.156443929570659","3"
"3 on scale 1-7 ","2005","middle vocational","Male","800","0.159249078416773","0.148957525963528","0.169540630870019","3"
"3 on scale 1-7 ","2005","in school","Male","49","0.146870189933761","0.10733834167346","0.186402038194062","3"
"3 on scale 1-7 ","2005","in school","Female","44","0.108897070727861","0.0757854326088315","0.142008708846891","3"
"3 on scale 1-7 ","2005","inadequately","Male","11","","","","3"
"3 on scale 1-7 ","2005","inadequately","Female","19","","","","3"
"3 on scale 1-7 ","2005","middle vocational","Female","713","0.125841398897735","0.116952268481419","0.134730529314051","3"
"3 on scale 1-7 ","2005","vocational + Abi","Male","68","0.136452406877819","0.105319233511246","0.167585580244393","3"
"3 on scale 1-7 ","2005","vocational + Abi","Female","84","0.130818021194583","0.105111902666698","0.156524139722469","3"
"3 on scale 1-7 ","2005","higher vocational","Male","148","0.158148461054718","0.134136008417944","0.182160913691492","3"
"3 on scale 1-7 ","2005","higher vocational","Female","67","0.0934232140597481","0.0712708017496168","0.115575626369879","3"
"3 on scale 1-7 ","2005","higher education","Male","313","0.127376316827127","0.113768881441334","0.14098375221292","3"
"3 on scale 1-7 ","2005","higher education","Female","164","0.0884171004711554","0.0754942164927024","0.101339984449608","3"
"4 on scale 1-7","2005","middle vocational","Male","1039","0.209221721134308","0.197781366082807","0.220662076185809","4"
"4 on scale 1-7","2005","general elemantary","Female","371","0.225283718678174","0.20483257619116","0.245734861165189","4"
"4 on scale 1-7","2005","higher education","Female","294","0.16396386562205","0.147110764574279","0.180816966669822","4"
"4 on scale 1-7","2005","middle vocational","Female","1134","0.214953549765861","0.203943928495217","0.225963171036505","4"
"4 on scale 1-7","2005","vocational + Abi","Male","99","0.20036559349591","0.164062221937983","0.236668965053836","4"
"4 on scale 1-7","2005","in school","Male","60","0.185606518802842","0.142186851664936","0.229026185940748","4"
"4 on scale 1-7","2005","in school","Female","46","0.124294252808189","0.0892260704351863","0.159362435181192","4"
"4 on scale 1-7","2005","vocational + Abi","Female","126","0.188544043340518","0.158725512238772","0.218362574442264","4"
"4 on scale 1-7","2005","higher vocational","Male","176","0.187521679737072","0.161834411900409","0.213208947573735","4"
"4 on scale 1-7","2005","higher vocational","Female","144","0.188506371973528","0.158735133513428","0.218277610433628","4"
"4 on scale 1-7","2005","higher education","Male","442","0.201262065785265","0.184897610342856","0.217626521227674","4"
"4 on scale 1-7","2005","inadequately","Male","19","","","","4"
"4 on scale 1-7","2005","inadequately","Female","30","0.215204199627794","0.145621800593115","0.284786598662473","4"
"4 on scale 1-7","2005","general elemantary","Male","162","0.215063324942451","0.186136702416264","0.243989947468638","4"
"5 on scale 1-7","2005","higher vocational","Male","139","0.155526225683953","0.131676621219899","0.179375830148008","5"
"5 on scale 1-7","2005","higher vocational","Female","130","0.201799990412082","0.171250233294448","0.232349747529715","5"
"5 on scale 1-7","2005","higher education","Male","451","0.173838873236591","0.158371225710457","0.189306520762726","5"
"5 on scale 1-7","2005","higher education","Female","379","0.190414213687474","0.172542164734782","0.208286262640166","5"
"5 on scale 1-7","2005","in school","Male","48","0.138912839592984","0.100287929273667","0.1775377499123","5"
"5 on scale 1-7","2005","in school","Female","77","0.258143917094809","0.211628233104644","0.304659601084973","5"
"5 on scale 1-7","2005","inadequately","Male","11","","","","5"
"5 on scale 1-7","2005","inadequately","Female","9","","","","5"
