"plh0220","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","in school","63","0.108996167870272","0.0850019836677399","0.132990352072803"
"1 Strongly disagree","2005","16-34 y.","inadequately","13","","",""
"1 Strongly disagree","2005","16-34 y.","general elemantary","112","0.16323159164081","0.1380584355943","0.188404747687319"
"1 Strongly disagree","2005","16-34 y.","middle vocational","251","0.115641074362442","0.102664470047602","0.128617678677282"
"1 Strongly disagree","2005","16-34 y.","vocational + Abi","43","0.0839191129335111","0.0579529134553331","0.109885312411689"
"1 Strongly disagree","2005","16-34 y.","higher vocational","19","","",""
"1 Strongly disagree","2005","16-34 y.","higher education","31","0.0620921303824987","0.041390182551265","0.0827940782137324"
"1 Strongly disagree","2005","35-65 y.","in school","","","",""
"1 Strongly disagree","2005","35-65 y.","inadequately","40","0.272583667183429","0.194522592938599","0.350644741428259"
"1 Strongly disagree","2005","35-65 y.","general elemantary","132","0.180125592579473","0.153838782418152","0.206412402740793"
"1 Strongly disagree","2005","35-65 y.","middle vocational","665","0.127452948081457","0.118972393785655","0.135933502377259"
"1 Strongly disagree","2005","35-65 y.","vocational + Abi","39","0.0677251486105647","0.0474497662488296","0.0880005309722998"
"1 Strongly disagree","2005","35-65 y.","higher vocational","85","0.0744785119938765","0.058899336679098","0.090057687308655"
"1 Strongly disagree","2005","35-65 y.","higher education","150","0.0590360814449544","0.050568158947102","0.0675040039428067"
"1 Strongly disagree","2005","66 and older","in school","","","",""
"1 Strongly disagree","2005","66 and older","inadequately","15","","",""
"1 Strongly disagree","2005","66 and older","general elemantary","114","0.143079493313944","0.117661381163224","0.168497605464664"
"1 Strongly disagree","2005","66 and older","middle vocational","229","0.124558339600291","0.109829892330213","0.139286786870368"
"1 Strongly disagree","2005","66 and older","vocational + Abi","5","","",""
"1 Strongly disagree","2005","66 and older","higher vocational","26","","",""
"1 Strongly disagree","2005","66 and older","higher education","27","","",""
"2 on scale 1-7 ","2005","16-34 y.","in school","66","0.120283078770096","0.0952373121873596","0.145328845352832"
"2 on scale 1-7 ","2005","16-34 y.","inadequately","7","","",""
"2 on scale 1-7 ","2005","16-34 y.","general elemantary","125","0.133567561140241","0.110396241268228","0.156738881012253"
"2 on scale 1-7 ","2005","16-34 y.","middle vocational","326","0.148159017426843","0.133743374000754","0.162574660852931"
"2 on scale 1-7 ","2005","16-34 y.","vocational + Abi","52","0.131307079431281","0.0996778764927559","0.162936282369805"
"2 on scale 1-7 ","2005","16-34 y.","higher vocational","30","0.158634924098909","0.108624239052436","0.208645609145381"
"2 on scale 1-7 ","2005","16-34 y.","higher education","60","0.143309073538593","0.113250956767085","0.173367190310101"
