"plh0220","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","in school","","","",""
"1 Strongly disagree","2005","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2005","lower secondary degree","general elemantary","240","0.176855935492386","0.157417335689571","0.196294535295202"
"1 Strongly disagree","2005","lower secondary degree","middle vocational","603","0.136898517778126","0.127268071504929","0.146528964051323"
"1 Strongly disagree","2005","lower secondary degree","vocational + Abi","4","","",""
"1 Strongly disagree","2005","lower secondary degree","higher vocational","50","0.1105717804849","0.0815324440871609","0.139611116882638"
"1 Strongly disagree","2005","lower secondary degree","higher education","8","","",""
"1 Strongly disagree","2005","secondary school degree","in school","","","",""
"1 Strongly disagree","2005","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2005","secondary school degree","general elemantary","63","0.108438542725689","0.0830240381742079","0.13385304727717"
"1 Strongly disagree","2005","secondary school degree","middle vocational","410","0.103058079581063","0.0937346596741404","0.112381499487985"
"1 Strongly disagree","2005","secondary school degree","vocational + Abi","2","","",""
"1 Strongly disagree","2005","secondary school degree","higher vocational","54","0.0779904357910206","0.0580397999101652","0.097941071671876"
"1 Strongly disagree","2005","secondary school degree","higher education","26","","",""
"1 Strongly disagree","2005","college entrance qualification","in school","","","",""
"1 Strongly disagree","2005","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2005","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2005","college entrance qualification","middle vocational","43","0.0685770106066274","0.0502684036386551","0.0868856175745996"
"1 Strongly disagree","2005","college entrance qualification","vocational + Abi","69","0.0631555678732104","0.0476715563937015","0.0786395793527194"
"1 Strongly disagree","2005","college entrance qualification","higher vocational","23","","",""
"1 Strongly disagree","2005","college entrance qualification","higher education","158","0.0536355931485255","0.0457753616572419","0.0614958246398092"
"1 Strongly disagree","2005","Other degree","in school","","","",""
"1 Strongly disagree","2005","Other degree","inadequately","10","","",""
"1 Strongly disagree","2005","Other degree","general elemantary","55","0.169406148897861","0.128498382186615","0.210313915609106"
"1 Strongly disagree","2005","Other degree","middle vocational","73","0.211723126234461","0.170701852157561","0.252744400311361"
"1 Strongly disagree","2005","Other degree","vocational + Abi","12","","",""
"1 Strongly disagree","2005","Other degree","higher vocational","1","","",""
"1 Strongly disagree","2005","Other degree","higher education","15","","",""
"1 Strongly disagree","2005","no degree/no degree yet","in school","63","0.108996167870272","0.0850019836677399","0.132990352072803"
"1 Strongly disagree","2005","no degree/no degree yet","inadequately","58","0.245271808552329","0.185038161705434","0.305505455399224"
