"plh0220","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2005","1-pers.-HH","inadequately","6","","",""
"1 Strongly disagree","2005","1-pers.-HH","general elemantary","65","0.161772466996608","0.12663866651439","0.196906267478825"
"1 Strongly disagree","2005","1-pers.-HH","middle vocational","164","0.116929093904626","0.10083828827277","0.133019899536481"
"1 Strongly disagree","2005","1-pers.-HH","vocational + Abi","15","","",""
"1 Strongly disagree","2005","1-pers.-HH","higher vocational","17","","",""
"1 Strongly disagree","2005","1-pers.-HH","higher education","26","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","inadequately","13","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","general elemantary","112","0.174022254526151","0.145733741852139","0.202310767200163"
"1 Strongly disagree","2005","(Married) couple without C. ","middle vocational","402","0.127283775846836","0.116438577436286","0.138128974257386"
"1 Strongly disagree","2005","(Married) couple without C. ","vocational + Abi","26","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","higher vocational","50","0.0932743372602614","0.0691447423321875","0.117403932188335"
"1 Strongly disagree","2005","(Married) couple without C. ","higher education","81","0.0546390177392156","0.0436794519490036","0.0655985835294276"
"1 Strongly disagree","2005","Single parent ","in school","16","","",""
"1 Strongly disagree","2005","Single parent ","inadequately","5","","",""
"1 Strongly disagree","2005","Single parent ","general elemantary","24","","",""
"1 Strongly disagree","2005","Single parent ","middle vocational","52","0.108527910155215","0.0819716216010662","0.135084198709364"
"1 Strongly disagree","2005","Single parent ","vocational + Abi","2","","",""
"1 Strongly disagree","2005","Single parent ","higher vocational","2","","",""
"1 Strongly disagree","2005","Single parent ","higher education","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","inadequately","15","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","general elemantary","33","0.131288610182056","0.0907803357418377","0.171796884622274"
"1 Strongly disagree","2005","Couple + C. LE 16 ","middle vocational","213","0.115997036616698","0.101325592835891","0.130668480397504"
"1 Strongly disagree","2005","Couple + C. LE 16 ","vocational + Abi","29","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher vocational","33","0.0920606734009908","0.0639729607241262","0.120148386077855"
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher education","51","0.0709875236522123","0.0535482907901286","0.0884267565142959"
"1 Strongly disagree","2005","Couple + C. GT 16 ","in school","25","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","inadequately","14","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","general elemantary","58","0.155824173968126","0.121423414873349","0.190224933062902"
"1 Strongly disagree","2005","Couple + C. GT 16 ","middle vocational","213","0.13613104614307","0.12016421411743","0.15209787816871"
"1 Strongly disagree","2005","Couple + C. GT 16 ","vocational + Abi","9","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher vocational","20","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher education","30","0.049441240349493","0.0324860592809175","0.0663964214180685"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","in school","22","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","inadequately","6","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","general elemantary","45","0.209166082457669","0.158134215999314","0.260197948916023"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","middle vocational","78","0.16330153481054","0.135036792804843","0.191566276816236"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher vocational","7","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher education","13","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","inadequately","8","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","general elemantary","53","0.120380338986156","0.0893335199326878","0.151427158039625"
"2 on scale 1-7 ","2005","1-pers.-HH","middle vocational","176","0.117567445369524","0.101438609964334","0.133696280774713"
"2 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","16","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","higher vocational","37","0.183481234116618","0.129431459231436","0.237531009001799"
"2 on scale 1-7 ","2005","1-pers.-HH","higher education","48","0.0952085538882956","0.0708778644962717","0.119539243280319"
"2 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","8","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","82","0.110859744251778","0.0874338802053678","0.134285608298187"
"2 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","426","0.127472382138795","0.116620324446191","0.138324439831398"
"2 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","34","0.132301162661452","0.0967542640327409","0.167848061290163"
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","51","0.0960187898887861","0.0715738593557539","0.120463720421818"
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher education","131","0.085247135246188","0.0717812516698387","0.0987130188225372"
"2 on scale 1-7 ","2005","Single parent ","in school","9","","",""
"2 on scale 1-7 ","2005","Single parent ","inadequately","4","","",""
"2 on scale 1-7 ","2005","Single parent ","general elemantary","30","0.160065611922779","0.109749774168251","0.210381449677307"
"2 on scale 1-7 ","2005","Single parent ","middle vocational","67","0.114046149128937","0.0869074737468525","0.141184824511021"
"2 on scale 1-7 ","2005","Single parent ","vocational + Abi","6","","",""
"2 on scale 1-7 ","2005","Single parent ","higher vocational","9","","",""
"2 on scale 1-7 ","2005","Single parent ","higher education","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","33","0.113312001776735","0.0752916762151882","0.151332327338282"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","276","0.165073493824773","0.148064236862335","0.182082750787211"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","47","0.167344249383458","0.12599057902275","0.208697919744166"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","68","0.187667422762326","0.149734852890983","0.225599992633668"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","105","0.128051733721568","0.105360208875343","0.150743258567792"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","28","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","73","0.138712192734167","0.105927914894341","0.171496470573993"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","236","0.13219600434473","0.116425839997555","0.147966168691904"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","23","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","25","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","50","0.0912610736102806","0.0687378461996188","0.113784301020942"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","26","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","9","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","37","0.146846658126657","0.10243481882236","0.191258497430953"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","93","0.134550905618853","0.108457577063136","0.16064423417457"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","13","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","21","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","in school","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","inadequately","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","general elemantary","53","0.140861002126798","0.107670106709932","0.174051897543663"
"3 on scale 1-7 ","2005","1-pers.-HH","middle vocational","208","0.132472704485115","0.115497168960377","0.149448240009853"
"3 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","18","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher vocational","25","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher education","53","0.0843275025741795","0.061292042455119","0.10736296269324"
"3 on scale 1-7 ","2005","(Married) couple without C. ","in school","1","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","10","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","115","0.144161191810823","0.117952598270628","0.170369785351019"
"3 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","546","0.142672788885274","0.131292367809239","0.154053209961309"
"3 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","54","0.178664785077921","0.138475055867217","0.218854514288625"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","86","0.148589655681754","0.119077920789347","0.178101390574161"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher education","190","0.115027593924408","0.0996421882493457","0.130412999599471"
"3 on scale 1-7 ","2005","Single parent ","in school","11","","",""
"3 on scale 1-7 ","2005","Single parent ","inadequately","","","",""
"3 on scale 1-7 ","2005","Single parent ","general elemantary","32","0.156348182826749","0.106510131910791","0.206186233742707"
"3 on scale 1-7 ","2005","Single parent ","middle vocational","70","0.12043942168342","0.0926512487954545","0.148227594571386"
"3 on scale 1-7 ","2005","Single parent ","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","Single parent ","higher vocational","4","","",""
"3 on scale 1-7 ","2005","Single parent ","higher education","12","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","53","0.20629600229196","0.15775964820497","0.25483235637895"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","280","0.143904435104025","0.127823149716828","0.159985720491221"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","42","0.114498290625268","0.0792230385645068","0.149773542686029"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","51","0.127184371491327","0.0948153912497944","0.159553351732859"
