"plh0220","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","no migration background","460","0.125225697288975","0.115127924502044","0.135323470075905"
"1 Strongly disagree","2005","16-34 y.","direct migration background","52","0.111658221372611","0.0846405300206653","0.138675912724558"
"1 Strongly disagree","2005","16-34 y.","indirect migration background","54","0.0698492727472098","0.0504031182167707","0.0892954272776489"
"1 Strongly disagree","2005","35-65 y.","no migration background","910","0.110084480134182","0.103933877908722","0.116235082359642"
"1 Strongly disagree","2005","35-65 y.","direct migration background","188","0.123468369659177","0.106582206467299","0.140354532851055"
"1 Strongly disagree","2005","35-65 y.","indirect migration background","15","","",""
"1 Strongly disagree","2005","66 and older","no migration background","339","0.104735720672932","0.0943880371299003","0.115083404215963"
"1 Strongly disagree","2005","66 and older","direct migration background","76","0.205101589277171","0.163216995271504","0.246986183282838"
"1 Strongly disagree","2005","66 and older","indirect migration background","2","","",""
"2 on scale 1-7 ","2005","16-34 y.","no migration background","559","0.145495504461797","0.134737968171383","0.156253040752211"
"2 on scale 1-7 ","2005","16-34 y.","direct migration background","55","0.108395219731084","0.0817263813980935","0.135064058064074"
"2 on scale 1-7 ","2005","16-34 y.","indirect migration background","90","0.141383863660286","0.114802603312511","0.167965124008061"
"2 on scale 1-7 ","2005","35-65 y.","no migration background","1213","0.129800930725534","0.123196606084481","0.136405255366586"
"2 on scale 1-7 ","2005","35-65 y.","direct migration background","203","0.138105171601691","0.120395869876636","0.155814473326746"
"2 on scale 1-7 ","2005","35-65 y.","indirect migration background","14","","",""
"2 on scale 1-7 ","2005","66 and older","no migration background","333","0.112067569401777","0.101407745433423","0.122727393370131"
"2 on scale 1-7 ","2005","66 and older","direct migration background","39","0.0990270658117953","0.0680424003970396","0.130011731226551"
"2 on scale 1-7 ","2005","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no migration background","651","0.152857022699259","0.141878297563228","0.163835747835289"
"3 on scale 1-7 ","2005","16-34 y.","direct migration background","81","0.164441503682902","0.132642977680411","0.196240029685392"
"3 on scale 1-7 ","2005","16-34 y.","indirect migration background","99","0.160054684456104","0.132081891930408","0.188027476981799"
"3 on scale 1-7 ","2005","35-65 y.","no migration background","1350","0.130722251011079","0.124098038705374","0.137346463316784"
"3 on scale 1-7 ","2005","35-65 y.","direct migration background","210","0.139583358472322","0.121794808359174","0.157371908585469"
"3 on scale 1-7 ","2005","35-65 y.","indirect migration background","18","","",""
"3 on scale 1-7 ","2005","66 and older","no migration background","437","0.127878018547386","0.116592886034721","0.13916315106005"
"3 on scale 1-7 ","2005","66 and older","direct migration background","48","0.137700872433666","0.101956201587526","0.173445543279805"
"3 on scale 1-7 ","2005","66 and older","indirect migration background","2","","",""
"4 on scale 1-7","2005","16-34 y.","no migration background","789","0.192236031230622","0.180213650121018","0.204258412340226"
"4 on scale 1-7","2005","16-34 y.","direct migration background","121","0.213690203133526","0.178525902138148","0.248854504128904"
"4 on scale 1-7","2005","16-34 y.","indirect migration background","153","0.231297799691077","0.199128549673083","0.263467049709072"
"4 on scale 1-7","2005","35-65 y.","no migration background","2015","0.204119904833942","0.196199512351168","0.212040297316716"
"4 on scale 1-7","2005","35-65 y.","direct migration background","306","0.192696379556916","0.172451063707847","0.212941695405985"
"4 on scale 1-7","2005","35-65 y.","indirect migration background","33","0.187079642516471","0.125686550428395","0.248472734604546"
"4 on scale 1-7","2005","66 and older","no migration background","701","0.214233350136707","0.200368651532058","0.228098048741356"
"4 on scale 1-7","2005","66 and older","direct migration background","78","0.206208312585676","0.164240112816618","0.248176512354733"
"4 on scale 1-7","2005","66 and older","indirect migration background","2","","",""
"5 on scale 1-7","2005","16-34 y.","no migration background","682","0.161942891825322","0.150703349976255","0.173182433674388"
"5 on scale 1-7","2005","16-34 y.","direct migration background","92","0.18498608552024","0.151676833349558","0.218295337690921"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","93","0.136576971581189","0.110378456506145","0.162775486656233"
"5 on scale 1-7","2005","35-65 y.","no migration background","1799","0.168400712066119","0.161046956012859","0.17575446811938"
"5 on scale 1-7","2005","35-65 y.","direct migration background","244","0.192929015698117","0.172674401735858","0.213183629660377"
"5 on scale 1-7","2005","35-65 y.","indirect migration background","33","0.205475608609194","0.141866985204445","0.269084232013944"
"5 on scale 1-7","2005","66 and older","no migration background","577","0.157247651199168","0.14494603518209","0.169549267216246"
"5 on scale 1-7","2005","66 and older","direct migration background","45","0.110794703951953","0.0782354455858332","0.143353962318073"
"5 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2005","16-34 y.","no migration background","548","0.123186010674701","0.113159142915818","0.133212878433585"
"6 on scale 1-7","2005","16-34 y.","direct migration background","63","0.122415455403417","0.0942980366521426","0.150532874154691"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","96","0.142697508226598","0.116013481864284","0.169381534588911"
"6 on scale 1-7","2005","35-65 y.","no migration background","1572","0.147190826226547","0.140228626048448","0.154153026404647"
"6 on scale 1-7","2005","35-65 y.","direct migration background","166","0.112418003578408","0.0962039536699167","0.128632053486899"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","27","","",""
"6 on scale 1-7","2005","66 and older","no migration background","540","0.158250678717339","0.145917237292565","0.170584120142112"
"6 on scale 1-7","2005","66 and older","direct migration background","29","","",""
"6 on scale 1-7","2005","66 and older","indirect migration background","5","","",""
"7 Strongly agree","2005","16-34 y.","no migration background","438","0.0990568418193255","0.0899425738932284","0.108171109745423"
"7 Strongly agree","2005","16-34 y.","direct migration background","58","0.0944133111562208","0.0693294453266508","0.119497176985791"
"7 Strongly agree","2005","16-34 y.","indirect migration background","75","0.118139899637536","0.09351501136146","0.142764787913613"
"7 Strongly agree","2005","35-65 y.","no migration background","1089","0.109680895002598","0.103540185652898","0.115821604352298"
"7 Strongly agree","2005","35-65 y.","direct migration background","141","0.100799701433369","0.085346190166705","0.116253212700033"
"7 Strongly agree","2005","35-65 y.","indirect migration background","15","","",""
"7 Strongly agree","2005","66 and older","no migration background","437","0.125587011324692","0.11438874581956","0.136785276829824"
"7 Strongly agree","2005","66 and older","direct migration background","42","0.157832411875148","0.120013298679052","0.195651525071244"
"7 Strongly agree","2005","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","66 and older","no migration background","","","",""
"1 Strongly disagree","2006","66 and older","direct migration background","","","",""
"1 Strongly disagree","2006","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","66 and older","no migration background","","","",""
"4 on scale 1-7","2006","66 and older","direct migration background","","","",""
"4 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2006","66 and older","no migration background","","","",""
"5 on scale 1-7","2006","66 and older","direct migration background","","","",""
"5 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2006","66 and older","no migration background","","","",""
"6 on scale 1-7","2006","66 and older","direct migration background","","","",""
"6 on scale 1-7","2006","66 and older","indirect migration background","","","",""
"7 Strongly agree","2006","16-34 y.","no migration background","","","",""
"7 Strongly agree","2006","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2006","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2006","35-65 y.","no migration background","","","",""
"7 Strongly agree","2006","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2006","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2006","66 and older","no migration background","","","",""
"7 Strongly agree","2006","66 and older","direct migration background","","","",""
"7 Strongly agree","2006","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2007","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2007","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2007","66 and older","no migration background","","","",""
"1 Strongly disagree","2007","66 and older","direct migration background","","","",""
"1 Strongly disagree","2007","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2007","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2007","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","66 and older","no migration background","","","",""
"4 on scale 1-7","2007","66 and older","direct migration background","","","",""
"4 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","66 and older","no migration background","","","",""
"5 on scale 1-7","2007","66 and older","direct migration background","","","",""
"5 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","66 and older","no migration background","","","",""
"6 on scale 1-7","2007","66 and older","direct migration background","","","",""
"6 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"7 Strongly agree","2007","16-34 y.","no migration background","","","",""
"7 Strongly agree","2007","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2007","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2007","35-65 y.","no migration background","","","",""
"7 Strongly agree","2007","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2007","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2007","66 and older","no migration background","","","",""
"7 Strongly agree","2007","66 and older","direct migration background","","","",""
"7 Strongly agree","2007","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","66 and older","no migration background","","","",""
"1 Strongly disagree","2008","66 and older","direct migration background","","","",""
"1 Strongly disagree","2008","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","66 and older","no migration background","","","",""
"4 on scale 1-7","2008","66 and older","direct migration background","","","",""
"4 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","66 and older","no migration background","","","",""
"5 on scale 1-7","2008","66 and older","direct migration background","","","",""
"5 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","66 and older","no migration background","","","",""
"6 on scale 1-7","2008","66 and older","direct migration background","","","",""
"6 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"7 Strongly agree","2008","16-34 y.","no migration background","","","",""
"7 Strongly agree","2008","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2008","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2008","35-65 y.","no migration background","","","",""
"7 Strongly agree","2008","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2008","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2008","66 and older","no migration background","","","",""
"7 Strongly agree","2008","66 and older","direct migration background","","","",""
"7 Strongly agree","2008","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2009","16-34 y.","no migration background","409","0.149820168491096","0.137392317306725","0.162248019675467"
"1 Strongly disagree","2009","16-34 y.","direct migration background","27","","",""
"1 Strongly disagree","2009","16-34 y.","indirect migration background","59","0.105154327358897","0.078661267395102","0.131647387322693"
"1 Strongly disagree","2009","35-65 y.","no migration background","885","0.119470521549455","0.112626752386674","0.126314290712236"
"1 Strongly disagree","2009","35-65 y.","direct migration background","142","0.144879624946534","0.123183119135734","0.166576130757334"
"1 Strongly disagree","2009","35-65 y.","indirect migration background","17","","",""
"1 Strongly disagree","2009","66 and older","no migration background","374","0.106076357818802","0.0962623400418038","0.115890375595801"
"1 Strongly disagree","2009","66 and older","direct migration background","57","0.186405586146598","0.14432482539218","0.228486346901016"
"1 Strongly disagree","2009","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2009","16-34 y.","no migration background","527","0.171415047640706","0.158291583242848","0.184538512038564"
