"plh0220","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","829","0.112351288743238","0.105343025887923","0.119359551598554","1"
"1 Strongly disagree","2005","Employed","1267","0.11464861980277","0.109129733725017","0.120167505880522","1"
"2 on scale 1-7 ","2005","Employed","1670","0.13732070136421","0.131358565419119","0.1432828373093","2"
"2 on scale 1-7 ","2005","Not Employed","836","0.115424316632816","0.108333162194475","0.122515471071158","2"
"3 on scale 1-7 ","2005","Not Employed","1049","0.131227721309601","0.123734534484369","0.138720908134834","3"
"3 on scale 1-7 ","2005","Employed","1847","0.141301814498794","0.135267842067554","0.147335786930035","3"
"4 on scale 1-7","2005","Employed","2597","0.20379628281357","0.196818468485563","0.210774097141578","4"
"4 on scale 1-7","2005","Not Employed","1601","0.204328486737666","0.19538035944002","0.213276614035311","4"
"5 on scale 1-7","2005","Not Employed","1374","0.169982219644538","0.161646439808276","0.1783179994808","5"
"5 on scale 1-7","2005","Employed","2191","0.162233359425341","0.155847184771518","0.168619534079164","5"
"6 on scale 1-7","2005","Employed","1869","0.134358351857357","0.128450758613904","0.140265945100809","6"
"6 on scale 1-7","2005","Not Employed","1177","0.149150038022452","0.141244362856442","0.157055713188462","6"
"7 Strongly agree","2005","Employed","1361","0.106340870237959","0.101000821351468","0.111680919124449","7"
"7 Strongly agree","2005","Not Employed","934","0.117535928909689","0.110388750423084","0.124683107396293","7"
"1 Strongly disagree","2006","Not Employed","","","","","1"
"1 Strongly disagree","2006","Employed","","","","","1"
"2 on scale 1-7 ","2006","Not Employed","","","","","2"
"2 on scale 1-7 ","2006","Employed","","","","","2"
"3 on scale 1-7 ","2006","Employed","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","","","","","3"
"4 on scale 1-7","2006","Not Employed","","","","","4"
"4 on scale 1-7","2006","Employed","","","","","4"
"5 on scale 1-7","2006","Employed","","","","","5"
"5 on scale 1-7","2006","Not Employed","","","","","5"
"6 on scale 1-7","2006","Employed","","","","","6"
"6 on scale 1-7","2006","Not Employed","","","","","6"
"7 Strongly agree","2006","Employed","","","","","7"
"7 Strongly agree","2006","Not Employed","","","","","7"
"1 Strongly disagree","2007","Not Employed","","","","","1"
"1 Strongly disagree","2007","Employed","","","","","1"
"2 on scale 1-7 ","2007","Employed","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","","","","","3"
"3 on scale 1-7 ","2007","Employed","","","","","3"
"4 on scale 1-7","2007","Employed","","","","","4"
"4 on scale 1-7","2007","Not Employed","","","","","4"
"5 on scale 1-7","2007","Employed","","","","","5"
"5 on scale 1-7","2007","Not Employed","","","","","5"
"6 on scale 1-7","2007","Employed","","","","","6"
"6 on scale 1-7","2007","Not Employed","","","","","6"
"7 Strongly agree","2007","Not Employed","","","","","7"
"7 Strongly agree","2007","Employed","","","","","7"
"1 Strongly disagree","2008","Not Employed","","","","","1"
"1 Strongly disagree","2008","Employed","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","","","","","2"
"2 on scale 1-7 ","2008","Employed","","","","","2"
"3 on scale 1-7 ","2008","Employed","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","","","","","3"
"4 on scale 1-7","2008","Not Employed","","","","","4"
"4 on scale 1-7","2008","Employed","","","","","4"
"5 on scale 1-7","2008","Employed","","","","","5"
"5 on scale 1-7","2008","Not Employed","","","","","5"
"6 on scale 1-7","2008","Employed","","","","","6"
"6 on scale 1-7","2008","Not Employed","","","","","6"
"7 Strongly agree","2008","Not Employed","","","","","7"
"7 Strongly agree","2008","Employed","","","","","7"
"1 Strongly disagree","2009","Not Employed","713","0.12452999933668","0.116644359848396","0.132415638824963","1"
"1 Strongly disagree","2009","Employed","1257","0.123055518256311","0.116968445974474","0.129142590538147","1"
"2 on scale 1-7 ","2009","Employed","1690","0.156054497631853","0.149329885981741","0.162779109281965","2"
"2 on scale 1-7 ","2009","Not Employed","831","0.132532758749404","0.124434951191279","0.140630566307528","2"
"3 on scale 1-7 ","2009","Not Employed","1031","0.148936901882679","0.14043411431619","0.157439689449169","3"
"3 on scale 1-7 ","2009","Employed","1780","0.164881071903627","0.158005142218768","0.171757001588485","3"
"4 on scale 1-7","2009","Employed","2143","0.187070510557692","0.179844460479789","0.194296560635596","4"
"4 on scale 1-7","2009","Not Employed","1315","0.197315157996303","0.187810597338735","0.20681971865387","4"
"5 on scale 1-7","2009","Employed","1720","0.142055236365368","0.13558634065434","0.148524132076397","5"
"5 on scale 1-7","2009","Not Employed","1213","0.17160742027856","0.1626027996083","0.18061204094882","5"
"6 on scale 1-7","2009","Employed","1518","0.128451617340209","0.122251678559052","0.134651556121365","6"
"6 on scale 1-7","2009","Not Employed","890","0.126841839311498","0.118893854743876","0.13478982387912","6"
"7 Strongly agree","2009","Not Employed","742","0.0982359224448765","0.0911277014723361","0.105344143417417","7"
"7 Strongly agree","2009","Employed","1080","0.0984315479449396","0.0929115569047309","0.103951538985148","7"
"1 Strongly disagree","2010","Not Employed","","","","","1"
"1 Strongly disagree","2010","Employed","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","","","","","2"
"2 on scale 1-7 ","2010","Employed","","","","","2"
"3 on scale 1-7 ","2010","Employed","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","","","","","3"
"4 on scale 1-7","2010","Employed","","","","","4"
"4 on scale 1-7","2010","Not Employed","","","","","4"
"5 on scale 1-7","2010","Employed","","","","","5"
"5 on scale 1-7","2010","Not Employed","","","","","5"
"6 on scale 1-7","2010","Not Employed","","","","","6"
"6 on scale 1-7","2010","Employed","","","","","6"
"7 Strongly agree","2010","Not Employed","","","","","7"
"7 Strongly agree","2010","Employed","","","","","7"
"1 Strongly disagree","2011","Not Employed","","","","","1"
"1 Strongly disagree","2011","Employed","","","","","1"
"2 on scale 1-7 ","2011","Employed","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","198","0.121458774442655","0.106039107957235","0.136878440928074","1"
"1 Strongly disagree","2012","Employed","625","0.129048023935423","0.120053622366478","0.138042425504368","1"
"2 on scale 1-7 ","2012","Not Employed","204","0.122041223075153","0.106589753239731","0.137492692910575","2"
"2 on scale 1-7 ","2012","Employed","711","0.143144404468336","0.133748458812868","0.152540350123804","2"
"3 on scale 1-7 ","2012","Employed","690","0.136871727005527","0.127650387019094","0.14609306699196","3"
"3 on scale 1-7 ","2012","Not Employed","227","0.119565140760721","0.104249669500595","0.134880612020847","3"
"4 on scale 1-7","2012","Employed","891","0.16545372359143","0.155484462406004","0.175422984776856","4"
"4 on scale 1-7","2012","Not Employed","283","0.178548514977769","0.160470591612582","0.196626438342956","4"
"5 on scale 1-7","2012","Employed","992","0.173908192513576","0.163739299740614","0.184077085286539","5"
"5 on scale 1-7","2012","Not Employed","297","0.158147912342597","0.140924107795558","0.175371716889636","5"
"6 on scale 1-7","2012","Not Employed","286","0.160016224725297","0.142710215975272","0.177322233475322","6"
"6 on scale 1-7","2012","Employed","823","0.149713190598442","0.140140980032509","0.159285401164374","6"
"7 Strongly agree","2012","Not Employed","229","0.140222209675809","0.123832133398626","0.156612285952992","7"
"7 Strongly agree","2012","Employed","605","0.101860737887265","0.0937459954550833","0.109975480319448","7"
"1 Strongly disagree","2013","Not Employed","699","0.103137792402006","0.0961374236734806","0.110138161130532","1"
"1 Strongly disagree","2013","Employed","1038","0.101988392525139","0.0964606051840817","0.107516179866197","1"
"2 on scale 1-7 ","2013","Employed","1487","0.130261037230601","0.124112996903338","0.136409077557864","2"
"2 on scale 1-7 ","2013","Not Employed","708","0.10489375730131","0.0978409624323957","0.111946552170225","2"
"3 on scale 1-7 ","2013","Employed","1683","0.144738805297622","0.138312270640228","0.151165339955015","3"
"3 on scale 1-7 ","2013","Not Employed","900","0.127111453480242","0.119444534421526","0.134778372538957","3"
"4 on scale 1-7","2013","Employed","2077","0.182292941465492","0.175240836332491","0.189345046598494","4"
"4 on scale 1-7","2013","Not Employed","1258","0.172486079370386","0.163790193764626","0.181181964976147","4"
"5 on scale 1-7","2013","Not Employed","1389","0.185325841454123","0.176382308755765","0.194269374152481","5"
"5 on scale 1-7","2013","Employed","1992","0.16461456529141","0.157841074298447","0.171388056284374","5"
"6 on scale 1-7","2013","Employed","1901","0.162642190084267","0.15590145711746","0.169382923051074","6"
"6 on scale 1-7","2013","Not Employed","1294","0.168791620365591","0.160170185806667","0.177413054924514","6"
"7 Strongly agree","2013","Not Employed","1003","0.138253455626341","0.130308766439441","0.146198144813242","7"
"7 Strongly agree","2013","Employed","1336","0.113462068105468","0.107668995291239","0.119255140919697","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
