"plh0220","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Schleswig-Holstein","Full Time","34","0.212018645892368","0.161045127292689","0.262992164492048"
"1 Strongly disagree","2005","Schleswig-Holstein","Part Time","19","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","Not Working","28","","",""
"1 Strongly disagree","2005","Hamburg","Full Time","12","","",""
"1 Strongly disagree","2005","Hamburg","Part Time","1","","",""
"1 Strongly disagree","2005","Hamburg","Not Working","9","","",""
"1 Strongly disagree","2005","Lower Saxony","Full Time","84","0.160520247270067","0.132013451926652","0.189027042613482"
"1 Strongly disagree","2005","Lower Saxony","Part Time","46","0.120280301983216","0.0907461472543875","0.149814456712045"
"1 Strongly disagree","2005","Lower Saxony","Not Working","92","0.133606903032171","0.107997162144502","0.159216643919841"
"1 Strongly disagree","2005","Bremen","Full Time","2","","",""
"1 Strongly disagree","2005","Bremen","Part Time","7","","",""
"1 Strongly disagree","2005","Bremen","Not Working","11","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","Full Time","168","0.110942992896448","0.0956871701485528","0.126198815644343"
"1 Strongly disagree","2005","North Rhine-Westphalia","Part Time","80","0.106443091930459","0.0874420382988725","0.125444145562045"
"1 Strongly disagree","2005","North Rhine-Westphalia","Not Working","168","0.0958051591814486","0.0817017020992415","0.109908616263656"
"1 Strongly disagree","2005","Hesse","Full Time","65","0.114912647617067","0.0886159719458756","0.141209323288258"
"1 Strongly disagree","2005","Hesse","Part Time","33","0.1113297067162","0.0780425351185498","0.144616878313851"
"1 Strongly disagree","2005","Hesse","Not Working","44","0.104933071879283","0.0764588388915032","0.133407304867063"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Full Time","60","0.11704431534812","0.0872093678496023","0.146879262846638"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Part Time","37","0.155909002299138","0.11465176939052","0.197166235207756"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Not Working","60","0.145107033710344","0.113565672031294","0.176648395389394"
"1 Strongly disagree","2005","Baden-Württemberg","Full Time","93","0.11693545781012","0.0973584078253405","0.1365125077949"
"1 Strongly disagree","2005","Baden-Württemberg","Part Time","35","0.0630511978230546","0.0431848163911581","0.082917579254951"
