"plh0220","year","e11102","e11103","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","Full Time","","","",""
"1 Strongly disagree","2005","Not Employed","Part Time","","","",""
"1 Strongly disagree","2005","Not Employed","Not Working","829","0.112351288743238","0.105343025887923","0.119359551598554"
"1 Strongly disagree","2005","Employed","Full Time","835","0.122468875585527","0.115286538028331","0.129651213142724"
"1 Strongly disagree","2005","Employed","Part Time","432","0.101661035839779","0.0931109573851211","0.110211114294436"
"1 Strongly disagree","2005","Employed","Not Working","","","",""
"2 on scale 1-7 ","2005","Not Employed","Full Time","","","",""
"2 on scale 1-7 ","2005","Not Employed","Part Time","","","",""
"2 on scale 1-7 ","2005","Not Employed","Not Working","836","0.115424316632816","0.108333162194475","0.122515471071158"
"2 on scale 1-7 ","2005","Employed","Full Time","1118","0.146591099930812","0.13884194991986","0.154340249941764"
"2 on scale 1-7 ","2005","Employed","Part Time","552","0.121924775310283","0.112667470584822","0.131182080035744"
"2 on scale 1-7 ","2005","Employed","Not Working","","","",""
"3 on scale 1-7 ","2005","Not Employed","Full Time","","","",""
"3 on scale 1-7 ","2005","Not Employed","Part Time","","","",""
"3 on scale 1-7 ","2005","Not Employed","Not Working","1049","0.131227721309601","0.123734534484369","0.138720908134834"
"3 on scale 1-7 ","2005","Employed","Full Time","1237","0.149733879131267","0.141916536309152","0.157551221953382"
"3 on scale 1-7 ","2005","Employed","Part Time","610","0.127298161621218","0.117868052301487","0.136728270940948"
"3 on scale 1-7 ","2005","Employed","Not Working","","","",""
"4 on scale 1-7","2005","Not Employed","Full Time","","","",""
"4 on scale 1-7","2005","Not Employed","Part Time","","","",""
"4 on scale 1-7","2005","Not Employed","Not Working","1601","0.204328486737666","0.19538035944002","0.213276614035311"
"4 on scale 1-7","2005","Employed","Full Time","1681","0.205253284407746","0.196404550997183","0.21410201781831"
"4 on scale 1-7","2005","Employed","Part Time","916","0.201376549870782","0.190030408429723","0.212722691311841"
"4 on scale 1-7","2005","Employed","Not Working","","","",""
"5 on scale 1-7","2005","Not Employed","Full Time","","","",""
"5 on scale 1-7","2005","Not Employed","Part Time","","","",""
"5 on scale 1-7","2005","Not Employed","Not Working","1374","0.169982219644538","0.161646439808276","0.1783179994808"
"5 on scale 1-7","2005","Employed","Full Time","1330","0.155502896739121","0.147563454262755","0.163442339215487"
"5 on scale 1-7","2005","Employed","Part Time","861","0.173411056379932","0.162699417968662","0.184122694791202"
"5 on scale 1-7","2005","Employed","Not Working","","","",""
"6 on scale 1-7","2005","Not Employed","Full Time","","","",""
"6 on scale 1-7","2005","Not Employed","Part Time","","","",""
"6 on scale 1-7","2005","Not Employed","Not Working","1177","0.149150038022452","0.141244362856442","0.157055713188462"
"6 on scale 1-7","2005","Employed","Full Time","1069","0.127774718920071","0.120460659489523","0.135088778350619"
"6 on scale 1-7","2005","Employed","Part Time","800","0.145292199538276","0.13532202642531","0.155262372651242"
"6 on scale 1-7","2005","Employed","Not Working","","","",""
"7 Strongly agree","2005","Not Employed","Full Time","","","",""
"7 Strongly agree","2005","Not Employed","Part Time","","","",""
"7 Strongly agree","2005","Not Employed","Not Working","934","0.117535928909689","0.110388750423084","0.124683107396293"
"7 Strongly agree","2005","Employed","Full Time","733","0.0926752452854548","0.0863221563547716","0.099028334216138"
"7 Strongly agree","2005","Employed","Part Time","628","0.129036221439731","0.119551412616052","0.13852103026341"
"7 Strongly agree","2005","Employed","Not Working","","","",""
"1 Strongly disagree","2006","Not Employed","Full Time","","","",""
"1 Strongly disagree","2006","Not Employed","Part Time","","","",""
"1 Strongly disagree","2006","Not Employed","Not Working","","","",""
"1 Strongly disagree","2006","Employed","Full Time","","","",""
"1 Strongly disagree","2006","Employed","Part Time","","","",""
"1 Strongly disagree","2006","Employed","Not Working","","","",""
"2 on scale 1-7 ","2006","Not Employed","Full Time","","","",""
"2 on scale 1-7 ","2006","Not Employed","Part Time","","","",""
"2 on scale 1-7 ","2006","Not Employed","Not Working","","","",""
"2 on scale 1-7 ","2006","Employed","Full Time","","","",""
"2 on scale 1-7 ","2006","Employed","Part Time","","","",""
"2 on scale 1-7 ","2006","Employed","Not Working","","","",""
"3 on scale 1-7 ","2006","Not Employed","Full Time","","","",""
"3 on scale 1-7 ","2006","Not Employed","Part Time","","","",""
"3 on scale 1-7 ","2006","Not Employed","Not Working","","","",""
"3 on scale 1-7 ","2006","Employed","Full Time","","","",""
"3 on scale 1-7 ","2006","Employed","Part Time","","","",""
"3 on scale 1-7 ","2006","Employed","Not Working","","","",""
"4 on scale 1-7","2006","Not Employed","Full Time","","","",""
"4 on scale 1-7","2006","Not Employed","Part Time","","","",""
"4 on scale 1-7","2006","Not Employed","Not Working","","","",""
"4 on scale 1-7","2006","Employed","Full Time","","","",""
"4 on scale 1-7","2006","Employed","Part Time","","","",""
"4 on scale 1-7","2006","Employed","Not Working","","","",""
"5 on scale 1-7","2006","Not Employed","Full Time","","","",""
"5 on scale 1-7","2006","Not Employed","Part Time","","","",""
"5 on scale 1-7","2006","Not Employed","Not Working","","","",""
"5 on scale 1-7","2006","Employed","Full Time","","","",""
"5 on scale 1-7","2006","Employed","Part Time","","","",""
"5 on scale 1-7","2006","Employed","Not Working","","","",""
"6 on scale 1-7","2006","Not Employed","Full Time","","","",""
"6 on scale 1-7","2006","Not Employed","Part Time","","","",""
"6 on scale 1-7","2006","Not Employed","Not Working","","","",""
"6 on scale 1-7","2006","Employed","Full Time","","","",""
"6 on scale 1-7","2006","Employed","Part Time","","","",""
"6 on scale 1-7","2006","Employed","Not Working","","","",""
"7 Strongly agree","2006","Not Employed","Full Time","","","",""
"7 Strongly agree","2006","Not Employed","Part Time","","","",""
"7 Strongly agree","2006","Not Employed","Not Working","","","",""
"7 Strongly agree","2006","Employed","Full Time","","","",""
"7 Strongly agree","2006","Employed","Part Time","","","",""
"7 Strongly agree","2006","Employed","Not Working","","","",""
"1 Strongly disagree","2007","Not Employed","Full Time","","","",""
"1 Strongly disagree","2007","Not Employed","Part Time","","","",""
"1 Strongly disagree","2007","Not Employed","Not Working","","","",""
"1 Strongly disagree","2007","Employed","Full Time","","","",""
"1 Strongly disagree","2007","Employed","Part Time","","","",""
"1 Strongly disagree","2007","Employed","Not Working","","","",""
"2 on scale 1-7 ","2007","Not Employed","Full Time","","","",""
"2 on scale 1-7 ","2007","Not Employed","Part Time","","","",""
"2 on scale 1-7 ","2007","Not Employed","Not Working","","","",""
"2 on scale 1-7 ","2007","Employed","Full Time","","","",""
"2 on scale 1-7 ","2007","Employed","Part Time","","","",""
"2 on scale 1-7 ","2007","Employed","Not Working","","","",""
"3 on scale 1-7 ","2007","Not Employed","Full Time","","","",""
"3 on scale 1-7 ","2007","Not Employed","Part Time","","","",""
"3 on scale 1-7 ","2007","Not Employed","Not Working","","","",""
"3 on scale 1-7 ","2007","Employed","Full Time","","","",""
"3 on scale 1-7 ","2007","Employed","Part Time","","","",""
"3 on scale 1-7 ","2007","Employed","Not Working","","","",""
"4 on scale 1-7","2007","Not Employed","Full Time","","","",""
"4 on scale 1-7","2007","Not Employed","Part Time","","","",""
"4 on scale 1-7","2007","Not Employed","Not Working","","","",""
"4 on scale 1-7","2007","Employed","Full Time","","","",""
"4 on scale 1-7","2007","Employed","Part Time","","","",""
"4 on scale 1-7","2007","Employed","Not Working","","","",""
"5 on scale 1-7","2007","Not Employed","Full Time","","","",""
"5 on scale 1-7","2007","Not Employed","Part Time","","","",""
"5 on scale 1-7","2007","Not Employed","Not Working","","","",""
"5 on scale 1-7","2007","Employed","Full Time","","","",""
"5 on scale 1-7","2007","Employed","Part Time","","","",""
"5 on scale 1-7","2007","Employed","Not Working","","","",""
"6 on scale 1-7","2007","Not Employed","Full Time","","","",""
"6 on scale 1-7","2007","Not Employed","Part Time","","","",""
"6 on scale 1-7","2007","Not Employed","Not Working","","","",""
"6 on scale 1-7","2007","Employed","Full Time","","","",""
"6 on scale 1-7","2007","Employed","Part Time","","","",""
"6 on scale 1-7","2007","Employed","Not Working","","","",""
"7 Strongly agree","2007","Not Employed","Full Time","","","",""
"7 Strongly agree","2007","Not Employed","Part Time","","","",""
"7 Strongly agree","2007","Not Employed","Not Working","","","",""
"7 Strongly agree","2007","Employed","Full Time","","","",""
"7 Strongly agree","2007","Employed","Part Time","","","",""
"7 Strongly agree","2007","Employed","Not Working","","","",""
"1 Strongly disagree","2008","Not Employed","Full Time","","","",""
"1 Strongly disagree","2008","Not Employed","Part Time","","","",""
"1 Strongly disagree","2008","Not Employed","Not Working","","","",""
"1 Strongly disagree","2008","Employed","Full Time","","","",""
"1 Strongly disagree","2008","Employed","Part Time","","","",""
"1 Strongly disagree","2008","Employed","Not Working","","","",""
"2 on scale 1-7 ","2008","Not Employed","Full Time","","","",""
"2 on scale 1-7 ","2008","Not Employed","Part Time","","","",""
"2 on scale 1-7 ","2008","Not Employed","Not Working","","","",""
"2 on scale 1-7 ","2008","Employed","Full Time","","","",""
"2 on scale 1-7 ","2008","Employed","Part Time","","","",""
"2 on scale 1-7 ","2008","Employed","Not Working","","","",""
"3 on scale 1-7 ","2008","Not Employed","Full Time","","","",""
"3 on scale 1-7 ","2008","Not Employed","Part Time","","","",""
"3 on scale 1-7 ","2008","Not Employed","Not Working","","","",""
"3 on scale 1-7 ","2008","Employed","Full Time","","","",""
"3 on scale 1-7 ","2008","Employed","Part Time","","","",""
"3 on scale 1-7 ","2008","Employed","Not Working","","","",""
"4 on scale 1-7","2008","Not Employed","Full Time","","","",""
"4 on scale 1-7","2008","Not Employed","Part Time","","","",""
"4 on scale 1-7","2008","Not Employed","Not Working","","","",""
"4 on scale 1-7","2008","Employed","Full Time","","","",""
"4 on scale 1-7","2008","Employed","Part Time","","","",""
"4 on scale 1-7","2008","Employed","Not Working","","","",""
"5 on scale 1-7","2008","Not Employed","Full Time","","","",""
"5 on scale 1-7","2008","Not Employed","Part Time","","","",""
"5 on scale 1-7","2008","Not Employed","Not Working","","","",""
"5 on scale 1-7","2008","Employed","Full Time","","","",""
"5 on scale 1-7","2008","Employed","Part Time","","","",""
"5 on scale 1-7","2008","Employed","Not Working","","","",""
"6 on scale 1-7","2008","Not Employed","Full Time","","","",""
"6 on scale 1-7","2008","Not Employed","Part Time","","","",""
"6 on scale 1-7","2008","Not Employed","Not Working","","","",""
"6 on scale 1-7","2008","Employed","Full Time","","","",""
"6 on scale 1-7","2008","Employed","Part Time","","","",""
"6 on scale 1-7","2008","Employed","Not Working","","","",""
"7 Strongly agree","2008","Not Employed","Full Time","","","",""
"7 Strongly agree","2008","Not Employed","Part Time","","","",""
"7 Strongly agree","2008","Not Employed","Not Working","","","",""
"7 Strongly agree","2008","Employed","Full Time","","","",""
"7 Strongly agree","2008","Employed","Part Time","","","",""
"7 Strongly agree","2008","Employed","Not Working","","","",""
"1 Strongly disagree","2009","Not Employed","Full Time","","","",""
"1 Strongly disagree","2009","Not Employed","Part Time","","","",""
"1 Strongly disagree","2009","Not Employed","Not Working","713","0.12452999933668","0.116644359848396","0.132415638824963"
"1 Strongly disagree","2009","Employed","Full Time","836","0.126575465739214","0.118775786683522","0.134375144794905"
"1 Strongly disagree","2009","Employed","Part Time","421","0.117275994057965","0.107553473610733","0.126998514505196"
"1 Strongly disagree","2009","Employed","Not Working","","","",""
"2 on scale 1-7 ","2009","Not Employed","Full Time","","","",""
"2 on scale 1-7 ","2009","Not Employed","Part Time","","","",""
"2 on scale 1-7 ","2009","Not Employed","Not Working","831","0.132532758749404","0.124434951191279","0.140630566307528"
"2 on scale 1-7 ","2009","Employed","Full Time","1144","0.166738008188779","0.157994265617287","0.175481750760272"
"2 on scale 1-7 ","2009","Employed","Part Time","546","0.138512870068671","0.128074533498517","0.148951206638825"
"2 on scale 1-7 ","2009","Employed","Not Working","","","",""
"3 on scale 1-7 ","2009","Not Employed","Full Time","","","",""
"3 on scale 1-7 ","2009","Not Employed","Part Time","","","",""
"3 on scale 1-7 ","2009","Not Employed","Not Working","1031","0.148936901882679","0.14043411431619","0.157439689449169"
"3 on scale 1-7 ","2009","Employed","Full Time","1163","0.171091120966313","0.162257141127901","0.179925100804726"
"3 on scale 1-7 ","2009","Employed","Part Time","617","0.15468457635787","0.143757732485538","0.165611420230202"
"3 on scale 1-7 ","2009","Employed","Not Working","","","",""
"4 on scale 1-7","2009","Not Employed","Full Time","","","",""
"4 on scale 1-7","2009","Not Employed","Part Time","","","",""
"4 on scale 1-7","2009","Not Employed","Not Working","1315","0.197315157996303","0.187810597338735","0.20681971865387"
"4 on scale 1-7","2009","Employed","Full Time","1319","0.190387348929851","0.18117761765826","0.199597080201442"
"4 on scale 1-7","2009","Employed","Part Time","824","0.18162447827255","0.169974493966985","0.193274462578115"
"4 on scale 1-7","2009","Employed","Not Working","","","",""
"5 on scale 1-7","2009","Not Employed","Full Time","","","",""
"5 on scale 1-7","2009","Not Employed","Part Time","","","",""
