"plh0220","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","1-pers.-HH","162","0.117225266975807","0.100440313319401","0.134010220632213","1"
"1 Strongly disagree","2005","Not Employed","(Married) couple without C. ","362","0.117521873665116","0.106791338804585","0.128252408525646","1"
"1 Strongly disagree","2005","Not Employed","Single parent ","52","0.130567143426456","0.0970853844354485","0.164048902417463","1"
"1 Strongly disagree","2005","Not Employed","Couple + C. LE 16 ","56","0.086711820149278","0.0652587016841411","0.108164938614415","1"
"1 Strongly disagree","2005","Not Employed","Couple + C. GT 16 ","106","0.0995201447045667","0.0816581535935892","0.117382135815544","1"
"1 Strongly disagree","2005","Not Employed","Couple + C. LE and GT 16","55","0.0963805324384622","0.0715127586319279","0.121248306244997","1"
"1 Strongly disagree","2005","Employed","1-pers.-HH","135","0.103843247828705","0.0885626052411944","0.119123890416215","1"
"1 Strongly disagree","2005","Employed","(Married) couple without C. ","328","0.111700411754332","0.101292931993011","0.122107891515654","1"
"1 Strongly disagree","2005","Employed","Single parent ","59","0.0976482299609743","0.0757210951645547","0.119575364757394","1"
"1 Strongly disagree","2005","Employed","Couple + C. LE 16 ","318","0.10983103764996","0.0987032032760424","0.120958872023878","1"
"1 Strongly disagree","2005","Employed","Couple + C. GT 16 ","279","0.12750628697131","0.114590957754464","0.140421616188155","1"
"1 Strongly disagree","2005","Employed","Couple + C. LE and GT 16","126","0.155327481977431","0.134456170246442","0.17619879370842","1"
"2 on scale 1-7 ","2005","Not Employed","Single parent ","47","0.11931471479006","0.0871017525057976","0.151527677074321","2"
"2 on scale 1-7 ","2005","Employed","1-pers.-HH","192","0.123504133232683","0.107023413347684","0.139984853117681","2"
"2 on scale 1-7 ","2005","Employed","Couple + C. GT 16 ","330","0.132395140108328","0.119271462953483","0.145518817263173","2"
"2 on scale 1-7 ","2005","Not Employed","(Married) couple without C. ","337","0.104079321223129","0.0939044938996915","0.114254148546568","2"
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE and GT 16","66","0.162377770537947","0.131300931183024","0.19345460989287","2"
"2 on scale 1-7 ","2005","Employed","Couple + C. LE and GT 16","161","0.148739855799423","0.128236439023552","0.169243272575294","2"
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE 16 ","82","0.132698359474461","0.106836173992866","0.158560544956056","2"
"2 on scale 1-7 ","2005","Not Employed","1-pers.-HH","149","0.113217000405806","0.096684098623981","0.12974990218763","2"
"2 on scale 1-7 ","2005","Not Employed","Couple + C. GT 16 ","124","0.114724191415282","0.0957088481489928","0.133739534681572","2"
"2 on scale 1-7 ","2005","Employed","(Married) couple without C. ","398","0.126473150732512","0.115491294454208","0.137455007010815","2"
"2 on scale 1-7 ","2005","Employed","Single parent ","89","0.132047090193413","0.107039360818105","0.15705481956872","2"
"2 on scale 1-7 ","2005","Employed","Couple + C. LE 16 ","452","0.159660869524373","0.146625047442006","0.17269669160674","2"
"3 on scale 1-7 ","2005","Not Employed","(Married) couple without C. ","476","0.132652341052939","0.121350111952857","0.14395457015302","3"
"3 on scale 1-7 ","2005","Not Employed","Single parent ","45","0.0870523800776118","0.0590376433483663","0.115067116806857","3"
"3 on scale 1-7 ","2005","Not Employed","Couple + C. LE 16 ","101","0.1478691764708","0.120808457825895","0.174929895115704","3"
"3 on scale 1-7 ","2005","Not Employed","Couple + C. GT 16 ","152","0.151331961357064","0.12994881431328","0.172715108400847","3"
"3 on scale 1-7 ","2005","Not Employed","Couple + C. LE and GT 16","69","0.143274302186652","0.113751708709061","0.172796895664243","3"
"3 on scale 1-7 ","2005","Employed","1-pers.-HH","197","0.123130468623535","0.106671191715282","0.139589745531788","3"
"3 on scale 1-7 ","2005","Employed","(Married) couple without C. ","535","0.151948462186261","0.14008810590845","0.163808818464072","3"
"3 on scale 1-7 ","2005","Employed","Single parent ","92","0.131239753715086","0.106296997922268","0.156182509507905","3"
"3 on scale 1-7 ","2005","Employed","Couple + C. LE 16 ","436","0.137291672276963","0.125043649692489","0.149539694861438","3"
"3 on scale 1-7 ","2005","Employed","Couple + C. GT 16 ","392","0.164769440507208","0.150404625091146","0.179134255923269","3"
"3 on scale 1-7 ","2005","Employed","Couple + C. LE and GT 16","151","0.125105406246889","0.106042139856937","0.144168672636842","3"
"3 on scale 1-7 ","2005","Not Employed","1-pers.-HH","169","0.123380975340068","0.106221099962744","0.140540850717392","3"
"4 on scale 1-7","2005","Not Employed","Couple + C. LE and GT 16","104","0.209774498034609","0.175466030143921","0.244082965925298","4"
"4 on scale 1-7","2005","Employed","Couple + C. GT 16 ","534","0.202113407970907","0.186563541128651","0.217663274813164","4"
"4 on scale 1-7","2005","Not Employed","(Married) couple without C. ","699","0.207143604926545","0.193640206767534","0.220647003085555","4"
"4 on scale 1-7","2005","Employed","1-pers.-HH","276","0.19108522034056","0.171391605966343","0.210778834714778","4"
"4 on scale 1-7","2005","Not Employed","Couple + C. GT 16 ","230","0.19730043683409","0.173555123464088","0.221045750204092","4"
"4 on scale 1-7","2005","Employed","(Married) couple without C. ","732","0.21268398782032","0.199163872467234","0.226204103173405","4"
"4 on scale 1-7","2005","Employed","Single parent ","135","0.19018282508665","0.161193313380467","0.219172336792833","4"
