"plh0220","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","44","0.164396376272527","0.123204253425393","0.205588499119661"
"1 Strongly disagree","2005","(0) in school","Female","19","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Male","29","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","37","0.189758159368606","0.12457307175735","0.254943246979862"
"1 Strongly disagree","2005","(1b) general elementary school","Male","122","0.240732907215287","0.205696860579152","0.275768953851421"
"1 Strongly disagree","2005","(1b) general elementary school","Female","183","0.151154652493357","0.131415528543018","0.170893776443695"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","464","0.166937144926746","0.153717623056315","0.180156666797178"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","252","0.107128123066771","0.095258399153425","0.118997846980117"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","35","0.148072203031994","0.101560499609944","0.194583906454044"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","28","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","266","0.13116515969855","0.116580266075149","0.145750053321951"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","201","0.073122827496281","0.0633624670462427","0.0828831879463194"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","31","0.0971632708278675","0.0667366955944295","0.127589846061305"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","20","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","56","0.0782291012319917","0.0578806809574999","0.0985775215064835"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","54","0.0639872688648764","0.047427480757771","0.0805470569719818"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","63","0.0767328831953794","0.0591571043509889","0.0943086620397699"
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","23","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","85","0.074545288753033","0.0609079903102297","0.0881825871958364"
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","37","0.0285026742731624","0.0186149293805797","0.0383904191657452"
"2 on scale 1-7 ","2005","(0) in school","Male","43","0.168520699491553","0.126918121438352","0.210123277544754"
"2 on scale 1-7 ","2005","(0) in school","Female","23","","",""
