"plh0220","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","166","0.137961745757415","0.118602481493877","0.157321010020953"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","356","0.14128781450004","0.128765060334364","0.153810568665716"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","38","0.110017092152024","0.0768053379133843","0.143228846390664"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","115","0.121354270628053","0.100322442158394","0.142386099097712"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","130","0.15124136793526","0.128717531803966","0.173765204066553"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","76","0.265531125855666","0.221589447126686","0.309472804584645"
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","61","0.0954479974948344","0.0746804553023377","0.116215539687331"
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","157","0.0865655254205254","0.0735678875959569","0.099563163245094"
"1 Strongly disagree","2005","secondary school degree","Single parent ","30","0.104219857003853","0.0721176847266294","0.136322029281076"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","146","0.115735530866297","0.0987208954545896","0.132750166278005"
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","110","0.100828628329012","0.0831232901381253","0.118533966519898"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","39","0.0817987971068763","0.0577529431270121","0.105844651086741"
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","45","0.0681856005982721","0.0505301724492473","0.085841028747297"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","94","0.0504978675425957","0.0401735652140998","0.0608221698710916"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","10","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","73","0.0648187783775962","0.0506013790683866","0.0790361776868058"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","57","0.0656859039259594","0.0494739854766776","0.0818978223752412"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"1 Strongly disagree","2005","Other degree","1-pers.-HH","15","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","59","0.173790907956593","0.133453614659431","0.214128201253755"
"1 Strongly disagree","2005","Other degree","Single parent ","6","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","25","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","34","0.187293594516938","0.135503327764436","0.239083861269439"
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","15","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","16","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","21","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","35","0.11806958010083","0.0818549259484013","0.154284234253259"
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","30","0.112850909239988","0.0759213287665082","0.149780489713469"
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","136","0.110766842694626","0.0931487475659528","0.1283849378233"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","341","0.11928065871641","0.107627934455933","0.130933382976888"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","49","0.126901784742585","0.0915723802757819","0.162231189209388"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","141","0.160400561737317","0.136764146561578","0.184036976913057"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","142","0.151211987761553","0.128689949683349","0.173734025839758"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","56","0.127790895276365","0.0945714410884779","0.161010349464251"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","120","0.161337774710244","0.135339382365685","0.187336167054803"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","182","0.104523999484626","0.0903827354115771","0.118665263557675"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","41","0.132720874714121","0.0970751430559436","0.168366606372298"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","198","0.162548758630538","0.142925559996866","0.182171957264211"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","147","0.131551910795287","0.111676707762785","0.151427113827789"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","68","0.158662466776012","0.126605675375742","0.190719258176282"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","59","0.078674254803229","0.0598164935740187","0.0975320160324392"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","148","0.105647239757327","0.0911541919375325","0.120140287577122"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","18","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","163","0.153119479414549","0.132324995553584","0.173913963275514"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","81","0.0884644967209705","0.0698811825419001","0.107047810900041"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","37","0.15310394342519","0.114253197212104","0.191954689638276"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","13","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","44","0.141539565323291","0.104433294274455","0.178645836372126"
"2 on scale 1-7 ","2005","Other degree","Single parent ","12","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","25","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","34","0.122308602587598","0.0788156123689919","0.165801592806204"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","18","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","14","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","12","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","32","0.100083187128027","0.0664025795237684","0.133763794732286"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","33","0.161470512140654","0.118523859650347","0.204417164630961"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","174","0.144969973901068","0.12520592354997","0.164734024252165"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","465","0.142684760188348","0.130110490947276","0.15525902942942"
