"plh0220","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","no migration background","792","0.143850711113814","0.135102598856039","0.152598823371589"
"1 Strongly disagree","2005","lower secondary degree","direct migration background","84","0.152433968698182","0.123552634101185","0.181315303295178"
"1 Strongly disagree","2005","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2005","secondary school degree","no migration background","527","0.100397627035287","0.0925052556440672","0.108289998426507"
"1 Strongly disagree","2005","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2005","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2005","college entrance qualification","no migration background","270","0.0624479341725994","0.0555449984835372","0.0693508698616617"
"1 Strongly disagree","2005","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2005","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2005","Other degree","no migration background","","","",""
"1 Strongly disagree","2005","Other degree","direct migration background","148","0.152269101770732","0.129682553929804","0.174855649611659"
"1 Strongly disagree","2005","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","no migration background","69","0.143449225711694","0.115019849694216","0.171878601729172"
"1 Strongly disagree","2005","no degree/no degree yet","direct migration background","54","0.211444876457021","0.156736249361332","0.26615350355271"
"1 Strongly disagree","2005","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","no migration background","772","0.125618976369688","0.117357425571214","0.133880527168161"
"2 on scale 1-7 ","2005","lower secondary degree","direct migration background","81","0.127009848603426","0.100254354265996","0.153765342940855"
"2 on scale 1-7 ","2005","lower secondary degree","indirect migration background","42","0.177721643538638","0.130429301678259","0.225013985399017"
"2 on scale 1-7 ","2005","secondary school degree","no migration background","732","0.143300028250553","0.134098541444386","0.152501515056721"
"2 on scale 1-7 ","2005","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2005","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","no migration background","480","0.112722927984624","0.103700719639665","0.121745136329582"
"2 on scale 1-7 ","2005","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2005","Other degree","direct migration background","140","0.146882248937099","0.124628452835025","0.169136045039173"
"2 on scale 1-7 ","2005","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","no migration background","66","0.15064158512131","0.121630791949429","0.179652378293191"
"2 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","33","0.132561963900652","0.0871291223822816","0.177994805419022"
"2 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","no migration background","978","0.148090563745209","0.139236472398523","0.156944655091895"
"3 on scale 1-7 ","2005","lower secondary degree","direct migration background","91","0.141191443150519","0.113211812433071","0.169171073867967"
"3 on scale 1-7 ","2005","lower secondary degree","indirect migration background","36","0.174993081183373","0.127987387660003","0.221998774706743"
"3 on scale 1-7 ","2005","secondary school degree","no migration background","734","0.130950102930565","0.122090877114219","0.139809328746912"
"3 on scale 1-7 ","2005","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2005","secondary school degree","indirect migration background","33","0.163365454585548","0.112383038203841","0.214347870967254"
"3 on scale 1-7 ","2005","college entrance qualification","no migration background","591","0.117763278904726","0.108567794725579","0.126958763083873"
"3 on scale 1-7 ","2005","college entrance qualification","direct migration background","33","0.115525923171013","0.077111921506889","0.153939924835137"
"3 on scale 1-7 ","2005","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2005","Other degree","direct migration background","142","0.149922658463659","0.12747981832043","0.172365498606889"
"3 on scale 1-7 ","2005","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","no migration background","86","0.12015319542436","0.0937830296112778","0.146523361237442"
"3 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","33","0.18270941269166","0.130935627947335","0.234483197435986"
"3 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2005","lower secondary degree","no migration background","1333","0.215528887508871","0.205278865164826","0.225778909852915"
"4 on scale 1-7","2005","lower secondary degree","direct migration background","147","0.246629234322756","0.21199414857041","0.281264320075102"
"4 on scale 1-7","2005","lower secondary degree","indirect migration background","52","0.211018958796167","0.160540597014717","0.261497320577616"
"4 on scale 1-7","2005","secondary school degree","no migration background","1189","0.210052025754142","0.199354504071532","0.220749547436752"
"4 on scale 1-7","2005","secondary school degree","direct migration background","59","0.214303429012866","0.162280939719712","0.26632591830602"
"4 on scale 1-7","2005","secondary school degree","indirect migration background","47","0.211751327873645","0.155411294303954","0.268091361443337"
"4 on scale 1-7","2005","college entrance qualification","no migration background","818","0.182677460615758","0.171654041686216","0.193700879545299"
"4 on scale 1-7","2005","college entrance qualification","direct migration background","40","0.128769516576532","0.0885181771661547","0.16902085598691"
"4 on scale 1-7","2005","college entrance qualification","indirect migration background","49","0.277162581348742","0.214500088618975","0.339825074078509"
"4 on scale 1-7","2005","Other degree","no migration background","","","",""
"4 on scale 1-7","2005","Other degree","direct migration background","213","0.206058200812517","0.18063066680228","0.231485734822754"
"4 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","no migration background","96","0.1578833734798","0.128310332359255","0.187456414600345"
"4 on scale 1-7","2005","no degree/no degree yet","direct migration background","38","0.15084622748876","0.102894793120719","0.198797661856801"
"4 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2005","lower secondary degree","no migration background","1010","0.155833823368697","0.146792574425396","0.164875072311998"
"5 on scale 1-7","2005","lower secondary degree","direct migration background","91","0.164672917924648","0.134872045409226","0.194473790440069"
"5 on scale 1-7","2005","lower secondary degree","indirect migration background","34","0.103909148783656","0.0661593930743112","0.141658904493"
"5 on scale 1-7","2005","secondary school degree","no migration background","982","0.166307209191323","0.156528555762579","0.176085862620068"
"5 on scale 1-7","2005","secondary school degree","direct migration background","45","0.186408884435873","0.137036336177764","0.235781432693981"
"5 on scale 1-7","2005","secondary school degree","indirect migration background","34","0.123744180438591","0.0783343107331496","0.169154050144033"
"5 on scale 1-7","2005","college entrance qualification","no migration background","904","0.178031567007217","0.167118340517688","0.188944793496746"
"5 on scale 1-7","2005","college entrance qualification","direct migration background","56","0.243889658966862","0.192284091881551","0.295495226052173"
"5 on scale 1-7","2005","college entrance qualification","indirect migration background","30","0.1602528249771","0.10889611688558","0.21160953306862"
"5 on scale 1-7","2005","Other degree","no migration background","","","",""
"5 on scale 1-7","2005","Other degree","direct migration background","153","0.163613879505416","0.140358231872955","0.186869527137877"
"5 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","no migration background","105","0.174416425412522","0.143640162725799","0.205192688099245"
"5 on scale 1-7","2005","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2005","lower secondary degree","no migration background","788","0.123544090556971","0.115341337906584","0.131746843207358"
"6 on scale 1-7","2005","lower secondary degree","direct migration background","54","0.0905954504349615","0.0675321549198777","0.113658745950045"
"6 on scale 1-7","2005","lower secondary degree","indirect migration background","33","0.125555761366546","0.0845640911991066","0.166547431533985"
"6 on scale 1-7","2005","secondary school degree","no migration background","843","0.144864520862071","0.135621392732503","0.154107648991639"
"6 on scale 1-7","2005","secondary school degree","direct migration background","35","0.145808914886748","0.101066574570649","0.190551255202847"
"6 on scale 1-7","2005","secondary school degree","indirect migration background","40","0.211140481100341","0.154859974905498","0.267420987295183"
"6 on scale 1-7","2005","college entrance qualification","no migration background","899","0.184270025863576","0.17320945225075","0.195330599476401"
"6 on scale 1-7","2005","college entrance qualification","direct migration background","58","0.1901657726165","0.143006020584362","0.237325524648638"
"6 on scale 1-7","2005","college entrance qualification","indirect migration background","38","0.194645816524559","0.139216943093442","0.250074689955676"
"6 on scale 1-7","2005","Other degree","no migration background","","","",""
"6 on scale 1-7","2005","Other degree","direct migration background","92","0.0978851510996369","0.07920397208931","0.116566330109964"
"6 on scale 1-7","2005","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","no migration background","76","0.119075508295941","0.0928077971589475","0.145343219432934"
"6 on scale 1-7","2005","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2005","lower secondary degree","no migration background","509","0.0875329473367515","0.0804879965673912","0.0945778981061117"
"7 Strongly agree","2005","lower secondary degree","direct migration background","47","0.0774671368655084","0.0559868892414729","0.098947384489544"
"7 Strongly agree","2005","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2005","secondary school degree","no migration background","563","0.104128485976058","0.0961074930351739","0.112149478916942"
"7 Strongly agree","2005","secondary school degree","direct migration background","40","0.182118950187924","0.133189336993998","0.231048563381849"
"7 Strongly agree","2005","secondary school degree","indirect migration background","","","",""
