"plh0220","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","Urban Area","534","0.107873281340459","0.0994015429915776","0.11634501968934","1"
"1 Strongly disagree","2005","Not Employed","Rural Area","295","0.122143397414661","0.109673757869315","0.134613036960008","1"
"1 Strongly disagree","2005","Employed","Urban Area","807","0.105406227492146","0.0989230051421285","0.111889449842164","1"
"1 Strongly disagree","2005","Employed","Rural Area","460","0.135054083436091","0.12469787961151","0.145410287260672","1"
"2 on scale 1-7 ","2005","Not Employed","Rural Area","307","0.122726274161171","0.110231067368682","0.13522148095366","2"
"2 on scale 1-7 ","2005","Employed","Urban Area","1091","0.13588120597071","0.1286466602121","0.143115751729321","2"
"2 on scale 1-7 ","2005","Employed","Rural Area","579","0.140498836409248","0.129969236945888","0.151028435872607","2"
"2 on scale 1-7 ","2005","Not Employed","Urban Area","529","0.112085074701997","0.103469943674551","0.120700205729444","2"
"3 on scale 1-7 ","2005","Not Employed","Rural Area","359","0.129004193497315","0.1162393040491","0.141769082945531","3"
"3 on scale 1-7 ","2005","Employed","Urban Area","1190","0.137209138132353","0.129944915721075","0.144473360543631","3"
"3 on scale 1-7 ","2005","Employed","Rural Area","657","0.150337674041609","0.139508150555501","0.161167197527716","3"
"3 on scale 1-7 ","2005","Not Employed","Urban Area","690","0.132244557860115","0.122993532029878","0.141495583690351","3"
"4 on scale 1-7","2005","Employed","Rural Area","842","0.206404972513801","0.19414154693427","0.218668398093332","4"
"4 on scale 1-7","2005","Not Employed","Rural Area","526","0.198092981125764","0.182915361548965","0.213270600702563","4"
"4 on scale 1-7","2005","Employed","Urban Area","1755","0.202614710365158","0.194128487316592","0.211100933413724","4"
"4 on scale 1-7","2005","Not Employed","Urban Area","1075","0.207180031918292","0.19611217454828","0.218247889288304","4"
"5 on scale 1-7","2005","Employed","Urban Area","1494","0.169736805262132","0.161811048294981","0.177662562229283","5"
"5 on scale 1-7","2005","Not Employed","Rural Area","507","0.181546962124755","0.166867893951604","0.196226030297906","5"
"5 on scale 1-7","2005","Not Employed","Urban Area","867","0.164693573023531","0.154564643405916","0.174822502641146","5"
"5 on scale 1-7","2005","Employed","Rural Area","697","0.145667162492622","0.134977927294941","0.156356397690303","5"
"6 on scale 1-7","2005","Employed","Urban Area","1287","0.137486097575183","0.130215714561898","0.144756480588468","6"
"6 on scale 1-7","2005","Employed","Rural Area","582","0.127452877673359","0.117348221951684","0.137557533395034","6"
"6 on scale 1-7","2005","Not Employed","Rural Area","384","0.147424944799111","0.133924163264571","0.16092572633365","6"
"6 on scale 1-7","2005","Not Employed","Urban Area","793","0.149938936561451","0.140189386104289","0.159688487018614","6"
"7 Strongly agree","2005","Employed","Rural Area","367","0.0945843934332707","0.0857172040792708","0.103451582787271","7"
"7 Strongly agree","2005","Not Employed","Rural Area","271","0.0990612468772224","0.0876848000578613","0.110437693696583","7"
"7 Strongly agree","2005","Employed","Urban Area","994","0.111665815202318","0.105016251452385","0.11831537895225","7"
"7 Strongly agree","2005","Not Employed","Urban Area","663","0.125984544594155","0.116922618675118","0.135046470513192","7"
"1 Strongly disagree","2006","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2006","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Urban Area","","","","","3"
"4 on scale 1-7","2006","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2006","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Not Employed","Urban Area","","","","","4"
"5 on scale 1-7","2006","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Urban Area","","","","","5"
"6 on scale 1-7","2006","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Urban Area","","","","","6"
"7 Strongly agree","2006","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Employed","Urban Area","","","","","7"
"7 Strongly agree","2006","Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Not Employed","Urban Area","","","","","7"
"1 Strongly disagree","2007","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2007","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2007","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2007","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2007","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2007","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2007","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2007","Employed","Rural Area","","","","","6"
"7 Strongly agree","2007","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2007","Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2008","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2008","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2008","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2008","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2008","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2008","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2008","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2008","Employed","Urban Area","","","","","6"
"7 Strongly agree","2008","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2008","Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2009","Not Employed","Rural Area","276","0.130671396686523","0.117070536637662","0.144272256735385","1"
"1 Strongly disagree","2009","Employed","Urban Area","788","0.119475383440475","0.112062345110242","0.126888421770709","1"
"1 Strongly disagree","2009","Employed","Rural Area","469","0.130764664051946","0.120092907132186","0.141436420971707","1"
