"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","2.62","3","1333","1","2","4","4","4","2.56","2.68","1","4","3","3"
"1984","16-34 y.","indirect migration background","2.32","2","97","1","1","3","4","4","2.1","2.54","1","4","2","2"
"1984","16-34 y.","no migration background","2.47","2","3062","1","1","4","4","4","2.43","2.51","1","4","2","2"
"1984","35-65 y.","direct migration background","2.85","3","1882","1","2","4","4","4","2.8","2.9","1","4","3","3"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","2.84","3","4286","1","2","4","4","4","2.81","2.87","1","4","3","3"
"1984","66 and older","direct migration background","2.69","3","32","1","2","3","4","4","2.33","3.05","1","4","2","3"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","3.14","3","1196","2","3","4","4","4","3.09","3.19","1","4","3","3"
"1985","16-34 y.","direct migration background","2.68","3","1099","1","2","4","4","4","2.61","2.75","1","4","3","3"
"1985","16-34 y.","indirect migration background","2.2","2","117","1","1","3","4","4","1.99","2.41","1","4","2","2"
"1985","16-34 y.","no migration background","2.4","2","2870","1","1","3","4","4","2.36","2.44","1","4","2","2"
"1985","35-65 y.","direct migration background","2.84","3","1660","1","2","4","4","4","2.79","2.89","1","4","3","3"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","2.82","3","3972","1","2","4","4","4","2.79","2.85","1","4","3","3"
"1985","66 and older","direct migration background","3.2","3","34","2","3","4","4","4","2.89","3.51","1","4","3","4"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","3.14","3","1034","2","3","4","4","4","3.08","3.2","1","4","3","3"
"1986","16-34 y.","direct migration background","2.61","3","1043","1","2","4","4","4","2.54","2.68","1","4","3","3"
"1986","16-34 y.","indirect migration background","2.39","2","126","1","1","4","4","4","2.2","2.58","1","4","2","3"
"1986","16-34 y.","no migration background","2.31","2","2830","1","1","3","4","4","2.27","2.35","1","4","2","2"
"1986","35-65 y.","direct migration background","2.77","3","1602","1","2","4","4","4","2.72","2.82","1","4","3","3"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","2.69","3","3724","1","2","4","4","4","2.65","2.73","1","4","3","3"
"1986","66 and older","direct migration background","2.65","3","46","1","2","3","4","4","2.36","2.94","1","4","2","3"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","3.02","3","950","2","2","4","4","4","2.96","3.08","1","4","3","3"
"1987","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1987","66 and older","direct migration background","","","","","","","","","","","","","",""
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1988","66 and older","direct migration background","","","","","","","","","","","","","",""
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1989","66 and older","direct migration background","","","","","","","","","","","","","",""
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","","","","","","","","","","","","","",""
