"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","2.03","2","849","1","1","3","4","4","1.96","2.1","1","4","2","2"
"1984","Employed","lower secondary degree","2.87","3","3450","1","2","4","4","4","2.83","2.91","1","4","3","3"
"1984","Employed","no degree/no degree yet","2.95","3","686","1","2","4","4","4","2.87","3.03","1","4","3","3"
"1984","Employed","Other degree","2.88","3","1075","1","2","4","4","4","2.82","2.94","1","4","3","3"
"1984","Employed","secondary school degree","2.49","2","1281","1","2","4","4","4","2.43","2.55","1","4","2","2"
"1984","Not Employed","college entrance qualification","2.21","2","429","1","1","3","4","4","2.1","2.32","1","4","2","2"
"1984","Not Employed","lower secondary degree","3.1","3","2557","2","2","4","4","4","3.06","3.14","1","4","3","3"
"1984","Not Employed","no degree/no degree yet","2.43","2","548","1","1","3","4","4","2.34","2.52","1","4","3","3"
"1984","Not Employed","Other degree","2.94","3","302","2","2","4","4","4","2.83","3.05","1","4","3","3"
"1984","Not Employed","secondary school degree","2.68","3","654","1","2","4","4","4","2.59","2.77","1","4","2","3"
"1985","Employed","college entrance qualification","2","2","830","1","1","3","4","4","1.93","2.07","1","4","2","2"
"1985","Employed","lower secondary degree","2.86","3","3123","1","2","4","4","4","2.82","2.9","1","4","3","3"
"1985","Employed","no degree/no degree yet","2.9","3","530","1","2","4","4","4","2.81","2.99","1","4","3","3"
"1985","Employed","Other degree","2.88","3","921","1","2","4","4","4","2.81","2.95","1","4","3","3"
"1985","Employed","secondary school degree","2.41","2","1233","1","1","3","4","4","2.35","2.47","1","4","2","2"
"1985","Not Employed","college entrance qualification","2.29","2","385","1","1","3","4","4","2.18","2.4","1","4","2","2"
"1985","Not Employed","lower secondary degree","3.1","3","2267","2","2","4","4","4","3.06","3.14","1","4","3","3"
"1985","Not Employed","no degree/no degree yet","2.35","2","497","1","1","3","4","4","2.25","2.45","1","4","3","3"
"1985","Not Employed","Other degree","3.04","3","251","1","2","4","4","4","2.91","3.17","1","4","3","3"
"1985","Not Employed","secondary school degree","2.64","3","632","1","2","4","4","4","2.55","2.73","1","4","2","3"
"1986","Employed","college entrance qualification","1.96","2","860","1","1","2","4","4","1.89","2.03","1","4","2","2"
"1986","Employed","lower secondary degree","2.73","3","3015","1","2","4","4","4","2.69","2.77","1","4","3","3"
"1986","Employed","no degree/no degree yet","2.77","3","486","1","2","4","4","4","2.68","2.86","1","4","3","3"
"1986","Employed","Other degree","2.81","3","865","1","2","4","4","4","2.74","2.88","1","4","3","3"
"1986","Employed","secondary school degree","2.37","2","1224","1","1","3","4","4","2.31","2.43","1","4","2","2"
"1986","Not Employed","college entrance qualification","2.16","2","382","1","1","3","4","4","2.05","2.27","1","4","2","2"
"1986","Not Employed","lower secondary degree","2.96","3","2069","1","2","4","4","4","2.91","3.01","1","4","3","3"
"1986","Not Employed","no degree/no degree yet","2.38","2","484","1","1","3","4","4","2.28","2.48","1","4","3","3"
"1986","Not Employed","Other degree","2.83","3","231","1","2","4","4","4","2.7","2.96","1","4","3","3"
"1986","Not Employed","secondary school degree","2.6","2.35","592","1","2","4","4","4","2.51","2.69","1","4","2","2"
"1987","Employed","college entrance qualification","","","","","","","","","","","","","",""
"1987","Employed","lower secondary degree","","","","","","","","","","","","","",""
"1987","Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Employed","Other degree","","","","","","","","","","","","","",""
"1987","Employed","secondary school degree","","","","","","","","","","","","","",""
"1987","Not Employed","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Employed","lower secondary degree","","","","","","","","","","","","","",""
"1987","Not Employed","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Employed","Other degree","","","","","","","","","","","","","",""
"1987","Not Employed","secondary school degree","","","","","","","","","","","","","",""
