"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","2.1","2","1278","1","1","3","4","4","2.04","2.16","1","4","2","2"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","2.98","3","6007","1","2","4","4","4","2.95","3.01","1","4","3","3"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","2.62","3","1234","1","2","4","4","4","2.56","2.68","1","4","3","3"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","2.9","3","1377","1","2","4","4","4","2.85","2.95","1","4","3","3"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","2.56","3","1935","1","2","4","4","4","2.51","2.61","1","4","2","3"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","2.1","2","1215","1","1","3","4","4","2.04","2.16","1","4","2","2"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","2.97","3","5390","1","2","4","4","4","2.94","3","1","4","3","3"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","2.52","2","1027","1","1","4","4","4","2.45","2.59","1","4","3","3"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","2.92","3","1172","1","2","4","4","4","2.86","2.98","1","4","3","3"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","2.49","2","1865","1","1","4","4","4","2.44","2.54","1","4","2","2"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1986","college entrance qualification","West Germany","2.03","2","1242","1","1","3","4","4","1.97","2.09","1","4","2","2"
