"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","2.65","3","1473","1","2","4","4","4","2.59","2.71","1","4","3","3"
"1984","Employed","1-pers.-HH","2.55","2.05","661","1","2","4","4","4","2.46","2.64","1","4","2","3"
"1984","Employed","Couple + C. GT 16 ","2.73","3","1269","1","2","4","4","4","2.67","2.79","1","4","3","3"
"1984","Employed","Couple + C. LE 16","2.66","3","2138","1","2","4","4","4","2.61","2.71","1","4","3","3"
"1984","Employed","Couple + C. LE and GT 16","2.7","3","1080","1","2","4","4","4","2.63","2.77","1","4","3","3"
"1984","Employed","Single parent","2.8","3","342","1","2","4","4","4","2.68","2.92","1","4","3","3"
"1984","Not Employed","(Married) couple without C.","3.09","3","1179","2","2","4","4","4","3.03","3.15","1","4","3","3"
"1984","Not Employed","1-pers.-HH","3.03","3","635","2","2","4","4","4","2.95","3.11","1","4","3","3"
"1984","Not Employed","Couple + C. GT 16 ","2.67","3","672","1","2","4","4","4","2.58","2.76","1","4","3","3"
"1984","Not Employed","Couple + C. LE 16","2.78","3","866","1","2","4","4","4","2.7","2.86","1","4","3","3"
"1984","Not Employed","Couple + C. LE and GT 16","2.57","3","587","1","2","4","4","4","2.48","2.66","1","4","2","3"
"1984","Not Employed","Single parent","2.72","3","222","1","2","4","4","4","2.57","2.87","1","4","2","3"
"1985","Employed","(Married) couple without C.","2.68","3","1315","1","2","4","4","4","2.62","2.74","1","4","3","3"
"1985","Employed","1-pers.-HH","2.36","2","593","1","1","3","4","4","2.27","2.45","1","4","2","2"
"1985","Employed","Couple + C. GT 16 ","2.66","3","1313","1","2","4","4","4","2.6","2.72","1","4","3","3"
"1985","Employed","Couple + C. LE 16","2.63","3","1867","1","2","4","4","4","2.58","2.68","1","4","3","3"
"1985","Employed","Couple + C. LE and GT 16","2.66","3","945","1","2","4","4","4","2.59","2.73","1","4","3","3"
"1985","Employed","Single parent","2.79","3","329","1","2","4","4","4","2.67","2.91","1","4","3","3"
"1985","Not Employed","(Married) couple without C.","3.03","3","1062","1","2","4","4","4","2.97","3.09","1","4","3","3"
"1985","Not Employed","1-pers.-HH","3.13","3","546","2","2","4","4","4","3.05","3.21","1","4","3","3"
"1985","Not Employed","Couple + C. GT 16 ","2.58","3","677","1","2","4","4","4","2.49","2.67","1","4","2","3"
"1985","Not Employed","Couple + C. LE 16","2.79","3","749","1","2","4","4","4","2.71","2.87","1","4","3","3"
"1985","Not Employed","Couple + C. LE and GT 16","2.5","2","511","1","1","4","4","4","2.4","2.6","1","4","2","3"
"1985","Not Employed","Single parent","2.69","3","206","1","2","4","4","4","2.53","2.85","1","4","3","3"
"1986","Employed","(Married) couple without C.","2.55","2","1349","1","2","4","4","4","2.49","2.61","1","4","2","3"
"1986","Employed","1-pers.-HH","2.22","2","563","1","1","3","4","4","2.13","2.31","1","4","2","2"
"1986","Employed","Couple + C. GT 16 ","2.58","3","1382","1","2","4","4","4","2.52","2.64","1","4","2","3"
"1986","Employed","Couple + C. LE 16","2.54","3","1695","1","2","4","4","4","2.49","2.59","1","4","3","3"
"1986","Employed","Couple + C. LE and GT 16","2.64","3","884","1","2","4","4","4","2.57","2.71","1","4","3","3"
"1986","Employed","Single parent","2.62","2","306","1","2","4","4","4","2.49","2.75","1","4","2","3"
"1986","Not Employed","(Married) couple without C.","2.91","3","984","1","2","4","4","4","2.85","2.97","1","4","3","3"
"1986","Not Employed","1-pers.-HH","2.94","3","515","1","2","4","4","4","2.85","3.03","1","4","3","3"
"1986","Not Employed","Couple + C. GT 16 ","2.48","2","678","1","1","4","4","4","2.39","2.57","1","4","2","3"
"1986","Not Employed","Couple + C. LE 16","2.7","3","653","1","2","4","4","4","2.62","2.78","1","4","3","3"
"1986","Not Employed","Couple + C. LE and GT 16","2.44","2","479","1","1","4","4","4","2.34","2.54","1","4","2","3"
"1986","Not Employed","Single parent","2.46","2","189","1","2","4","4","4","2.3","2.62","1","4","2","2"
"1987","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Employed","Single parent","","","","","","","","","","","","","",""
"1987","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
