"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Female","2.91","3","1116","1","2","4","4","4","2.85","2.97","1","4","3","3"
"1984","Baden-Württemberg","Male","2.74","3","1115","1","2","4","4","4","2.68","2.8","1","4","3","3"
"1984","Bavaria","Female","2.87","3","1063","1","2","4","4","4","2.8","2.94","1","4","3","3"
"1984","Bavaria","Male","2.71","3","971","1","2","4","4","4","2.64","2.78","1","4","3","3"
"1984","Berlin","Female","2.92","3","203","1","2","4","4","4","2.77","3.07","1","4","3","3"
"1984","Berlin","Male","2.42","2","194","1","1","4","4","4","2.26","2.58","1","4","2","3"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","3.12","3","66","1","3","4","4","4","2.86","3.38","1","4","3","4"
"1984","Bremen","Male","2.94","3","62","1","2","4","4","4","2.65","3.23","1","4","3","4"
"1984","Hamburg","Female","2.68","3","154","1","2","4","4","4","2.49","2.87","1","4","2","3"
"1984","Hamburg","Male","2.57","3","145","1","1","4","4","4","2.37","2.77","1","4","2","3"
"1984","Hesse","Female","2.75","3","596","1","2","4","4","4","2.66","2.84","1","4","3","3"
"1984","Hesse","Male","2.53","2","607","1","2","4","4","4","2.44","2.62","1","4","2","3"
"1984","Lower Saxony","Female","2.9","3","614","1","2","4","4","4","2.81","2.99","1","4","3","3"
"1984","Lower Saxony","Male","2.67","3","585","1","2","4","4","4","2.58","2.76","1","4","3","3"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","2.84","3","1617","1","2","4","4","4","2.79","2.89","1","4","3","3"
"1984","North Rhine-Westphalia","Male","2.62","3","1579","1","2","4","4","4","2.56","2.68","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","Female","2.92","3","430","1","2","4","4","4","2.82","3.02","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","Male","2.85","3","413","1","2","4","4","4","2.74","2.96","1","4","3","3"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","2.93","3","197","1","2","4","4","4","2.77","3.09","1","4","3","3"
"1984","Schleswig-Holstein","Male","2.61","3","187","1","2","4","4","4","2.45","2.77","1","4","2","3"
"1984","Thuringia","Female","","","","","","","","","","","","","",""
"1984","Thuringia","Male","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Female","2.95","3","1010","1","2","4","4","4","2.88","3.02","1","4","3","3"
"1985","Baden-Württemberg","Male","2.71","3","1016","1","2","4","4","4","2.64","2.78","1","4","3","3"
"1985","Bavaria","Female","2.87","3","967","1","2","4","4","4","2.8","2.94","1","4","3","3"
"1985","Bavaria","Male","2.67","3","883","1","2","4","4","4","2.6","2.74","1","4","3","3"
"1985","Berlin","Female","2.76","3","187","1","2","4","4","4","2.59","2.93","1","4","3","3"
"1985","Berlin","Male","2.2","2","175","1","1","3","4","4","2.03","2.37","1","4","2","3"
"1985","Brandenburg","Female","","","","","","","","","","","","","",""
"1985","Brandenburg","Male","","","","","","","","","","","","","",""
"1985","Bremen","Female","3.44","4","62","2","3","4","4","4","3.19","3.69","1","4","4","4"
"1985","Bremen","Male","2.93","3","53","1","2","4","4","4","2.63","3.23","1","4","3","4"
"1985","Hamburg","Female","2.93","3","139","1","2","4","4","4","2.74","3.12","1","4","3","4"
"1985","Hamburg","Male","2.53","3","137","1","1","4","4","4","2.33","2.73","1","4","2","3"
"1985","Hesse","Female","2.78","3","545","1","2","4","4","4","2.69","2.87","1","4","3","3"
"1985","Hesse","Male","2.52","2","557","1","2","4","4","4","2.43","2.61","1","4","2","3"
"1985","Lower Saxony","Female","2.84","3","552","1","2","4","4","4","2.75","2.93","1","4","3","3"
"1985","Lower Saxony","Male","2.6","3","525","1","2","4","4","4","2.5","2.7","1","4","2","3"
"1985","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Female","2.78","3","1453","1","2","4","4","4","2.72","2.84","1","4","3","3"
"1985","North Rhine-Westphalia","Male","2.52","3","1447","1","2","4","4","4","2.46","2.58","1","4","2","3"
"1985","Rhineland-Palatinate,Saarland","Female","2.9","3","381","1","2","4","4","4","2.79","3.01","1","4","3","3"
"1985","Rhineland-Palatinate,Saarland","Male","2.84","3","373","1","2","4","4","4","2.73","2.95","1","4","3","3"
"1985","Saxony","Female","","","","","","","","","","","","","",""
"1985","Saxony","Male","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Female","2.97","3","179","1","2","4","4","4","2.82","3.12","1","4","3","3"
"1985","Schleswig-Holstein","Male","2.71","3","168","1","2","4","4","4","2.53","2.89","1","4","3","3"
"1985","Thuringia","Female","","","","","","","","","","","","","",""
"1985","Thuringia","Male","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Female","2.84","3","976","1","2","4","4","4","2.77","2.91","1","4","3","3"
"1986","Baden-Württemberg","Male","2.54","2","1009","1","2","4","4","4","2.47","2.61","1","4","2","3"
"1986","Bavaria","Female","2.72","3","882","1","2","4","4","4","2.65","2.79","1","4","3","3"
"1986","Bavaria","Male","2.61","3","821","1","2","4","4","4","2.53","2.69","1","4","2","3"
"1986","Berlin","Female","2.71","3","174","1","2","4","4","4","2.53","2.89","1","4","2","3"
"1986","Berlin","Male","2.31","2","172","1","1","3","4","4","2.13","2.49","1","4","2","3"
"1986","Brandenburg","Female","","","","","","","","","","","","","",""
"1986","Brandenburg","Male","","","","","","","","","","","","","",""
"1986","Bremen","Female","3.12","3","58","2","2","4","4","4","2.86","3.38","1","4","3","4"
"1986","Bremen","Male","2.84","3","49","1","2","4","4","4","2.53","3.15","1","4","2","3"
"1986","Hamburg","Female","2.75","3","122","1","2","4","4","4","2.56","2.94","1","4","3","3"
"1986","Hamburg","Male","2.39","2","127","1","1","3","4","4","2.2","2.58","1","4","2","3"
"1986","Hesse","Female","2.69","3","504","1","2","4","4","4","2.59","2.79","1","4","3","3"
"1986","Hesse","Male","2.54","2","508","1","2","4","4","4","2.45","2.63","1","4","2","3"
"1986","Lower Saxony","Female","2.71","3","551","1","2","4","4","4","2.62","2.8","1","4","2","3"
"1986","Lower Saxony","Male","2.39","2","529","1","1","3","4","4","2.3","2.48","1","4","2","2"
"1986","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Female","2.65","3","1405","1","2","4","4","4","2.59","2.71","1","4","3","3"
"1986","North Rhine-Westphalia","Male","2.43","2","1393","1","1","4","4","4","2.37","2.49","1","4","2","2"
"1986","Rhineland-Palatinate,Saarland","Female","2.83","3","378","1","2","4","4","4","2.72","2.94","1","4","3","3"
"1986","Rhineland-Palatinate,Saarland","Male","2.71","3","370","1","2","4","4","4","2.6","2.82","1","4","3","3"
"1986","Saxony","Female","","","","","","","","","","","","","",""
"1986","Saxony","Male","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
