"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","2.21","2","117","1","1","3","4","4","2.02","2.4","1","4","2","2"
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","2.09","2","1153","1","1","3","4","4","2.03","2.15","1","4","2","2"
"1984","lower secondary degree","direct migration background","2.77","3","590","1","2","4","4","4","2.68","2.86","1","4","3","3"
"1984","lower secondary degree","indirect migration background","2.98","3","68","1","2","4","4","4","2.7","3.26","1","4","2","3"
"1984","lower secondary degree","no migration background","2.99","3","5349","1","2","4","4","4","2.96","3.02","1","4","3","3"
"1984","no degree/no degree yet","direct migration background","2.93","3","1001","1","2","4","4","4","2.87","2.99","1","4","3","3"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","2.38","2","220","1","1","3","4","4","2.23","2.53","1","4","2","2"
"1984","Other degree","direct migration background","2.88","3","1334","1","2","4","4","4","2.82","2.94","1","4","3","3"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","3.04","3","36","1","2","4","4","4","2.67","3.41","1","4","2","4"
"1984","secondary school degree","direct migration background","2.68","3","141","1","2","4","4","4","2.49","2.87","1","4","2","3"
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","2.55","2","1767","1","2","4","4","4","2.5","2.6","1","4","2","3"
"1985","college entrance qualification","direct migration background","2.24","2","106","1","1","3","4","4","2.02","2.46","1","4","2","2"
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","2.09","2","1102","1","1","3","4","4","2.03","2.15","1","4","2","2"
"1985","lower secondary degree","direct migration background","2.87","3","550","1","2","4","4","4","2.78","2.96","1","4","3","3"
"1985","lower secondary degree","indirect migration background","2.69","3","76","1","1","4","4","4","2.42","2.96","1","4","2","3"
"1985","lower secondary degree","no migration background","2.98","3","4764","1","2","4","4","4","2.95","3.01","1","4","3","3"
"1985","no degree/no degree yet","direct migration background","2.98","3","792","1","2","4","4","4","2.91","3.05","1","4","3","3"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","2.24","2","219","1","1","3","4","4","2.08","2.4","1","4","2","2"
"1985","Other degree","direct migration background","2.92","3","1126","1","2","4","4","4","2.86","2.98","1","4","3","3"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","3","3","39","1","2","4","4","4","2.64","3.36","1","4","2","4"
"1985","secondary school degree","direct migration background","2.52","2","139","1","1","4","4","4","2.32","2.72","1","4","2","2"
"1985","secondary school degree","indirect migration background","2.57","2","31","1","2","4","4","4","2.14","3","1","4","2","3"
"1985","secondary school degree","no migration background","2.49","2","1695","1","1","4","4","4","2.44","2.54","1","4","2","3"
"1986","college entrance qualification","direct migration background","2.15","2","110","1","1","3","4","4","1.95","2.35","1","4","2","2"
"1986","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","2.02","2","1121","1","1","3","4","4","1.96","2.08","1","4","2","2"
"1986","lower secondary degree","direct migration background","2.76","3","573","1","2","4","4","4","2.67","2.85","1","4","3","3"
"1986","lower secondary degree","indirect migration background","3","3","80","1","2","4","4","4","2.76","3.24","1","4","2","3"
"1986","lower secondary degree","no migration background","2.84","3","4431","1","2","4","4","4","2.81","2.87","1","4","3","3"
"1986","no degree/no degree yet","direct migration background","2.84","3","741","1","2","4","4","4","2.77","2.91","1","4","3","3"
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","2.28","2","210","1","1","3","4","4","2.13","2.43","1","4","2","2"
