"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","direct migration background","2.74","3","442","1","2","4","4","4","2.64","2.84","1","4","3","3"
"1984","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","no migration background","2.88","3","2200","1","2","4","4","4","2.84","2.92","1","4","3","3"
"1984","1-pers.-HH","direct migration background","2.72","3","226","1","2","4","4","4","2.58","2.86","1","4","3","3"
"1984","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1984","1-pers.-HH","no migration background","2.85","3","1064","1","2","4","4","4","2.78","2.92","1","4","3","3"
"1984","Couple + C. GT 16 ","direct migration background","2.82","3","458","1","2","4","4","4","2.72","2.92","1","4","3","3"
"1984","Couple + C. GT 16 ","indirect migration background","2.41","2.16","44","1","1","3","4","4","2.1","2.72","1","4","2","3"
"1984","Couple + C. GT 16 ","no migration background","2.7","3","1439","1","2","4","4","4","2.64","2.76","1","4","3","3"
"1984","Couple + C. LE 16","direct migration background","2.86","3","1131","1","2","4","4","4","2.8","2.92","1","4","3","3"
"1984","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","no migration background","2.67","3","1853","1","2","4","4","4","2.62","2.72","1","4","3","3"
"1984","Couple + C. LE and GT 16","direct migration background","2.67","3","638","1","2","4","4","4","2.59","2.75","1","4","3","3"
"1984","Couple + C. LE and GT 16","indirect migration background","2.08","2","31","1","1","3","4","4","1.67","2.49","1","4","1","3"
"1984","Couple + C. LE and GT 16","no migration background","2.65","3","998","1","2","4","4","4","2.58","2.72","1","4","3","3"
"1984","Single parent","direct migration background","2.6","3","124","1","2","3","4","4","2.41","2.79","1","4","2","3"
"1984","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1984","Single parent","no migration background","2.78","3","432","1","2","4","4","4","2.67","2.89","1","4","3","3"
"1985","(Married) couple without C.","direct migration background","2.92","3","387","1","2","4","4","4","2.81","3.03","1","4","3","3"
"1985","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","no migration background","2.85","3","1981","1","2","4","4","4","2.8","2.9","1","4","3","3"
"1985","1-pers.-HH","direct migration background","2.91","3","188","1","2","4","4","4","2.76","3.06","1","4","3","3"
"1985","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1985","1-pers.-HH","no migration background","2.8","3","943","1","2","4","4","4","2.73","2.87","1","4","3","3"
"1985","Couple + C. GT 16 ","direct migration background","2.74","3","407","1","2","4","4","4","2.63","2.85","1","4","3","3"
"1985","Couple + C. GT 16 ","indirect migration background","2.27","2","42","1","2","3","4","4","1.93","2.61","1","4","2","3"
"1985","Couple + C. GT 16 ","no migration background","2.62","3","1541","1","2","4","4","4","2.56","2.68","1","4","3","3"
"1985","Couple + C. LE 16","direct migration background","2.76","3","919","1","2","4","4","4","2.69","2.83","1","4","3","3"
"1985","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","no migration background","2.66","3","1680","1","2","4","4","4","2.6","2.72","1","4","3","3"
"1985","Couple + C. LE and GT 16","direct migration background","2.67","3","599","1","2","4","4","4","2.59","2.75","1","4","3","3"
"1985","Couple + C. LE and GT 16","indirect migration background","2.43","2","46","1","1","4","4","4","2.07","2.79","1","4","2","3"
"1985","Couple + C. LE and GT 16","no migration background","2.6","3","811","1","2","4","4","4","2.52","2.68","1","4","2","3"
"1985","Single parent","direct migration background","2.88","3","114","1","2","4","4","4","2.68","3.08","1","4","3","4"
"1985","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1985","Single parent","no migration background","2.74","3","408","1","2","4","4","4","2.63","2.85","1","4","3","3"
"1986","(Married) couple without C.","direct migration background","2.7","3","367","1","2","4","4","4","2.59","2.81","1","4","3","3"
"1986","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","no migration background","2.74","3","1955","1","2","4","4","4","2.69","2.79","1","4","3","3"
"1986","1-pers.-HH","direct migration background","2.47","2","174","1","1","4","4","4","2.3","2.64","1","4","2","3"
"1986","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1986","1-pers.-HH","no migration background","2.66","3","893","1","2","4","4","4","2.59","2.73","1","4","2","3"
"1986","Couple + C. GT 16 ","direct migration background","2.79","3","467","1","2","4","4","4","2.69","2.89","1","4","3","3"
"1986","Couple + C. GT 16 ","indirect migration background","2.91","3","47","1","2","4","4","4","2.57","3.25","1","4","2","3"
