"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1984","college entrance qualification","higher education","2.03","2","631","1","1","3","4","4","1.95","2.11","1","4","2","2"
"1984","college entrance qualification","higher vocational","2.4","2","138","1","1","3","4","4","2.21","2.59","1","4","2","3"
"1984","college entrance qualification","in school","","","","","","","","","","","","","",""
"1984","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1984","college entrance qualification","middle vocational","1.9","2","310","1","1","2","4","4","1.79","2.01","1","4","2","2"
"1984","college entrance qualification","vocational + Abi","2.37","2","199","1","1","4","4","4","2.21","2.53","1","4","2","2"
"1984","lower secondary degree","general elemantary","3.09","3","2202","2","3","4","4","4","3.05","3.13","1","4","3","3"
"1984","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1984","lower secondary degree","higher vocational","2.79","3","293","1","2","4","4","4","2.66","2.92","1","4","3","3"
"1984","lower secondary degree","in school","","","","","","","","","","","","","",""
"1984","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1984","lower secondary degree","middle vocational","2.92","3","3481","1","2","4","4","4","2.88","2.96","1","4","3","3"
"1984","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","in school","2.08","2","183","1","1","3","4","4","1.92","2.24","1","4","2","2"
"1984","no degree/no degree yet","inadequately","3.03","3","933","1","2","4","4","4","2.96","3.1","1","4","3","3"
"1984","no degree/no degree yet","middle vocational","2.58","2","114","1","2","4","4","4","2.39","2.77","1","4","2","3"
"1984","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1984","Other degree","general elemantary","2.92","3","679","1","2","4","4","4","2.85","2.99","1","4","3","3"
"1984","Other degree","higher education","2.06","1.63","58","1","1","3","4","4","1.75","2.37","1","4","1","2"
"1984","Other degree","higher vocational","","","","","","","","","","","","","",""
"1984","Other degree","in school","","","","","","","","","","","","","",""
"1984","Other degree","inadequately","","","","","","","","","","","","","",""
"1984","Other degree","middle vocational","2.96","3","509","1","2","4","4","4","2.87","3.05","1","4","3","3"
"1984","Other degree","vocational + Abi","2.76","3","101","1","2","4","4","4","2.53","2.99","1","4","2","3"
"1984","secondary school degree","general elemantary","2.45","2","469","1","1","4","4","4","2.35","2.55","1","4","2","3"
"1984","secondary school degree","higher education","2.43","2","68","1","1","3","4","4","2.17","2.69","1","4","2","3"
"1984","secondary school degree","higher vocational","2.46","2","208","1","1","4","4","4","2.31","2.61","1","4","2","2"
"1984","secondary school degree","in school","","","","","","","","","","","","","",""
"1984","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1984","secondary school degree","middle vocational","2.63","3","1188","1","2","4","4","4","2.57","2.69","1","4","2","3"
"1984","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1985","college entrance qualification","higher education","2.04","2","607","1","1","3","4","4","1.96","2.12","1","4","2","2"
"1985","college entrance qualification","higher vocational","2.52","2","128","1","2","3","4","4","2.33","2.71","1","4","2","3"
"1985","college entrance qualification","in school","","","","","","","","","","","","","",""
"1985","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1985","college entrance qualification","middle vocational","1.87","2","292","1","1","2","3","4","1.76","1.98","1","4","1","2"
"1985","college entrance qualification","vocational + Abi","2.27","2","188","1","1","3","4","4","2.11","2.43","1","4","2","2"
"1985","lower secondary degree","general elemantary","3.11","3","1948","2","2","4","4","4","3.06","3.16","1","4","3","3"
"1985","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1985","lower secondary degree","higher vocational","2.73","3","276","1","2","4","4","4","2.6","2.86","1","4","3","3"
"1985","lower secondary degree","in school","","","","","","","","","","","","","",""
"1985","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1985","lower secondary degree","middle vocational","2.91","3","3140","1","2","4","4","4","2.87","2.95","1","4","3","3"
"1985","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","in school","2.02","2","184","1","1","3","4","4","1.87","2.17","1","4","2","2"
