"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2003","college entrance qualification","higher education","1.91","2","3312","1","1","2","3","4","1.88","1.94","1","4","2","2"
"2003","college entrance qualification","higher vocational","1.81","2","371","1","1","2","3","4","1.74","1.88","1","4","2","2"
"2003","college entrance qualification","in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2003","college entrance qualification","middle vocational","1.9","2","785","1","1","2","3","4","1.85","1.95","1","4","2","2"
"2003","college entrance qualification","vocational + Abi","1.8","2","963","1","1","2","3","4","1.75","1.85","1","4","2","2"
"2003","lower secondary degree","general elemantary","1.58","1","1745","1","1","2","2","4","1.55","1.61","1","4","1","1"
"2003","lower secondary degree","higher education","1.68","2","194","1","1","2","3","4","1.57","1.79","1","4","1","2"
"2003","lower secondary degree","higher vocational","1.62","1","494","1","1","2","3","4","1.55","1.69","1","4","1","2"
"2003","lower secondary degree","in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2003","lower secondary degree","middle vocational","1.61","1","5446","1","1","2","3","4","1.59","1.63","1","4","1","2"
"2003","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","in school","1.79","2","614","1","1","2","3","3","1.73","1.85","1","4","2","2"
"2003","no degree/no degree yet","inadequately","1.57","1","227","1","1","2","2","4","1.48","1.66","1","4","1","2"
"2003","no degree/no degree yet","middle vocational","1.54","1.04","43","1","1","2","2","3","1.36","1.72","1","3","1","2"
"2003","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2003","Other degree","general elemantary","1.61","2","376","1","1","2","2","3","1.54","1.68","1","4","1","2"
"2003","Other degree","higher education","1.7","2","196","1","1","2","2","4","1.59","1.81","1","4","2","2"
"2003","Other degree","higher vocational","1.5","1","62","1","1","2","2","4","1.33","1.67","1","4","1","2"
"2003","Other degree","in school","","","","","","","","","","","","","",""
"2003","Other degree","inadequately","1.33","1","34","1","1","1","2","4","1.06","1.6","1","4","1","2"
"2003","Other degree","middle vocational","1.59","1","435","1","1","2","3","4","1.52","1.66","1","4","1","2"
"2003","Other degree","vocational + Abi","1.46","1","132","1","1","2","3","4","1.33","1.59","1","4","1","2"
"2003","secondary school degree","general elemantary","1.63","2","630","1","1","2","3","3","1.58","1.68","1","4","1","2"
"2003","secondary school degree","higher education","1.66","2","644","1","1","2","3","3","1.6","1.72","1","4","2","2"
"2003","secondary school degree","higher vocational","1.73","2","751","1","1","2","3","4","1.68","1.78","1","4","2","2"
"2003","secondary school degree","in school","","","","","","","","","","","","","",""
"2003","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2003","secondary school degree","middle vocational","1.66","2","4393","1","1","2","2","4","1.64","1.68","1","4","2","2"
"2003","secondary school degree","vocational + Abi","1.62","2","36","1","1","2","2","3","1.4","1.84","1","3","1","2"
"2004","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2004","college entrance qualification","higher education","","","","","","","","","","","","","",""
"2004","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"2004","college entrance qualification","in school","","","","","","","","","","","","","",""
"2004","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2004","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"2004","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"2004","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"2004","lower secondary degree","higher education","","","","","","","","","","","","","",""
