"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","Rural Area","1.92","2","230","1","1","2","3","4","1.83","2.01","1","4","2","2"
"2003","Baden-Württemberg","Urban Area","1.68","2","2462","1","1","2","3","4","1.65","1.71","1","4","2","2"
"2003","Bavaria","Rural Area","1.7","2","1560","1","1","2","2","4","1.67","1.73","1","4","2","2"
"2003","Bavaria","Urban Area","1.73","2","1571","1","1","2","3","4","1.7","1.76","1","4","2","2"
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","1.77","2","831","1","1","2","3","4","1.72","1.82","1","4","2","2"
"2003","Brandenburg","Rural Area","1.62","2","877","1","1","2","2","4","1.58","1.66","1","4","1","2"
"2003","Brandenburg","Urban Area","1.84","2","69","1","1","2","3","3","1.66","2.02","1","3","2","2"
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","1.63","1","172","1","1","2","3","4","1.5","1.76","1","4","1","2"
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","1.68","2","298","1","1","2","3","4","1.6","1.76","1","4","2","2"
"2003","Hesse","Rural Area","1.61","1.04","271","1","1","2","2","4","1.52","1.7","1","4","1","2"
"2003","Hesse","Urban Area","1.73","2","1229","1","1","2","3","4","1.69","1.77","1","4","2","2"
"2003","Lower Saxony","Rural Area","1.68","2","928","1","1","2","2","4","1.64","1.72","1","4","2","2"
"2003","Lower Saxony","Urban Area","1.71","2","979","1","1","2","3","4","1.66","1.76","1","4","2","2"
"2003","Mecklenburg-Western Pomerania","Rural Area","1.55","1","454","1","1","2","3","4","1.48","1.62","1","4","1","2"
"2003","Mecklenburg-Western Pomerania","Urban Area","1.4","1","73","1","1","2","2","3","1.21","1.59","1","4","1","2"
"2003","North Rhine-Westphalia","Rural Area","1.36","1","108","1","1","2","2","4","1.22","1.5","1","4","1","1"
"2003","North Rhine-Westphalia","Urban Area","1.66","2","4551","1","1","2","3","4","1.64","1.68","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","Rural Area","1.72","2","322","1","1","2","3","4","1.63","1.81","1","4","1","2"
"2003","Rhineland-Palatinate,Saarland","Urban Area","1.61","1","1028","1","1","2","3","3","1.56","1.66","1","4","1","2"
"2003","Saxony","Rural Area","1.65","2","834","1","1","2","2","4","1.6","1.7","1","4","2","2"
"2003","Saxony","Urban Area","1.68","2","782","1","1","2","3","4","1.63","1.73","1","4","2","2"
"2003","Saxony-Anhalt","Rural Area","1.55","1","691","1","1","2","3","4","1.5","1.6","1","4","1","1"
"2003","Saxony-Anhalt","Urban Area","1.56","1","246","1","1","2","2","4","1.48","1.64","1","4","1","2"
"2003","Schleswig-Holstein","Rural Area","1.77","2","378","1","1","2","3","4","1.7","1.84","1","4","2","2"
"2003","Schleswig-Holstein","Urban Area","1.92","2","288","1","1","2","3","4","1.83","2.01","1","4","2","2"
"2003","Thuringia","Rural Area","1.62","1","667","1","1","2","3","4","1.56","1.68","1","4","1","2"
"2003","Thuringia","Urban Area","1.91","2","288","1","1","2","3","4","1.82","2","1","4","2","2"
"2004","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
