"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","direct migration background","1.64","2","675","1","1","2","2","4","1.59","1.69","1","4","1","2"
"2003","16-34 y.","indirect migration background","1.73","2","629","1","1","2","3","4","1.67","1.79","1","4","2","2"
"2003","16-34 y.","no migration background","1.74","2","4552","1","1","2","3","4","1.72","1.76","1","4","2","2"
"2003","35-65 y.","direct migration background","1.65","2","1588","1","1","2","3","4","1.61","1.69","1","4","1","2"
"2003","35-65 y.","indirect migration background","1.82","2","136","1","1","2","3","4","1.7","1.94","1","4","2","2"
"2003","35-65 y.","no migration background","1.7","2","10923","1","1","2","3","4","1.69","1.71","1","4","2","2"
"2003","66 and older","direct migration background","1.62","1","357","1","1","2","3","4","1.55","1.69","1","4","1","2"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","1.6","1","3313","1","1","2","3","4","1.57","1.63","1","4","1","1"
"2004","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2004","66 and older","direct migration background","","","","","","","","","","","","","",""
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2005","66 and older","direct migration background","","","","","","","","","","","","","",""
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","1.48","1","365","1","1","2","2","3","1.41","1.55","1","4","1","1"
"2008","16-34 y.","indirect migration background","1.64","2","569","1","1","2","2","4","1.58","1.7","1","4","1","2"
"2008","16-34 y.","no migration background","1.73","2","3430","1","1","2","3","3","1.71","1.75","1","4","2","2"
"2008","35-65 y.","direct migration background","1.67","2","1166","1","1","2","3","4","1.63","1.71","1","4","2","2"
"2008","35-65 y.","indirect migration background","1.71","2","191","1","1","2","3","4","1.6","1.82","1","4","2","2"
"2008","35-65 y.","no migration background","1.75","2","9299","1","1","2","3","4","1.74","1.76","1","4","2","2"
"2008","66 and older","direct migration background","1.66","1.95","372","1","1","2","3","4","1.58","1.74","1","4","1","2"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
