"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2003","(Married) couple without C.","(1a) inadequately completed","1.71","2","86","1","1","2","2","4","1.58","1.84","1","4","1","2"
"2003","(Married) couple without C.","(1b) general elementary school","1.54","1","704","1","1","2","2","3","1.49","1.59","1","4","1","1"
"2003","(Married) couple without C.","(1c) basic vocational qualification","1.59","1","2688","1","1","2","3","4","1.56","1.62","1","4","1","1"
"2003","(Married) couple without C.","(2a) intermediate vocational","1.66","2","1464","1","1","2","3","4","1.62","1.7","1","4","2","2"
"2003","(Married) couple without C.","(2b) intermediate general qualification","1.61","1.24","80","1","1","2","2","4","1.45","1.77","1","4","1","2"
"2003","(Married) couple without C.","(2c_gen) general maturity certificate","1.94","2","126","1","2","2","3","3","1.83","2.05","1","3","2","2"
"2003","(Married) couple without C.","(2c_voc) vocational maturity certificate","1.76","2","462","1","1","2","3","4","1.69","1.83","1","4","2","2"
"2003","(Married) couple without C.","(3a) lower tertiary education","1.71","2","690","1","1","2","3","4","1.66","1.76","1","4","2","2"
"2003","(Married) couple without C.","(3b) higher tertiary education","1.85","2","966","1","1","2","3","4","1.8","1.9","1","4","2","2"
"2003","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2003","1-pers.-HH","(1a) inadequately completed","1.46","1","31","1","1","2","2","3","1.23","1.69","1","3","1","2"
"2003","1-pers.-HH","(1b) general elementary school","1.55","1","385","1","1","2","2","4","1.48","1.62","1","4","1","2"
"2003","1-pers.-HH","(1c) basic vocational qualification","1.63","1","937","1","1","2","3","4","1.58","1.68","1","4","1","2"
"2003","1-pers.-HH","(2a) intermediate vocational","1.67","2","646","1","1","2","3","4","1.62","1.72","1","4","2","2"
"2003","1-pers.-HH","(2b) intermediate general qualification","1.59","1","49","1","1","2","3","3","1.37","1.81","1","3","1","2"
"2003","1-pers.-HH","(2c_gen) general maturity certificate","1.99","2","132","1","1","2","3","4","1.86","2.12","1","4","2","2"
"2003","1-pers.-HH","(2c_voc) vocational maturity certificate","1.76","2","237","1","1","2","3","4","1.66","1.86","1","4","2","2"
"2003","1-pers.-HH","(3a) lower tertiary education","1.79","2","219","1","1","2","3","4","1.68","1.9","1","4","2","2"
"2003","1-pers.-HH","(3b) higher tertiary education","1.98","2","317","1","1","2","3","4","1.89","2.07","1","4","2","2"
"2003","Couple + C. GT 16 ","(0) in school","1.82","2","293","1","1","2","3","3","1.74","1.9","1","4","2","2"
"2003","Couple + C. GT 16 ","(1a) inadequately completed","1.42","1","47","1","1","2","2","3","1.21","1.63","1","4","1","2"
"2003","Couple + C. GT 16 ","(1b) general elementary school","1.76","2","327","1","1","2","3","4","1.68","1.84","1","4","1","2"
"2003","Couple + C. GT 16 ","(1c) basic vocational qualification","1.67","2","910","1","1","2","3","4","1.62","1.72","1","4","1","2"
"2003","Couple + C. GT 16 ","(2a) intermediate vocational","1.66","2","859","1","1","2","3","4","1.61","1.71","1","4","2","2"
"2003","Couple + C. GT 16 ","(2b) intermediate general qualification","1.61","2","222","1","1","2","3","3","1.52","1.7","1","3","1","2"
